kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,81.12,413,-0.0,-0.0,68.01,9.44,90.56,40.44,46.49,41.65,58.35,0.541,0.8746
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,4.62,2183,32.9297,4.7074,68.01,52.31,47.69,1.28,50.85,47.27,52.73,-0.0776,1.0025
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,11.74,1192,6.4715,1.3547,68.01,44.13,55.87,15.94,51.01,42.53,57.47,0.159,0.0269
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,7.7,4089,-21.6578,-7.0966,68.01,46.15,53.85,1.93,45.73,36.17,63.83,0.2061,0.0936
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,25.88,1074,-5.7403,-1.41,68.01,37.06,62.94,24.58,48.98,39.2,60.8,0.4624,1.0241
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,86.44,413,-0.0,-0.0,68.01,6.78,93.22,42.13,46.49,41.89,58.11,0.8899,2.8174
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,15.26,2183,32.9297,4.7074,68.01,57.63,42.37,2.98,51.76,49.75,50.25,-0.293,1.5935
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,24.0,1192,6.4715,1.3547,68.01,38.0,62.0,25.17,51.68,43.79,56.21,0.3319,0.168
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,中强,28.02,339,-13.4328,-2.8335,14.25,64.01,35.99,0.0,55.16,30.38,69.62,-0.1911,0.5035
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.86,3661,-5.3102,-1.2015,33.22,51.93,48.07,5.33,49.6,31.3,68.7,-0.024,-0.0553
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,46.69,1876,0.0,0.0,46.08,19.67,66.36,32.73,43.23,25.59,74.41,0.1483,0.1664
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,47.86,211,12.3779,2.6924,76.09,73.93,26.07,0.0,55.92,71.56,28.44,-0.3518,0.8574
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.24,2873,4.7582,1.0487,57.15,54.12,45.88,7.48,51.51,44.03,55.97,-0.0548,0.039
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,47.5,339,-13.4328,-2.8335,14.25,73.75,26.25,1.18,56.93,26.55,73.45,-0.6262,0.9531
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.1,3659,-5.3106,-1.2015,33.22,53.05,46.95,15.41,50.04,33.4,66.6,-0.0534,-0.0547
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,60.77,1876,0.0,0.0,46.08,12.74,73.51,38.54,44.62,29.53,70.47,0.3402,0.28
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,59.24,211,12.3779,2.6924,76.09,79.62,20.38,3.79,50.24,84.83,15.17,-0.872,2.6605
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,11.38,2873,4.7582,1.0487,57.15,55.69,44.31,19.28,52.28,49.11,50.89,-0.1049,0.2034
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,59.3,339,-13.4328,-2.8335,14.25,79.65,20.35,7.08,55.46,26.25,73.75,-0.9182,1.2279
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.32,3657,-5.3176,-1.2024,33.2,53.16,46.84,22.07,49.33,34.29,65.71,-0.0748,-0.0108
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,64.18,1876,0.0,0.0,46.08,11.14,75.32,39.82,44.24,30.97,69.03,0.4178,0.3319
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,82.0,211,12.3779,2.6924,76.09,91.0,9.0,13.74,50.71,90.52,9.48,-1.0683,2.2108
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,12.92,2873,4.7582,1.0487,57.15,56.46,43.54,27.08,53.78,52.21,47.79,-0.1504,0.5451
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,80.54,339,-13.4328,-2.8335,14.25,90.27,9.73,25.07,49.85,29.2,70.8,-1.6375,1.3078
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,13.54,3655,-5.3215,-1.2027,33.19,56.77,43.23,34.75,50.1,34.2,65.8,-0.1611,0.3635
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,66.95,1873,0.0,0.0,46.09,9.88,76.83,42.98,45.17,32.41,67.59,0.5839,0.6116
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,81.04,211,12.3779,2.6924,76.09,90.52,9.48,25.59,51.66,88.15,11.85,-1.3288,2.6596
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,13.4,2873,4.7582,1.0487,57.15,56.7,43.3,42.67,54.12,53.57,46.43,-0.1531,0.9907
