kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,12.6,1604,-23.3472,-7.1237,38.06,43.7,56.3,1.37,49.94,34.85,65.15,0.2183,0.2138
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,25.92,494,-6.1554,-1.4502,59.91,37.04,62.96,14.37,44.13,39.47,60.53,0.3221,-0.272
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,78.02,182,-0.182,-0.0315,64.34,10.99,89.01,39.56,45.05,45.05,54.95,0.6096,0.2747
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,13.36,808,40.4626,4.5004,85.57,56.68,43.32,0.5,55.07,48.02,51.98,-0.2004,0.8184
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,0.42,468,8.112,1.5641,72.78,50.21,49.79,17.95,53.85,46.15,53.85,-0.0034,0.4535
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,9.18,1601,-23.3684,-7.1313,38.04,45.41,54.59,3.06,47.53,39.23,60.77,0.2821,0.3498
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,强,37.8,492,-6.1554,-1.4427,59.91,31.1,68.9,20.33,40.85,36.99,63.01,0.6898,-0.2581
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,84.62,182,-0.182,-0.0315,64.34,7.69,92.31,41.21,43.41,50.0,50.0,1.2008,-0.257
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,21.28,808,40.4626,4.5004,85.57,60.64,39.36,2.85,58.79,47.4,52.6,-0.4973,1.6087
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,5.56,468,8.112,1.5641,72.78,47.22,52.78,27.56,51.5,45.73,54.27,0.1135,1.7521
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,32.02,153,-12.8255,-2.7241,18.14,66.01,33.99,1.31,54.9,32.68,67.32,-0.2176,0.0143
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.68,1679,-5.8043,-1.2066,37.86,51.34,48.66,4.59,49.67,30.49,69.51,-0.016,-0.025
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,52.88,573,-0.1747,-0.0397,53.56,23.56,76.44,37.52,48.52,33.33,66.67,0.2247,-0.0054
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,50.56,89,15.61,2.7061,88.87,75.28,24.72,1.12,64.04,86.52,13.48,-0.4569,-0.3872
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.56,1066,5.481,1.0903,68.25,53.28,46.72,7.22,53.94,47.65,52.35,-0.048,0.282
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,60.78,153,-12.8255,-2.7241,18.14,80.39,19.61,2.61,56.86,31.37,68.63,-0.6774,0.5798
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,1.08,1678,-5.8072,-1.2067,37.86,50.54,49.46,12.75,47.85,32.24,67.76,-0.0129,-0.1955
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,73.42,572,-0.1764,-0.0397,53.55,13.29,86.71,43.71,48.43,32.17,67.83,0.4948,-0.1134
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,70.78,89,15.61,2.7061,88.87,85.39,14.61,4.49,60.67,93.26,6.74,-0.9338,0.8404
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,10.14,1066,5.481,1.0903,68.25,55.07,44.93,19.61,53.1,53.19,46.81,-0.1202,0.8437
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,72.54,153,-12.8255,-2.7241,18.14,86.27,13.73,6.54,60.13,32.68,67.32,-1.0007,0.4891
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.82,1677,-5.8101,-1.2067,37.85,53.91,46.09,18.66,46.75,32.08,67.92,-0.0793,-0.3057
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,80.04,571,-0.1747,-0.0397,53.56,9.98,90.02,43.78,47.11,33.98,66.02,0.611,0.0285
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,75.28,89,15.61,2.7061,88.87,87.64,12.36,12.36,46.07,96.63,3.37,-0.9598,3.4844
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,10.14,1066,5.481,1.0903,68.25,55.07,44.93,28.24,53.94,53.66,46.34,-0.1032,1.1666
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,85.62,153,-12.8255,-2.7241,18.14,92.81,7.19,16.99,49.67,33.33,66.67,-1.6177,1.1822
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.76,1676,-5.8116,-1.2069,37.85,53.88,46.12,28.76,44.45,34.84,65.16,-0.0895,-0.4171
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,77.78,567,-0.1747,-0.0397,53.56,11.11,88.89,48.5,51.85,36.33,63.67,0.7517,0.4795
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,77.52,89,15.61,2.7061,88.87,88.76,11.24,24.72,51.69,92.13,7.87,-1.5768,4.0657
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.32,1066,5.481,1.0903,68.25,52.16,47.84,45.59,56.19,53.94,46.06,-0.048,2.2425
