date,stateId,stateName,confidence,distance,close,volatilityMultiple,volumeMultiple,trendScore,resonanceCount,middleDeviationRate,middleDeviationAtr,middlePositionPct,maDeviationRate,maDeviationAtr,maPositionPct,stretchHeat
2024-04-27,3,低波动压缩态,0.4012,2.4115,63535.4,0.5696,0.3941,-4.2405,4,-4.0354,-0.9167,25.0073,39.3524,6.1564,53.5285,28.5211
2024-04-28,3,低波动压缩态,0.4308,2.0332,63038.2,0.7673,0.6773,-4.4783,3,-4.2627,-0.9803,24.0951,37.7801,6.0373,52.6682,28.5731
2024-04-29,0,放量波动扩张态,0.256,2.8129,60786,1.4168,1.0803,-6.7464,3,-7.1202,-1.5754,15.5596,32.4227,5.0315,45.4074,39.033
2024-04-30,7,下侧放量扩张拉伸态,0.1429,3.2499,56885,1.48,1.4914,-14.5495,4,-11.0146,-2.2926,5.2716,23.5572,3.5312,34.5767,60.1517
2024-05-01,2,下侧趋势共振态,0.2932,2.8905,59270.1,0.9428,1.264,-10.5471,4,-7.2339,-1.5115,16.4761,28.3422,4.2803,39.9847,43.5392
2024-05-02,0,放量波动扩张态,0.1491,2.9247,61685.8,1.1327,0.9293,-6.7481,4,-2.1705,-0.443,31.803,33.1346,4.9693,44.9586,23.2384
2024-05-03,3,低波动压缩态,0.0401,2.7911,63615,0.9754,0.822,-3.1664,3,2.3601,0.4757,44.9809,36.8304,5.553,49.1721,5.8471
2024-05-04,3,低波动压缩态,0.2287,2.9707,64421.8,0.6024,0.5561,-0.5488,2,4.0846,0.8449,50.2779,38.0801,5.9378,51.9502,2.2282
2024-05-05,3,低波动压缩态,0.1812,2.3716,63641.2,0.8836,0.9756,-1.7627,3,2.8234,0.5893,46.6106,35.9427,5.674,50.0459,3.4353
2024-05-06,3,低波动压缩态,0.2611,2.6637,63734.3,0.6025,0.8553,0.2556,2,2.9738,0.6396,47.3331,35.679,5.8244,51.1315,3.7983
2024-05-07,3,低波动压缩态,0.3184,2.3067,62281,0.7454,0.8219,-0.3099,2,0.6258,0.1372,40.1262,32.1624,5.3703,47.8533,12.0206
2024-05-08,3,低波动压缩态,0.3009,2.2989,62155.6,0.7707,0.799,0.9893,3,0.4231,0.0944,39.5123,31.4804,5.3661,47.8227,12.665
2024-05-09,3,低波动压缩态,0.1153,2.1,60920.8,1.0117,1.0436,-2.5704,3,-1.5719,-0.3505,33.13,28.4749,4.8642,44.1999,22.6701
2024-05-10,3,低波动压缩态,0.4552,2.0644,61183,0.5137,0.6387,-4.1913,4,-1.1483,-0.2656,34.3476,28.625,5.0887,45.8202,19.8322
2024-05-11,3,低波动压缩态,0.4331,2.3796,61419.9,0.3824,0.3101,-5.0799,4,-0.7655,-0.1855,35.4969,28.7191,5.3647,47.8131,16.69
2024-05-12,3,低波动压缩态,0.1357,2.2104,63018.7,1.0042,1.0443,-1.8271,3,1.8176,0.4403,44.4732,31.6383,5.9275,51.8756,7.4024
2024-05-13,3,低波动压缩态,0.2754,2.04,61772.2,0.9309,1.0722,-1.2922,3,-0.0594,-0.0144,37.9505,28.6286,5.4091,48.1336,13.9159
2024-05-14,0,放量波动扩张态,0.2302,2.5955,64723,1.4908,1.139,2.3559,3,6.0479,1.3974,58.2028,34.3112,6.2595,54.2724,12.4752
2024-05-15,5,上侧趋势共振态,0.328,2.1017,65830.1,0.7985,1.0866,3.9384,3,6.7563,1.6017,61.1333,36.1273,6.7166,57.5725,18.7058
2024-05-16,5,上侧趋势共振态,0.3196,2.1514,67200,1.0918,0.9147,5.7232,3,8.3969,1.9872,66.6627,38.4575,7.1252,60.5217,27.1844
2024-05-17,5,上侧趋势共振态,0.3132,2.2638,66803.5,0.4697,0.5336,6.3632,4,7.7573,1.9107,65.5658,37.1582,7.1904,60.9931,26.5589
2024-05-18,5,上侧趋势共振态,0.3136,2.2835,66895.2,0.4666,0.4783,6.4322,4,7.6153,1.9579,66.2437,36.864,7.4524,62.8843,29.128
2024-05-19,5,上侧趋势共振态,0.3977,1.7999,67418,0.6949,0.7816,7.8694,4,8.4564,2.2252,70.0774,37.4457,7.7752,65.2143,35.2918
2024-05-20,4,放量波动扩张态,0.4716,2.2559,69837.9,1.8599,1.8094,12.7598,4,8.6001,2.1863,69.5192,41.8493,8.1451,67.8845,37.4037
2024-05-21,1,上侧趋势拉伸共振态,0.1937,2.5662,70458.3,0.5902,0.85,15.6028,4,9.4897,2.4902,73.8785,42.582,8.5805,71.0282,44.9068
2024-05-22,5,上侧趋势共振态,0.4098,1.8611,68073.4,1.2474,1.0488,9.3339,4,4.1482,1.0846,53.7156,37.2703,7.3933,62.4575,16.173
2024-05-23,5,上侧趋势共振态,0.5238,1.4636,68324.5,0.882,1.1368,7.9026,4,3.3285,0.8884,50.9012,37.2904,7.4909,63.1619,14.063
2024-05-24,5,上侧趋势共振态,0.528,1.4981,68921.7,0.7285,0.5626,7.1717,4,4.2316,1.153,54.6974,37.9981,7.8202,65.5394,20.2368
2024-05-25,5,上侧趋势共振态,0.3201,2.2627,68850.5,0.3943,0.3576,5.9232,4,4.1239,1.176,55.0276,37.3726,8.0782,67.4016,22.4291
2024-05-26,5,上侧趋势共振态,0.4684,1.6634,70408.2,1.0447,0.6822,9.153,4,6.4797,1.8415,64.5731,39.9716,8.6415,71.4687,36.0418
2024-05-27,5,上侧趋势共振态,0.3226,1.9134,68396.3,1.359,1.0868,4.5782,4,3.437,0.9498,51.7824,35.5037,7.4895,63.1516,14.934
2024-05-28,3,低波动压缩态,0.1342,1.8057,67383.4,0.7269,0.9244,1.9411,3,1.9052,0.5376,45.8687,33.0452,7.1414,60.6392,14.7705
2024-05-29,5,上侧趋势共振态,0.2597,1.7157,68527.9,0.7436,0.8679,2.9192,3,3.6361,1.0462,53.1644,34.8351,7.7035,64.6969,17.8612
2024-05-30,5,上侧趋势共振态,0.0613,1.9192,67219.7,1.0102,0.9194,2.9031,3,1.6577,0.4766,44.9937,31.811,7.0532,60.0024,15.0087
2024-05-31,3,低波动压缩态,0.0737,2.0293,67688.6,0.6207,0.4693,3.2191,3,2.0275,0.6019,46.7914,32.2739,7.3901,62.4341,15.6427
2024-06-01,5,上侧趋势共振态,0.0085,2.3656,68164.7,0.5183,0.3738,3.421,3,2.6252,0.8091,49.7646,32.7428,7.8022,65.4096,15.645
2024-06-02,5,上侧趋势共振态,0.3001,1.9813,69622.4,1.3697,1.1034,4.495,3,4.5461,1.3649,57.7372,35.0996,8.155,67.9562,25.6934
2024-06-03,5,上侧趋势共振态,0.5536,1.5481,70448.6,0.8768,0.9071,6.2057,3,5.7501,1.7434,63.1658,36.2087,8.5232,70.6146,33.7804
2024-06-04,5,上侧趋势共振态,0.6515,1.1379,71574.5,0.771,1.1518,8.197,4,4.7284,1.4966,59.6262,37.8878,9.1084,74.8386,34.4648
2024-06-05,5,上侧趋势共振态,0.5466,1.5682,71300,0.5634,0.7635,7.195,4,4.3267,1.4155,58.4623,36.8742,9.1948,75.4629,33.9252
2024-06-06,5,上侧趋势共振态,0.6211,1.1815,71117.2,0.9174,1.1958,5.0936,4,3.0886,1.0264,52.8814,36.0427,9.0766,74.6092,27.4907
2024-06-07,5,上侧趋势共振态,0.1931,2.2158,69423.5,1.3691,0.9827,3.2693,4,0.6335,0.2045,41.0917,32.36,7.9443,66.4352,25.3435
2024-06-08,3,低波动压缩态,0.2182,2.357,69508.5,0.3232,0.3031,2.6156,3,0.7567,0.257,41.8449,32.0902,8.3153,69.1135,27.2686
2024-06-09,5,上侧趋势共振态,0.1683,2.1536,70048.8,0.5365,0.4989,3.8387,4,1.2789,0.4511,44.6285,32.6828,8.7995,72.6088,27.9802
2024-06-10,0,放量波动扩张态,0.4864,2.3255,66229.4,1.9863,1.6164,-2.5321,3,-3.968,-1.2897,19.657,25.0782,6.2582,54.2631,34.6061
2024-06-11,0,放量波动扩张态,0.476,2.1123,69740.5,1.722,1.3374,1.5413,2,1.123,0.3447,43.1028,31.2956,7.3992,62.5,19.3972
2024-06-12,0,放量波动扩张态,0.4817,1.8842,66470.1,1.5318,1.8536,-2.1646,3,-3.619,-1.0655,22.8733,24.808,5.6403,49.8024,27.3243
2024-06-13,3,低波动压缩态,0.5859,1.4885,66392.6,0.4943,0.8743,-2.4985,3,-3.7314,-1.1413,21.7858,24.3463,5.7653,50.7045,28.9188
2024-06-14,3,低波动压缩态,0.6452,1.2001,66327.1,0.7206,0.9129,-2.9557,3,-3.2341,-1.0043,23.7517,23.9022,5.7967,50.9318,27.1801
2024-06-15,3,低波动压缩态,0.6051,1.4767,66704.2,0.4366,0.3603,-2.5539,3,-2.6839,-0.8696,25.6842,24.2807,6.1599,53.5531,27.869
2024-06-16,3,低波动压缩态,0.4794,1.8268,65365.3,0.8877,0.9268,-5.0705,3,-4.6373,-1.5154,16.4198,21.4834,5.511,48.8689,34.7114
2024-06-17,0,放量波动扩张态,0.1951,3.1729,64698.7,1.4548,2.1165,-6.7494,4,-4.9804,-1.5602,15.7771,19.955,4.9518,44.8318,39.3911
2024-06-18,3,低波动压缩态,0.3271,2.1258,64934.9,0.7977,1.0597,-4.3385,4,-4.5382,-1.4423,17.4677,20.1036,5.0785,45.7466,36.7857
2024-06-19,3,低波动压缩态,0.1564,2.4746,64828.6,0.8812,1.1209,-6.7642,4,-4.6944,-1.5056,16.5595,19.6168,5.0129,45.2735,38.1669
2024-06-20,2,下侧趋势共振态,0.0297,2.7155,63726.7,0.8906,1.2486,-5.6483,4,-5.8563,-1.8849,11.1197,17.3101,4.4711,41.3621,47.5182
2024-06-21,3,低波动压缩态,0.3018,2.3701,64308.5,0.5325,0.5042,-4.9443,4,-4.9968,-1.6661,14.2583,18.1043,4.8558,44.1389,41.6028
2024-06-22,3,低波动压缩态,0.2403,3.1293,64103.5,0.2396,0.2273,-5.6694,4,-5.2996,-1.8704,11.3271,17.456,4.9672,44.9436,43.7293
2024-06-23,7,下侧放量扩张拉伸态,0.1986,2.9118,60853.1,1.7648,1.6355,-9.9489,4,-8.2306,-2.6782,0,11.2716,3.0249,30.9219,69.0781
2024-06-24,7,下侧放量扩张拉伸态,0.2291,2.7145,61819.6,1.7558,1.8648,-9.5945,4,-5.1648,-1.5561,16.055,12.8005,3.2423,32.4914,51.4536
2024-06-25,2,下侧趋势共振态,0.2576,2.2798,61480,0.6446,0.8378,-8.3553,4,-5.6858,-1.7599,13.1393,11.9494,3.1159,31.5788,55.2819
2024-06-26,2,下侧趋势共振态,0.3388,2.0262,61582,0.8546,0.9524,-8.2624,4,-5.5293,-1.7306,13.5584,11.9003,3.1444,31.7844,54.6572
2024-06-27,2,下侧趋势共振态,0.3436,2.1338,61058.8,0.7233,0.858,-9.0128,4,-5.756,-1.8286,12.1554,10.7265,2.9004,30.023,57.8215
2024-06-28,2,下侧趋势共振态,0.1555,2.5038,61115,0.5954,0.6312,-8.0416,4,-4.9061,-1.5942,15.509,10.6219,2.9671,30.5042,53.9868
2024-06-29,3,低波动压缩态,0.0625,2.6346,61720,0.6088,0.4861,-7.1511,4,-3.9647,-1.3271,19.3309,11.5036,3.3164,33.0259,47.6432
2024-06-30,3,低波动压缩态,0.2154,2.3208,63126.3,1.1624,1.0251,-4.4384,4,-1.7306,-0.5718,30.1377,13.8141,3.9407,37.5328,32.3295
2024-07-01,3,低波动压缩态,0.1713,2.087,61958.4,1.0404,0.9898,-3.2048,3,-3.4757,-1.1439,21.9521,11.4944,3.2751,32.7276,45.3203
2024-07-02,2,下侧趋势共振态,0.3614,2.4465,60187.1,1.4119,1.3724,-7.6681,4,-6.1347,-1.953,10.3763,8.1121,2.2422,25.271,64.3527
2024-07-03,7,下侧放量扩张拉伸态,0.4768,1.9467,58140.1,1.8177,2.0619,-9.0443,4,-6.3279,-1.8273,12.1738,4.2584,1.1049,17.0606,70.7656
2024-07-04,7,下侧放量扩张拉伸态,0.7384,1.4677,56678.3,2.3372,2.5748,-11.6801,4,-5.9611,-1.4997,16.8622,1.4788,0.3447,11.5732,71.5646
2024-07-05,2,下侧趋势共振态,0.65,1.2682,57310.2,0.7029,0.8094,-10.3889,4,-4.9127,-1.2641,20.2317,2.4455,0.5841,13.3011,66.4672
2024-07-06,2,下侧趋势共振态,0.7059,1.0949,56832,0.8352,0.7923,-10.0794,4,-5.7061,-1.4869,17.0444,1.429,0.3462,11.5836,71.372
2024-07-07,7,下侧放量扩张拉伸态,0.359,1.978,55760.2,1.6243,1.6917,-12.2635,4,-7.4844,-1.8566,11.7544,-0.6292,-0.1453,8.0354,80.2101
2024-07-08,2,下侧趋势共振态,0.641,1.3112,57470.5,1.112,1.0442,-10.1119,4,-3.9816,-0.9724,24.4055,2.2553,0.5172,12.8183,62.7763
2024-07-09,2,下侧趋势共振态,0.6538,1.1334,57700,0.8864,1.0529,-9.2275,4,-3.5982,-0.8865,25.6355,2.5052,0.5804,13.2747,61.0898
2024-07-10,2,下侧趋势共振态,0.5727,1.3746,57405.8,1.0914,1.0737,-8.4376,4,-3.076,-0.7446,27.6649,1.8239,0.4203,12.1185,60.2167
2024-07-11,8,过渡混合态,0.2956,1.7971,58206.1,0.7255,0.8224,-5.3946,3,-1.1463,-0.2817,34.2881,3.073,0.7242,14.3129,51.399
2024-07-12,8,过渡混合态,0.2952,1.8018,58844.1,0.7535,0.6379,-3.9244,3,-0.0541,-0.0135,38.1245,4.0297,0.9693,16.0821,45.7934
2024-07-13,8,过渡混合态,0.2353,1.9917,60088,0.9323,0.8226,-2.9742,3,2.3483,0.5893,46.7502,6.0528,1.466,19.6675,33.5823
2024-07-14,6,上侧趋势共振态,0.1424,2.9676,63019.1,1.4322,1.2194,4.4768,3,7.6437,1.8493,64.7774,11.0131,2.5836,27.7361,37.0412
2024-07-15,6,上侧趋势共振态,0.1938,3.1761,64881.8,1.0783,1.795,8.2496,3,9.7624,2.3704,72.233,14.0577,3.2848,32.7981,39.4349
2024-07-16,6,上侧趋势共振态,0.2634,2.2638,64740.8,0.8473,1.2636,8.6622,3,8.4693,2.1008,68.3757,13.5701,3.2149,32.2934,36.0823
2024-07-17,6,上侧趋势共振态,0.285,2.0851,63545,0.7439,0.9215,7.3238,3,6.4658,1.6355,61.7174,11.2544,2.7242,28.7505,32.9669
2024-07-18,6,上侧趋势共振态,0.2144,2.7615,65838.9,1.12,1.0274,11.2327,3,10.3091,2.5835,75.2817,15.0284,3.6117,35.1576,40.124
2024-07-19,6,上侧趋势共振态,0.2032,2.8145,66829.4,0.6851,0.7704,12.5441,4,10.7859,2.7981,78.3512,16.5038,4.0712,38.4752,39.8761
2024-07-20,6,上侧趋势共振态,0.1456,3.3649,67164,0.4739,0.5462,13.3823,4,11.1276,3.0093,81.3732,16.8357,4.3305,40.3469,41.0263
2024-07-21,6,上侧趋势共振态,0.2283,2.4653,67077.9,1.202,1.0744,10.9418,4,10.2165,2.7389,77.5053,16.4402,4.1718,39.2014,38.304
2024-07-22,6,上侧趋势共振态,0.3152,1.8,66578.8,1.0212,0.9797,8.5631,4,9.3965,2.515,74.3011,15.3434,3.8949,37.2024,37.0987
2024-07-23,6,上侧趋势共振态,0.2975,1.8059,66189.1,0.7616,0.8576,7.762,4,8.7561,2.3866,72.4639,14.4562,3.7439,36.1124,36.3516
2024-07-24,6,上侧趋势共振态,0.258,2.1593,64785.9,1.4212,1.1506,6.1465,4,6.4505,1.7012,62.6578,11.8428,2.9727,30.5446,32.1132
2024-07-25,6,上侧趋势共振态,0.1769,2.904,67574.4,1.5059,1.1794,11.5598,4,10.0758,2.5761,75.1751,16.4515,3.9758,37.7864,37.3887
2024-07-26,6,上侧趋势共振态,0.1726,2.4283,68874.4,0.896,0.7305,11.4072,4,11.3443,2.9459,80.466,18.471,4.508,41.6281,38.8379
2024-07-27,6,上侧趋势共振态,0.2167,1.9314,67660.4,1.089,1.2419,8.2907,4,9.3817,2.4195,72.9358,16.1779,3.9282,37.4428,35.493
2024-07-28,6,上侧趋势共振态,0.157,1.9721,68100,1.0299,1.1787,8.1651,4,8.5123,2.2222,70.1121,16.7259,4.0591,38.3878,31.7242
2024-07-29,6,上侧趋势共振态,0.0454,2.2948,66226.9,1.0722,1.1844,4.6003,3,4.5962,1.2038,55.5419,13.3294,3.2222,32.3456,23.1963
2024-07-30,6,上侧趋势共振态,0.0303,2.2237,66379.9,0.6715,0.8687,5.5561,3,4.8378,1.2991,56.9055,13.3866,3.3238,33.0791,23.8264
2024-07-31,0,放量波动扩张态,0.3127,2.4546,62906.2,1.6821,1.4064,-0.571,2,-0.6484,-0.165,35.9578,7.2836,1.7163,21.4743,42.5679
2024-08-01,0,放量波动扩张态,0.1838,2.4698,63410.1,1.3291,1.6941,0.1769,2,-0.3402,-0.0848,37.1053,7.9733,1.8341,22.325,40.5697
2024-08-02,2,下侧趋势共振态,0.258,2.3129,60876,1.1987,0.9832,-5.6962,3,-5.1304,-1.2698,20.1512,3.5188,0.7981,14.8463,65.0024
2024-08-03,2,下侧趋势共振态,0.5833,1.91,59097.7,0.9361,0.9766,-9.7295,4,-8.392,-2.0984,8.2961,0.3689,0.0842,9.6922,82.0117
2024-08-04,7,下侧放量扩张拉伸态,0.4192,5.6521,54320.3,3.3789,3.4506,-17.0637,4,-8.709,-1.641,14.84,-7.8236,-1.46,0,85.16
2024-08-05,2,下侧趋势共振态,0.0726,3.479,56407.8,1.2703,1.3925,-14.1322,4,-5.2007,-0.9596,24.5894,-4.3828,-0.8017,4.6838,70.7269
2024-08-06,2,下侧趋势共振态,0.4948,2.3906,56100,0.7281,1.026,-12.7665,4,-5.718,-1.0771,22.9081,-5.0071,-0.9361,3.7277,73.3642
2024-08-07,0,放量波动扩张态,0.106,3.8674,59422,1.5148,1.181,-8.0861,3,-0.135,-0.0244,37.9688,0.4943,0.0889,11.021,51.0102
2024-08-08,8,过渡混合态,0.0113,3.2535,59820.6,1.0679,1.0733,-7.102,3,0.5349,0.0963,39.6955,1.0528,0.1885,11.7299,48.5746
2024-08-09,8,过渡混合态,0.1618,2.9241,60517.2,0.5521,0.4488,-5.999,3,1.7056,0.3175,42.8611,2.106,0.3905,13.1674,43.9715
2024-08-10,8,过渡混合态,0.2068,2.711,60134.5,0.6586,0.3898,-5.2181,3,1.0624,0.203,41.2223,1.3395,0.2552,12.2047,46.573
2024-08-11,8,过渡混合态,0.3067,2.5637,60207.4,0.9983,1.0587,-3.7038,2,1.1849,0.2264,41.5576,1.3418,0.256,12.2102,46.2322
2024-08-12,8,过渡混合态,0.3098,2.7174,59469.2,0.6764,0.6218,-1.7563,2,-0.0557,-0.0109,38.1622,-0.0147,-0.0029,10.3682,51.4696
2024-08-13,8,过渡混合态,0.3801,2.392,59435.5,1.0008,0.9436,-1.5617,2,-0.1123,-0.022,38.0036,-0.185,-0.0363,10.1306,51.8658
2024-08-14,8,过渡混合态,0.389,2.1954,59671.5,0.6975,0.6897,-0.95,2,0.2843,0.057,39.1333,0.0867,0.0174,10.5125,50.3541
2024-08-15,2,下侧趋势共振态,0.3041,2.4309,58063.9,1.2586,0.9804,-5.4544,4,-2.4175,-0.4748,31.5255,-2.7152,-0.5349,6.5827,61.8918
2024-08-16,8,过渡混合态,0.3085,2.2649,59392.9,0.6228,0.4465,-3.2794,3,-0.1839,-0.0372,37.7865,-0.6095,-0.1237,9.5084,52.7051
2024-08-17,8,过渡混合态,0.2289,2.6299,59867,0.4073,0.4404,-0.497,3,0.6128,0.1295,40.1711,0.0574,0.0122,10.4754,49.3535
2024-08-18,8,过渡混合态,0.3366,1.942,58535.1,0.7798,0.6451,-4.1611,3,0.0321,0.0068,38.4155,-2.2819,-0.4936,6.8761,54.7084
2024-08-19,8,过渡混合态,0.3488,2.1686,58822.1,1.0976,0.958,-2.9979,3,1.6189,0.3359,43.1239,-1.9177,-0.4122,7.4555,49.4207
2024-08-20,8,过渡混合态,0.4282,1.9246,59514.1,0.6346,0.7118,-3.0272,2,2.8351,0.6046,46.9688,-0.8824,-0.1952,8.9994,44.0318
2024-08-21,8,过渡混合态,0.4303,2.0988,60406.2,0.9117,0.9902,-1.0817,2,5.4516,1.1586,54.8947,0.4941,0.1102,11.1727,43.722
2024-08-22,8,过渡混合态,0.1903,2.8962,61528,0.8261,0.8372,-0.0942,2,9.3689,1.9816,66.6698,2.2249,0.5035,13.9711,52.6987
