kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,50.48,2968,0.0024,0.0012,52.09,24.76,75.24,35.07,49.56,29.99,70.01,0.1908,-0.0028
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,中强,27.1,963,7.0828,2.8553,82.01,63.55,36.45,0.42,52.96,56.8,43.2,-0.1948,-0.0051
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.2,7188,2.5495,1.2199,64.88,51.1,48.9,5.66,50.38,35.38,64.62,-0.0107,0.0664
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,52.66,562,-7.4016,-2.8426,22.4,76.33,23.67,2.67,52.49,54.8,45.2,-0.5618,-0.1526
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.88,6467,-2.3771,-1.1179,40.63,53.94,46.06,17.19,52.85,37.68,62.32,-0.0655,-0.0446
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,71.36,2967,0.002,0.0012,52.09,14.32,85.68,41.09,47.79,33.27,66.73,0.4357,0.0575
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,47.24,963,7.0828,2.8553,82.01,73.62,26.38,2.28,51.4,61.68,38.32,-0.5225,0.1215
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.74,7188,2.5495,1.2199,64.88,52.87,47.13,15.68,50.51,39.44,60.56,-0.048,0.1548
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,63.7,562,-7.4016,-2.8426,22.4,81.85,18.15,8.72,53.38,55.16,44.84,-1.0417,0.0726
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.98,6465,-2.3773,-1.1178,40.63,53.49,46.51,25.26,52.19,38.5,61.5,-0.0658,-0.0785
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,77.68,2967,0.002,0.0012,52.09,11.16,88.84,44.15,47.62,34.38,65.62,0.5822,0.2077
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,57.22,963,7.0828,2.8553,82.01,78.61,21.39,6.96,49.64,65.21,34.79,-0.896,0.2321
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.34,7188,2.5495,1.2199,64.88,53.17,46.83,23.91,51.03,42.39,57.61,-0.0645,0.1919
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,80.78,562,-7.4016,-2.8426,22.4,90.39,9.61,24.56,50.0,54.45,45.55,-1.6333,-0.3848
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.5,6465,-2.3773,-1.1178,40.63,52.75,47.25,39.18,52.27,39.15,60.85,-0.0569,-0.1143
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,81.64,2963,0.002,0.0012,52.09,9.18,90.82,47.35,48.84,37.39,62.61,0.8161,0.4771
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,77.58,963,7.0828,2.8553,82.01,88.79,11.21,18.07,48.6,66.77,33.23,-1.4598,0.5476
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.12,7187,2.5497,1.22,64.88,54.56,45.44,36.43,50.05,45.51,54.49,-0.1034,0.341
