date,stateId,stateName,confidence,distance,close,volatilityMultiple,volumeMultiple,trendScore,resonanceCount,middleDeviationRate,middleDeviationAtr,middlePositionPct,maDeviationRate,maDeviationAtr,maPositionPct,stretchHeat
2019-07-28,7,下侧趋势共振态,0.1562,4.8068,9537,0.7769,0.8611,-12.1511,4,-14.107,-2.0946,33.5485,59.6378,4.7644,78.3376,44.7891
2019-07-29,7,下侧趋势共振态,0.3404,4.8221,9680.2,0.4575,0.6073,-10.0171,4,-12.8173,-1.9825,34.7046,61.3274,5.1262,79.3847,44.6801
2019-07-30,7,下侧趋势共振态,0.2606,4.5254,10046.6,0.8353,0.6282,-6.7849,3,-6.1784,-0.9333,45.528,66.6451,5.668,80.9526,35.4246
2019-07-31,7,下侧趋势共振态,0.254,4.4147,10013,0.4133,0.546,-5.7661,3,-4.3594,-0.6729,48.2144,65.3037,5.8321,81.4276,33.2131
2019-08-01,7,下侧趋势共振态,0.052,5.4316,10612.7,0.9556,0.6721,-0.9285,3,1.3688,0.212,57.343,74.3206,6.6938,83.9214,41.2644
2019-08-02,7,下侧趋势共振态,0.2156,4.7836,10734.5,0.7835,0.7988,2.4378,2,4.56,0.7041,62.4197,75.4163,6.9413,84.6375,47.0572
2019-08-03,4,上侧趋势共振态,0.0083,5.2354,10948.2,0.6482,0.582,9.5471,4,8.7674,1.3632,69.2191,77.9492,7.4083,85.9891,55.2082
2019-08-04,6,上侧趋势共振态,0.0464,6.1396,11752.2,1.6171,1.1292,17.5262,4,12.4306,1.9119,74.8789,89.8807,8.1855,88.2382,63.1172
2019-08-05,6,上侧趋势共振态,0.0251,5.2721,11698.6,1.0788,1.2189,16.1825,4,9.5154,1.4866,70.4913,87.9129,8.0044,87.7143,58.2056
2019-08-06,6,上侧趋势共振态,0.1783,4.7681,11665.7,1.3121,1.114,16.5754,3,8.6971,1.3323,68.9003,86.3254,7.7148,86.8761,55.7764
2019-08-07,4,上侧趋势共振态,0.2165,4.4741,11697.7,0.8761,1.2131,14.8028,4,8.9953,1.3911,69.5069,85.7938,7.7838,87.0758,56.5827
2019-08-08,4,上侧趋势共振态,0.2623,4.3623,11739.2,0.8072,1.1096,16.3841,4,9.382,1.4725,70.3458,85.4431,7.9098,87.4403,57.7861
2019-08-09,4,上侧趋势共振态,0.1654,4.6967,11408.7,1.0179,1.0617,10.4211,4,6.3025,0.9878,65.3459,79.3199,7.3697,85.8774,51.2234
2019-08-10,7,下侧趋势共振态,0.069,4.6863,11385.2,0.564,0.6765,9.433,3,6.0835,0.9854,65.3218,78.0567,7.5332,86.3505,51.6723
2019-08-11,7,下侧趋势共振态,0.0389,4.7381,11397.1,0.5765,0.5515,8.2441,3,6.1944,1.0361,65.8443,77.3419,7.7465,86.9679,52.8122
2019-08-12,7,下侧趋势共振态,0.0504,4.781,10951.2,0.8657,0.6228,1.1028,2,2.0396,0.3447,58.7117,69.6057,7.0768,85.0298,43.7415
2019-08-13,7,下侧趋势共振态,0.1008,4.5635,10514,0.9243,0.9394,-1.814,2,-2.034,-0.3457,51.5894,62.1345,6.3815,83.0174,34.6068
2019-08-14,1,放量波动扩张态,0.3855,4.2224,10091.6,1.6714,1.9112,-7.5367,3,-5.9698,-0.9623,45.2289,54.964,5.3762,80.108,34.8792
2019-08-15,1,放量波动扩张态,0.1312,4.1489,10389,1.0388,1.3011,-4.6926,3,-3.1988,-0.5141,49.8527,58.8313,5.7625,81.2261,31.3734
2019-08-16,7,下侧趋势共振态,0.3943,3.4844,10312.1,0.5108,0.6867,-4.0604,3,-3.9153,-0.6529,48.4205,56.9766,5.8159,81.3807,32.9602
2019-08-17,7,下侧趋势共振态,0.4498,3.1376,10390.5,0.8111,0.6249,-4.8202,3,-3.1848,-0.5388,49.5976,57.4899,5.9793,81.8536,32.256
2019-08-18,7,下侧趋势共振态,0.3159,3.8544,10707.3,0.8331,0.6801,-1.6624,2,-1.3438,-0.2329,52.7537,61.5679,6.5147,83.403,36.1567
2019-08-19,7,下侧趋势共振态,0.3023,3.6222,10739.6,0.6418,0.6892,-0.6284,2,-1.5104,-0.2702,52.3685,61.327,6.6981,83.9337,36.3022
2019-08-20,1,放量波动扩张态,0.4419,3.4537,9986.6,1.449,0.9226,-8.1669,4,-8.4839,-1.4665,40.0282,49.4151,5.2316,79.6897,39.6615
2019-08-21,7,下侧趋势共振态,0.5757,2.5465,10112.3,0.6919,0.8539,-5.65,3,-7.332,-1.2974,41.7724,50.6737,5.5147,80.5089,38.7365
2019-08-22,7,下侧趋势共振态,0.5446,2.5164,10398.8,0.7097,0.6093,-2.3015,3,-4.7066,-0.8514,46.3729,54.2917,6.0658,82.104,35.7311
2019-08-23,7,下侧趋势共振态,0.0958,4.1387,9989.7,0.955,0.6155,-7.1102,4,-8.4555,-1.5349,39.3223,47.6404,5.3622,80.0675,40.7453
2019-08-24,7,下侧趋势共振态,0.5025,2.8335,10067.1,0.7457,0.5255,-6.3252,4,-7.7462,-1.4336,40.3668,48.188,5.5521,80.6173,40.2506
2019-08-25,1,放量波动扩张态,0.4187,3.2545,10337.2,1.2087,1.1697,-3.9773,3,-5.2711,-0.9599,45.254,51.5366,5.8668,81.528,36.274
2019-08-26,7,下侧趋势共振态,0.4417,2.6075,10186.7,0.6149,0.6578,-5.1187,3,-5.9591,-1.1091,43.7146,48.7332,5.7349,81.1463,37.4317
2019-08-27,7,下侧趋势共振态,0.1191,3.9164,10240.2,0.5048,0.4761,-3.5461,2,-5.2062,-1.0031,44.8078,48.9292,6.0008,81.9158,37.108
2019-08-28,1,放量波动扩张态,0.3807,3.9708,9504.6,1.6221,1.3676,-8.7431,4,-11.1387,-2.0234,34.2831,37.7575,4.4243,77.3532,43.0701
2019-08-29,7,下侧趋势共振态,0.3626,3.4364,9592.2,0.4945,0.5882,-7.6907,3,-9.9451,-1.869,35.8759,38.5415,4.7082,78.1749,42.299
2019-08-30,7,下侧趋势共振态,0.1609,3.9366,9592.1,0.4466,0.3284,-8.4291,3,-8.3179,-1.6008,38.6425,38.0383,4.8621,78.6204,39.9778
2019-08-31,7,下侧趋势共振态,0.0658,4.0084,9606.6,0.4888,0.2831,-7.7682,3,-8.1793,-1.636,38.2792,37.7348,5.0316,79.1109,40.8317
2019-09-01,7,下侧趋势共振态,0.021,4.1434,9878.7,0.8341,0.5961,-5.7243,3,-4.9659,-0.9995,44.8458,41.0901,5.5704,80.6701,35.8244
2019-09-02,2,放量波动扩张态,0.1041,4.6308,10687.1,1.671,1.7777,3.5873,3,5.2211,0.9738,65.2012,51.9734,6.7113,83.9718,49.173
2019-09-03,7,下侧趋势共振态,0.0995,3.6096,10407.3,0.6504,0.9156,1.9218,3,2.6867,0.5135,60.4528,47.3851,6.3093,82.8086,43.2614
2019-09-04,4,上侧趋势共振态,0.0588,3.7536,10543.3,0.7712,1.1151,2.3525,3,4.0286,0.7835,63.238,48.6834,6.6241,83.7197,46.9578
2019-09-05,4,上侧趋势共振态,0.2673,3.433,10843,0.852,1.077,8.5839,4,6.9857,1.374,69.33,52.2415,7.2208,85.4464,54.7764
2019-09-06,2,放量波动扩张态,0.1648,3.6553,10454.7,1.2636,1.0833,4.0204,3,3.1544,0.6079,61.4265,46.1853,6.2801,82.7241,44.1506
2019-09-07,7,下侧趋势共振态,0.1094,4.0042,10388.1,0.7003,0.6611,1.5382,2,2.4973,0.4923,60.2347,44.6655,6.2388,82.6044,42.8392
2019-09-08,3,中性震荡态,0.1715,3.8251,10315.8,0.9012,0.9288,0.623,2,1.7839,0.3544,58.8115,43.0914,6.0887,82.1701,40.9816
2019-09-09,5,低波动压缩态,0.3127,3.1003,10176.8,0.4449,0.5971,-1.9417,3,0.6378,0.1318,56.5158,40.6064,6.0063,81.9315,38.4473
2019-09-10,3,中性震荡态,0.2566,3.5251,9991.2,0.8716,0.9069,-2.6295,2,-1.1976,-0.2499,52.5778,37.515,5.6253,80.8291,33.4068
2019-09-11,3,中性震荡态,0.2552,3.7571,10324.6,0.9069,0.5537,0.9078,2,2.0994,0.4413,59.7083,41.5396,6.2984,82.777,42.4853
2019-09-12,5,低波动压缩态,0.4017,3.0029,10299.8,0.4577,0.5729,-0.068,3,1.8542,0.406,59.3442,40.641,6.4447,83.2003,42.5445
2019-09-13,5,低波动压缩态,0.3242,3.6094,10356.1,0.5526,0.6612,0.4008,2,2.4109,0.5461,60.7892,40.8482,6.7272,84.018,44.8072
2019-09-14,5,低波动压缩态,0.4295,3.6176,10304.2,0.3859,0.4946,0.0599,2,1.8977,0.4501,59.7995,39.5933,6.8554,84.389,44.1885
2019-09-15,5,低波动压缩态,0.2644,3.7444,10115,0.5862,0.615,-3.9916,4,0.0267,0.0065,55.2234,36.5097,6.5476,83.4982,38.7216
2019-09-16,5,低波动压缩态,0.0839,4.0864,10202.2,0.6568,0.5974,-1.3287,3,0.889,0.2233,57.4599,37.1585,6.8662,84.4202,41.8801
2019-09-17,5,低波动压缩态,0.4632,3.2589,10171.2,0.4773,0.6422,-1.1237,3,0.5825,0.1522,56.7261,36.211,6.9873,84.7707,41.4968
2019-09-18,2,放量波动扩张态,0.1032,4.642,9882.3,1.4577,1.4148,-2.7993,3,-2.4192,-0.6108,48.855,31.8528,5.9519,81.7743,32.9193
2019-09-19,3,中性震荡态,0.2378,3.2474,10179.3,1.1585,1.2632,-0.1037,3,0.118,0.0296,55.4609,35.2951,6.5398,83.4756,38.9365
2019-09-20,5,低波动压缩态,0.1635,3.3002,10037.7,0.6963,0.653,-1.322,3,-1.2747,-0.3266,51.7866,32.9124,6.2643,82.6782,34.4649
2019-09-21,5,低波动压缩态,0.4227,2.7452,9990.3,0.6013,0.5936,-2.1747,3,-2.17,-0.5756,49.2181,31.7959,6.2605,82.6673,33.4492
2019-09-22,3,中性震荡态,0.512,2.8245,9867.6,0.971,0.7742,-3.4747,4,-3.8929,-1.0405,44.4219,29.7064,5.8834,81.576,37.1541
2019-09-23,3,中性震荡态,0.2257,3.7258,9529.3,1.2114,1.5872,-6.3922,4,-6.1827,-1.6083,38.565,24.8324,4.8547,78.5989,40.0339
2019-09-24,0,放量波动扩张态,0.491,8.2856,8298.2,3.8693,4.4678,-19.2106,4,-10.6019,-1.964,34.8956,8.4102,1.2848,68.2675,33.3719
2019-09-25,1,放量波动扩张态,0.0816,5.9443,7927,1.4765,1.6416,-23.1831,4,-14.6009,-2.6057,28.2763,3.302,0.4872,65.9592,37.6829
2019-09-26,8,下侧趋势共振态,0.2342,4.7504,7980.6,0.9063,1.6921,-22.0389,4,-13.782,-2.4703,29.6725,3.736,0.5566,66.1601,36.4875
2019-09-27,7,下侧趋势共振态,0.1841,4.6593,8067.1,0.6429,0.816,-21.3826,4,-11.5547,-2.0969,33.5248,4.5884,0.7042,66.5872,33.0624
2019-09-28,8,下侧趋势共振态,0.0136,4.6953,7966.3,0.9206,0.8367,-21.706,4,-12.348,-2.2465,31.9813,3.0258,0.4683,65.9048,33.9235
2019-09-29,1,放量波动扩张态,0.2759,3.4689,8284.5,1.1727,1.3529,-18.3748,4,-8.5041,-1.5209,39.4666,6.8659,1.0513,67.5919,28.1253
2019-09-30,7,下侧趋势共振态,0.515,2.9248,8363.5,0.674,0.7925,-16.9692,4,-7.6316,-1.3991,40.7232,7.6028,1.1965,68.012,27.2888
2019-10-01,7,下侧趋势共振态,0.556,2.7049,8236.9,0.7151,1.1628,-15.3386,4,-9.0298,-1.6917,37.7047,5.7058,0.9199,67.2117,29.507
2019-10-02,7,下侧趋势共振态,0.5363,2.675,8110.3,0.694,0.8939,-13.6169,4,-10.428,-1.9996,34.5281,3.8242,0.6327,66.3803,31.8522
2019-10-03,7,下侧趋势共振态,0.4707,2.6666,8148.2,0.6128,1.0314,-11.2232,3,-9.8486,-1.9413,35.1297,4.0491,0.6915,66.5507,31.421
2019-10-04,7,下侧趋势共振态,0.1256,3.9277,8080.6,0.4624,0.6192,-12.1951,3,-10.5965,-2.1751,32.7178,2.9331,0.5229,66.0627,33.3449
2019-10-05,7,下侧趋势共振态,0.2131,3.9631,8008.8,0.7878,1.0037,-13.2657,4,-11.0958,-2.3071,31.3562,1.7724,0.3219,65.481,34.1248
2019-10-06,1,放量波动扩张态,0.1679,3.8828,8177.5,1.0477,1.7318,-10.5946,3,-9.1641,-1.8972,35.5845,3.6593,0.6639,66.4706,30.8861
2019-10-07,5,低波动压缩态,0.0087,3.8077,8186.5,0.4689,1.046,-7.9386,4,-9.0641,-1.9532,35.0071,3.5163,0.6656,66.4757,31.4685
2019-10-08,1,放量波动扩张态,0.2831,3.6441,8551.3,1.3086,1.6597,-2.8114,2,-5.0119,-1.0544,44.2793,7.8526,1.4549,68.7599,24.4805
2019-10-09,7,下侧趋势共振态,0.028,3.6255,8538.4,0.6023,1.4691,-2.3769,2,-5.1552,-1.1177,43.6261,7.4242,1.4211,68.6621,25.036
2019-10-10,1,放量波动扩张态,0.1503,3.6563,8346.2,1.2055,1.5732,-4.5277,2,-6.4684,-1.3681,41.043,4.7568,0.8983,67.149,26.106
2019-10-11,5,低波动压缩态,0.2139,3.4188,8371.9,0.4377,0.6257,-3.6858,2,-5.6581,-1.2416,42.3482,4.8286,0.9535,67.3089,24.9607
2019-10-12,5,低波动压缩态,0.3592,3.1675,8403.6,0.411,0.3479,-4.0736,2,-5.2208,-1.1965,42.8131,4.9744,1.0293,67.5282,24.7151
2019-10-13,3,中性震荡态,0.2354,3.2593,8252,0.7868,0.6966,-5.3979,3,-5.9226,-1.3648,41.0768,2.8431,0.5993,66.2838,25.207
2019-10-14,5,低波动压缩态,0.3436,2.9471,8317.8,0.5501,0.886,-4.0791,2,-3.6109,-0.847,46.419,3.412,0.746,66.7082,20.2892
2019-10-15,3,中性震荡态,0.3883,2.9861,7950.4,1.043,1.0093,-5.5124,4,-3.5859,-0.8011,46.8924,-1.3737,-0.3,63.6812,16.7888
2019-10-16,5,低波动压缩态,0.3947,2.4531,8069.6,0.5596,0.5924,-4.6801,3,-2.1404,-0.4943,50.0564,-0.121,-0.0274,64.4701,14.5266
2019-10-17,3,中性震荡态,0.4012,2.9309,7919.5,0.8818,0.7574,-6.3621,4,-3.9607,-0.9231,45.6339,-2.1925,-0.5017,63.0973,17.4635
2019-10-18,5,低波动压缩态,0.2097,3.2441,7989.1,0.6667,0.523,-4.7048,4,-3.1166,-0.745,47.471,-1.5488,-0.3643,63.495,16.0241
2019-10-19,5,低波动压缩态,0.5419,2.1809,8023.4,0.5191,0.5637,-4.5528,3,-2.7007,-0.6694,48.2503,-1.3449,-0.3288,63.5979,15.3476
2019-10-20,3,中性震荡态,0.5689,2.4188,8190.4,0.9727,0.9699,-3.6871,3,-0.9942,-0.2478,52.6002,0.4763,0.117,64.8878,17.488
2019-10-21,5,低波动压缩态,0.5816,2.2199,8212.2,0.4836,0.5375,-4.2603,4,-0.7307,-0.1893,53.203,0.5101,0.1305,64.9272,18.1301
2019-10-22,1,放量波动扩张态,0.06,7.4504,7427.3,2.3093,2.2039,-13.0429,4,-8.2024,-1.8692,35.8738,-9.2734,-2.1382,58.3614,22.4876
2019-10-23,7,下侧趋势共振态,0.2337,3.4076,7432,0.689,1.0299,-10.9167,4,-7.5104,-1.7404,37.2019,-9.3869,-2.2203,58.1237,20.9218
2019-10-24,0,放量波动扩张态,0.5565,4.628,8285.7,2.8828,1.7449,-1.2694,2,3.1137,0.6171,61.5214,0.7883,0.1598,65.0119,26.5334
2019-10-25,0,放量波动扩张态,0.5534,7.8305,9195.8,4.1472,8.4325,10.471,3,3.3753,0.5612,60.9455,11.5491,1.7796,69.6996,30.6451
2019-10-26,6,上侧趋势共振态,0.2432,6.1096,9521.8,1.3491,2.0292,15.0317,3,7.04,1.1391,66.9072,15.1671,2.281,71.1505,38.0577
2019-10-27,6,上侧趋势共振态,0.1846,5.667,9374.2,1.1754,2.1118,12.7106,3,5.3808,0.8589,64.0164,13.0633,1.9436,70.174,34.1905
2019-10-28,4,上侧趋势共振态,0.0592,5.6356,9340.5,0.6529,1.0219,14.8942,4,5.0019,0.8198,63.6125,12.3409,1.8904,70.0202,33.6327
2019-10-29,4,上侧趋势共振态,0.0494,4.844,9100.5,0.9042,1.2522,10.9559,4,2.304,0.3804,59.0799,9.1585,1.4171,68.6504,27.7303
2019-10-30,4,上侧趋势共振态,0.1235,4.8555,9212.7,0.8775,0.9672,17.0566,4,3.5653,0.5942,61.2852,10.2014,1.5977,69.1731,30.4583
2019-10-31,7,下侧趋势共振态,0.0568,4.9957,9081,0.5152,0.9637,15.4367,4,2.0848,0.3604,58.8737,8.3363,1.3579,68.4791,27.3528
2019-11-01,4,上侧趋势共振态,0.1001,3.8731,9319.9,0.6322,0.5763,13.9164,4,4.7704,0.848,63.9035,10.8776,1.8271,69.8369,33.7404
2019-11-02,7,下侧趋势共振态,0.0526,3.8073,9182,0.544,0.3752,7.0257,3,3.2201,0.5925,61.268,8.9448,1.5593,69.062,30.3299
2019-11-03,5,低波动压缩态,0.0656,3.8711,9299.3,0.5436,0.5333,7.4001,3,4.5388,0.8644,64.0732,10.0391,1.8164,69.806,33.8792
2019-11-04,4,上侧趋势共振态,0.1761,3.6901,9369.1,0.7885,1.1222,12.3917,3,5.3234,1.0304,65.785,10.5629,1.9476,70.1856,35.9706
2019-11-05,5,低波动压缩态,0.2454,3.9644,9338.2,0.4304,0.7097,13.4944,3,4.9761,1.0053,65.5268,9.9001,1.9105,70.0784,35.6051
2019-11-06,5,低波动压缩态,0.2575,3.3383,9187.1,0.5539,0.4355,8.3009,4,3.2775,0.6849,62.2211,7.8391,1.5688,69.0895,31.3105
2019-11-07,1,放量波动扩张态,0.0732,4.2748,8818.3,1.3413,0.918,0.9537,2,-0.8684,-0.1767,53.3332,3.2603,0.6369,66.3925,19.7257
2019-11-08,5,低波动压缩态,0.3436,3.0075,8801.3,0.4377,0.4393,0.1749,2,-1.0595,-0.2249,52.8359,2.8118,0.5744,66.2117,19.0475
2019-11-09,5,低波动压缩态,0.4389,2.8579,8797.1,0.4164,0.344,-0.7037,2,-1.1067,-0.2455,52.6237,2.5158,0.5383,66.1072,18.7309
2019-11-10,3,中性震荡态,0.0547,4.1042,8721.4,1.2659,0.8652,-1.4684,2,-1.9577,-0.4254,50.7681,1.3942,0.2929,65.3971,16.1652
2019-11-11,3,中性震荡态,0.1345,3.3779,8703.7,0.7776,0.4717,-2.0014,2,-2.1567,-0.4766,50.2394,0.9512,0.2037,65.139,15.3784
2019-11-12,5,低波动压缩态,0.4539,2.8912,8746.9,0.4106,0.4034,0.385,2,-1.6711,-0.386,51.1738,1.2112,0.2718,65.3361,16.5099
2019-11-13,5,低波动压缩态,0.3811,3.0357,8644.4,0.5763,0.4196,0.0106,2,-3.3124,-0.7941,46.9638,-0.2079,-0.0483,64.4096,17.4458
2019-11-14,3,中性震荡态,0.2983,3.6777,8476.1,1.072,0.7983,-4.7575,2,-9.7389,-2.4388,29.9975,-2.3662,-0.5478,62.964,32.9665
2019-11-15,5,低波动压缩态,0.5016,2.8307,8488.7,0.3125,0.4216,-5.1334,3,-7.1989,-1.8489,36.0833,-2.4361,-0.5951,62.8271,26.7439
2019-11-16,5,低波动压缩态,0.2056,3.2771,8525.4,0.6394,0.4861,-5.4653,3,-6.6926,-1.7645,36.9533,-2.2281,-0.5606,62.9269,25.9736
2019-11-17,3,中性震荡态,0.2567,3.1915,8410.6,0.7603,0.6329,-6.7233,3,-6.0531,-1.5925,38.7277,-3.75,-0.963,61.7624,23.0348
2019-11-18,3,中性震荡态,0.1472,3.9066,8100.3,1.2472,1.3251,-9.1454,3,-7.5519,-1.9076,35.4772,-7.4829,-1.8888,59.0832,23.606
2019-11-19,5,低波动压缩态,0.4832,2.8642,8125,0.365,0.7545,-8.0643,3,-7.27,-1.9261,35.2863,-7.3815,-1.958,58.8828,23.5965
2019-11-20,1,放量波动扩张态,0.116,6.7828,7628.9,2.2029,1.7857,-12.7791,4,-9.9994,-2.3258,31.1635,-13.1597,-3.1722,55.3689,24.2054
2019-11-21,0,放量波动扩张态,0.0883,7.4306,7123.6,2.3587,3.5439,-18.0265,4,-12.6694,-2.5394,28.9601,-18.9972,-4.1051,52.6691,23.709
2019-11-22,7,下侧趋势共振态,0.312,4.3504,7289.6,0.7335,1.7683,-16.0218,4,-10.6344,-2.1752,32.717,-17.2029,-3.7979,53.5582,20.8411
2019-11-23,1,放量波动扩张态,0.0295,4.9131,6983.7,0.9596,1.2477,-19.3651,4,-14.3845,-2.9514,24.7098,-20.7554,-4.6009,51.2342,26.5244
2019-11-24,1,放量波动扩张态,0.3607,5.5168,7252.4,1.8281,3.4188,-16.5904,4,-9.5547,-1.8044,36.5422,-17.793,-3.6969,53.8505,17.3083
2019-11-25,7,下侧趋势共振态,0.1751,4.4193,7097.2,0.8679,1.5162,-17.0362,4,-11.037,-2.0948,33.5466,-19.6295,-4.1239,52.6148,19.0682
2019-11-26,1,放量波动扩张态,0.448,2.8763,7305.2,1.1691,1.339,-13.0945,4,-8.0349,-1.4987,39.6957,-17.359,-3.6031,54.1218,14.4261
2019-11-27,1,放量波动扩张态,0.2508,3.2404,7609.8,1.0383,1.2436,-10.123,4,-3.5226,-0.6505,48.4455,-14.0156,-2.9041,56.145,7.6995
2019-11-28,1,放量波动扩张态,0.2924,2.9828,7807.7,1.0547,1.2031,-6.07,3,-0.209,-0.0381,54.7628,-11.8891,-2.4561,57.4413,12.2041
2019-11-29,7,下侧趋势共振态,0.5231,2.486,7537.7,0.791,0.6928,-7.3084,3,-3.6599,-0.6783,48.1586,-15.0407,-3.1611,55.4012,7.2426
2019-11-30,7,下侧趋势共振态,0.2091,3.1989,7304.2,0.9089,0.9999,-10.4805,3,-6.6443,-1.2401,42.3636,-17.7627,-3.7634,53.658,11.2944
2019-12-01,7,下侧趋势共振态,0.6268,1.9446,7310.7,0.6948,0.8396,-7.6691,3,-5.075,-0.9542,45.3122,-17.7792,-3.8596,53.3798,8.0675
2019-12-02,7,下侧趋势共振态,0.0866,3.7379,7334.8,0.4144,0.469,-8.5024,3,-4.4805,-0.8778,46.1006,-17.5986,-3.9968,52.9825,6.8819
2019-12-03,1,放量波动扩张态,0.4087,3.745,7464.7,1.7444,1.266,-4.5249,3,-2.5051,-0.4613,50.3969,-16.2335,-3.4796,54.4794,4.8762
2019-12-04,7,下侧趋势共振态,0.0047,3.9639,7336.7,0.9656,1.2107,-4.7768,2,-4.1149,-0.7593,47.3229,-17.7596,-3.821,53.4915,6.1685
2019-12-05,7,下侧趋势共振态,0.2414,3.2246,7375,0.4633,0.7438,-6.2993,3,-2.5592,-0.4864,50.1381,-17.4174,-3.9061,53.245,3.383
2019-12-06,7,下侧趋势共振态,0.3686,2.4594,7507.2,0.6317,0.6752,-4.0132,3,-0.8126,-0.1588,53.5177,-16.0289,-3.7006,53.8397,7.3573
2019-12-07,5,低波动压缩态,0.1457,3.36,7546.8,0.5027,0.4454,-3.7152,2,-0.2893,-0.0587,54.5503,-15.6784,-3.7623,53.6612,8.2115
2019-12-08,7,下侧趋势共振态,0.0056,4.0151,7421.6,0.7403,0.6257,-3.3554,2,-0.6858,-0.1402,53.7102,-17.1621,-4.2049,52.3803,6.0905
2019-12-09,7,下侧趋势共振态,0.0396,3.6733,7237.1,0.6622,0.5875,-5.9014,4,-1.8359,-0.3798,51.2384,-19.2988,-4.8559,50.4962,1.7346
2019-12-10,5,低波动压缩态,0.3353,3.2657,7174.4,0.4069,0.4636,-7.9038,4,-2.6864,-0.581,49.162,-20.0705,-5.2853,49.2536,1.5844
2019-12-11,5,低波动压缩态,0.1908,3.6171,7190.3,0.6087,0.5491,-7.3237,4,0.1253,0.0272,55.4366,-19.9567,-5.4178,48.8701,6.5665
2019-12-12,5,低波动压缩态,0.483,3.2513,7254.1,0.2735,0.3711,-3.405,3,1.0137,0.2323,57.5525,-19.3171,-5.5421,48.5104,9.0421
2019-12-13,3,中性震荡态,0.3813,3.7518,7060.5,0.8792,0.381,-5.7512,4,-1.6821,-0.3891,51.1425,-21.5315,-6.2397,46.4916,4.6509
2019-12-14,5,低波动压缩态,0.1935,3.5074,7119,0.6414,0.4256,-4.5588,3,-0.8675,-0.2062,53.0291,-20.9505,-6.2443,46.4784,6.5507
2019-12-15,5,低波动压缩态,0.4875,3.2062,7087.5,0.3631,0.4047,-6.0558,4,-3.5491,-0.9054,45.8159,-21.368,-6.6864,45.1988,8.9853
2019-12-16,1,放量波动扩张态,0.0512,5.3222,6696.4,1.424,1.2398,-10.7977,4,-7.8792,-1.9235,35.313,-25.7552,-7.8015,41.9718,22.7152
2019-12-17,1,放量波动扩张态,0.2725,3.6435,6821.8,1.3971,1.6577,-8.3106,4,-4.4827,-1.0424,44.4032,-24.422,-7.1771,43.7788,11.8181
2019-12-18,1,放量波动扩张态,0.1448,5.4186,7143.6,2.0404,2.2226,-4.483,4,0.0231,0.0049,55.207,-20.9256,-5.6624,48.1624,7.0446
2019-12-19,5,低波动压缩态,0.2005,3.7086,7154.5,0.4284,0.737,-5.4675,4,0.1757,0.0392,55.5609,-20.8727,-5.9014,47.4706,8.0903
2019-12-20,5,低波动压缩态,0.4326,3.098,7139.5,0.3218,0.3686,-5.4475,4,0.2767,0.0648,55.8246,-21.0991,-6.2815,46.3707,9.4539
2019-12-21,5,低波动压缩态,0.547,2.7905,7185.5,0.2751,0.3094,-2.5859,3,0.9228,0.2282,57.5102,-20.6434,-6.4928,45.7591,11.7512
2019-12-22,2,放量波动扩张态,0.2795,3.869,7585.7,1.5608,1.8132,3.7412,3,6.5437,1.5485,71.1304,-16.3008,-4.9103,50.3389,21.4693
2019-12-23,2,放量波动扩张态,0.0109,4.2948,7278.1,1.4904,1.4318,-0.1502,2,2.2234,0.5063,60.3789,-19.7521,-5.7296,47.9679,12.411
2019-12-24,5,低波动压缩态,0.4783,2.4471,7189.3,0.4867,0.7387,1.0113,3,1.7997,0.4226,59.5151,-20.7858,-6.2718,46.3987,13.1164
2019-12-25,5,低波动压缩态,0.5347,2.4764,7233.4,0.4793,0.5454,1.9168,2,2.4242,0.592,61.2628,-20.3494,-6.3901,46.0564,15.2063
2019-12-26,3,中性震荡态,0.3263,3.278,7237.9,1.1948,1.2358,0.7146,2,2.4879,0.5984,61.3294,-20.3482,-6.2978,46.3236,15.0058
2019-12-27,5,低波动压缩态,0.4409,2.3474,7303.8,0.6308,0.6747,1.5089,3,3.421,0.8463,63.8859,-19.6712,-6.2649,46.4188,17.4671
2019-12-28,5,低波动压缩态,0.6323,2.003,7395.4,0.5114,0.5076,2.3728,3,4.7181,1.211,67.6482,-18.7044,-6.184,46.6529,20.9953
2019-12-29,3,中性震荡态,0.5956,2.2413,7261.4,0.9961,0.7608,2.7268,3,2.8207,0.7242,62.6266,-20.1905,-6.6784,45.2221,17.4045
2019-12-30,5,低波动压缩态,0.6708,1.8167,7195.1,0.4988,0.4745,-0.4842,3,1.8818,0.5018,60.3323,-20.9312,-7.1914,43.7374,16.5949
2019-12-31,5,低波动压缩态,0.5891,2.6452,7231.9,0.4307,0.3217,-0.3206,2,2.4029,0.6688,62.0551,-20.5062,-7.352,43.2726,18.7825
2020-01-01,5,低波动压缩态,0.3899,2.9554,7131.9,0.5801,0.4661,-1.6781,4,0.9869,0.2836,58.0811,-21.575,-7.9819,41.4496,16.6315
2020-01-02,2,放量波动扩张态,0.2443,4.9194,7319.5,1.9125,1.081,0.995,3,3.6433,0.9733,65.1963,-19.4866,-6.7011,45.1562,20.0401
2020-01-03,5,低波动压缩态,0.522,2.4567,7318.8,0.566,0.7784,1.7786,4,3.6334,1.003,65.5032,-19.4682,-6.9161,44.5342,20.969
2020-01-04,3,中性震荡态,0.4661,2.5846,7467.3,0.8768,0.8577,1.6701,3,5.7362,1.5985,71.6462,-17.8486,-6.4019,46.0222,25.6239
