kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,10.78,1919,-26.707,-7.7328,39.2,44.61,55.39,1.04,46.69,36.27,63.73,0.1844,-0.2424
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,24.5,506,-5.5351,-1.3527,63.02,37.75,62.25,16.21,47.23,39.33,60.67,0.2368,0.3928
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,83.6,183,0.1168,0.0353,66.4,8.2,91.8,50.27,51.91,42.08,57.92,0.5533,-0.1591
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,17.2,971,25.8038,4.1549,83.49,58.6,41.4,1.34,54.17,54.79,45.21,-0.1961,0.1556
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,7.5,573,6.7022,1.396,71.47,46.25,53.75,15.53,50.96,44.33,55.67,0.1044,-0.0003
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,10.58,1919,-26.707,-7.7328,39.2,44.71,55.29,2.34,43.72,39.81,60.19,0.2753,-0.5456
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,强,32.94,501,-5.5774,-1.3593,62.98,33.53,66.47,23.35,46.51,35.73,64.27,0.416,0.5978
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,91.26,183,0.1168,0.0353,66.4,4.37,95.63,40.44,45.36,46.99,53.01,1.0275,0.6943
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,18.64,971,25.8038,4.1549,83.49,59.32,40.68,3.91,53.55,57.57,42.43,-0.3442,0.2377
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,17.62,573,6.7022,1.396,71.47,41.19,58.81,23.21,50.96,42.06,57.94,0.2743,0.2355
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,中,15.7,261,-11.8306,-2.6374,11.22,57.85,42.15,0.0,50.57,36.02,63.98,-0.0971,0.019
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,0.06,1671,-5.2217,-1.1818,30.79,50.03,49.97,5.51,48.17,30.16,69.84,-0.0004,-0.0864
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,49.1,672,-0.1135,-0.0236,46.9,25.45,74.55,37.35,51.64,30.8,69.2,0.2308,0.0169
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,43.58,117,12.2039,2.7872,86.12,71.79,28.21,0.0,54.7,69.23,30.77,-0.2736,-0.0357
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.36,1435,5.5371,1.2115,63.83,52.68,47.32,6.41,51.36,43.34,56.66,-0.0324,0.0633
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,48.66,261,-11.8306,-2.6374,11.22,74.33,25.67,1.53,52.49,36.4,63.6,-0.4867,0.5177
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.44,1671,-5.2217,-1.1818,30.79,52.72,47.28,14.6,48.11,33.09,66.91,-0.0398,-0.2005
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,73.44,670,-0.1135,-0.0236,46.89,13.28,86.72,44.93,50.9,35.97,64.03,0.5401,-0.0102
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,67.52,117,12.2039,2.7872,86.12,83.76,16.24,1.71,58.12,83.76,16.24,-0.9103,-0.5624
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.82,1435,5.5371,1.2115,63.83,54.91,45.09,17.21,52.54,50.59,49.41,-0.1084,0.1289
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,55.56,261,-11.8306,-2.6374,11.22,77.78,22.22,6.51,51.34,33.72,66.28,-0.8964,0.8127
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.06,1669,-5.2173,-1.1816,30.77,51.53,48.47,21.45,46.73,32.12,67.88,-0.0328,-0.196
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,74.92,670,-0.1135,-0.0236,46.89,12.54,87.46,44.63,48.66,38.21,61.79,0.7059,0.0227
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,81.2,117,12.2039,2.7872,86.12,90.6,9.4,9.4,57.26,84.62,15.38,-1.2945,-0.6968
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,10.66,1435,5.5371,1.2115,63.83,55.33,44.67,26.27,53.45,54.29,45.71,-0.1278,0.0257
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,73.18,261,-11.8306,-2.6374,11.22,86.59,13.41,22.99,47.51,37.16,62.84,-1.5019,1.1508
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.76,1664,-5.2241,-1.1817,30.71,51.38,48.62,34.07,45.97,32.21,67.79,-0.0426,-0.2234
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,82.68,670,-0.1135,-0.0236,46.89,8.66,91.34,47.61,49.85,42.99,57.01,0.8505,0.0457
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,89.74,117,12.2039,2.7872,86.12,94.87,5.13,23.08,62.39,81.2,18.8,-1.7792,-1.1386
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.4,1435,5.5371,1.2115,63.83,54.7,45.3,41.11,54.91,56.66,43.34,-0.1076,-0.0563
