kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,100.0,1,12.3092,1.1159,100.0,0.0,100.0,100.0,100.0,100.0,0.0,0.1218,-26.4694
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中,10.24,488,-58.465,-13.7612,43.53,44.88,55.12,0.2,35.45,46.31,53.69,0.4411,-3.3362
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,33.34,15,-14.9039,-1.4378,91.54,33.33,66.67,0.0,6.67,13.33,86.67,0.1815,-9.3859
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,100.0,2,-2.2389,-0.1951,95.6,0.0,100.0,0.0,0.0,50.0,50.0,1.4101,-20.3718
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,100.0,1,12.3092,1.1159,100.0,0.0,100.0,100.0,100.0,100.0,0.0,0.7377,-33.3101
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,37.5,32,-22.3685,-2.7032,8.75,68.75,31.25,0.0,56.25,31.25,68.75,-0.1912,-0.4782
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.26,309,-11.3082,-1.3146,33.06,51.13,48.87,3.88,49.19,32.36,67.64,-0.0024,-0.3
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,56.52,92,-0.935,-0.1201,54.06,21.74,78.26,38.04,52.17,39.13,60.87,0.1815,-0.6048
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,26.32,19,17.3187,2.0668,89.74,63.16,36.84,5.26,47.37,68.42,31.58,-0.1986,-1.0229
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,17.46,63,6.0408,0.7676,66.54,58.73,41.27,12.7,61.9,55.56,44.44,-0.1332,-0.206
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,56.25,32,-22.3685,-2.7032,8.75,78.13,21.88,3.13,53.13,31.25,68.75,-0.6295,0.9906
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.88,307,-11.3082,-1.3146,33.06,52.44,47.56,9.45,45.6,29.64,70.36,-0.0257,-0.9329
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,67.4,92,-0.935,-0.1201,54.06,16.3,83.7,44.57,54.35,43.48,56.52,0.5352,-1.3657
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,47.36,19,17.3187,2.0668,89.74,73.68,26.32,15.79,52.63,84.21,15.79,-1.3274,-3.8937
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,14.28,63,6.0408,0.7676,66.54,57.14,42.86,38.1,63.49,69.84,30.16,-0.1878,-1.7953
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,74.2,31,-22.4263,-2.7293,8.63,87.1,12.9,16.13,48.39,38.71,61.29,-0.9846,4.4404
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.92,306,-11.2874,-1.314,33.23,48.04,51.96,12.75,42.81,33.66,66.34,0.0396,-1.9283
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,76.08,92,-0.935,-0.1201,54.06,11.96,88.04,34.78,47.83,54.35,45.65,0.6927,-1.7312
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,68.42,19,17.3187,2.0668,89.74,84.21,15.79,42.11,73.68,89.47,10.53,-1.2568,-7.8355
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,17.46,63,6.0408,0.7676,66.54,58.73,41.27,52.38,68.25,66.67,33.33,-0.2049,-2.8917
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,92.6,27,-22.4263,-2.7439,8.5,96.3,3.7,22.22,55.56,44.44,55.56,-1.468,8.974
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,13.44,305,-11.2667,-1.3135,33.39,56.72,43.28,20.66,39.02,32.13,67.87,-0.239,-3.1784
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,89.14,92,-0.935,-0.1201,54.06,5.43,94.57,40.22,41.3,61.96,38.04,1.0962,-6.6333
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,78.94,19,17.3187,2.0668,89.74,89.47,10.53,47.37,84.21,94.74,5.26,-1.197,-10.6833
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,1.58,63,6.0408,0.7676,66.54,49.21,50.79,73.02,71.43,71.43,28.57,0.0134,-4.8022
