kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.22,1361,-7.1513,-1.1313,39.55,52.61,47.39,12.64,47.76,28.43,71.57,-0.0482,-0.0794
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,64.52,530,-0.1942,-0.0286,51.93,17.74,82.26,47.36,52.26,34.91,65.09,0.388,-0.2046
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,81.82,66,22.8454,2.68,84.72,90.91,9.09,7.58,56.06,93.94,6.06,-0.9226,6.8253
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,15.72,814,7.5691,1.1039,65.38,57.86,42.14,19.9,53.07,57.25,42.75,-0.1462,0.9331
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,62.72,59,-23.6212,-2.7525,20.85,81.36,18.64,5.08,47.46,49.15,50.85,-1.1851,-0.3723
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.9,1359,-7.1501,-1.1313,39.58,54.45,45.55,19.28,46.87,28.33,71.67,-0.0752,0.1193
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,72.46,530,-0.1942,-0.0286,51.93,13.77,86.23,47.36,53.96,36.04,63.96,0.5691,-0.3133
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,69.7,66,22.8454,2.68,84.72,84.85,15.15,10.61,53.03,93.94,6.06,-1.2552,9.6283
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,15.98,814,7.5691,1.1039,65.38,57.99,42.01,30.22,55.41,61.92,38.08,-0.1844,1.5032
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,93.22,59,-23.6212,-2.7525,20.85,96.61,3.39,15.25,42.37,50.85,49.15,-1.5353,-3.1952
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,15.36,1354,-7.1529,-1.1297,39.6,57.68,42.32,31.17,47.71,29.62,70.38,-0.1968,0.3038
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,80.0,530,-0.1942,-0.0286,51.93,10.0,90.0,47.74,49.43,36.79,63.21,0.8,2.3285
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,90.9,66,22.8454,2.68,84.72,95.45,4.55,39.39,57.58,95.45,4.55,-1.8819,8.4098
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,13.26,814,7.5691,1.1039,65.38,56.63,43.37,47.3,55.41,64.86,35.14,-0.1664,2.5981
