kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,3.88,4507,-14.0793,-5.8327,41.53,48.06,51.94,0.53,50.5,39.34,60.66,0.0739,-0.0462
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中,17.4,1310,-3.5753,-1.3916,58.56,41.3,58.7,15.11,48.47,39.47,60.53,0.2349,-0.2125
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,81.74,449,0.0607,0.0242,64.02,9.13,90.87,48.33,54.79,39.64,60.36,0.7738,0.0861
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,13.0,2147,18.9814,4.4643,81.02,56.5,43.5,0.33,54.17,51.19,48.81,-0.17,0.1554
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,9.92,1350,4.3195,1.398,69.06,45.04,54.96,13.78,50.44,43.48,56.52,0.111,0.3198
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,0.04,4502,-14.0882,-5.8383,41.53,49.98,50.02,1.35,49.82,41.71,58.29,0.002,-0.1466
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,28.7,1310,-3.5753,-1.3916,58.56,35.65,64.35,19.92,47.02,42.14,57.86,0.49,-0.42
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,84.4,449,0.0607,0.0242,64.02,7.8,92.2,49.44,54.12,44.1,55.9,1.0715,0.0753
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,19.88,2147,18.9814,4.4643,81.02,59.94,40.06,2.65,53.42,52.54,47.46,-0.3341,0.3566
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,19.56,1350,4.3195,1.398,69.06,40.22,59.78,18.89,48.44,44.81,55.19,0.3221,0.7144
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,30.36,359,-8.5378,-2.7904,14.25,65.18,34.82,0.28,52.65,37.6,62.4,-0.2136,-0.1068
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.06,3988,-3.4869,-1.2125,35.78,51.53,48.47,5.82,49.95,32.27,67.73,-0.0145,-0.0127
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,54.24,1700,0.0263,0.0075,52.52,22.88,77.12,35.88,48.35,32.76,67.24,0.2249,0.1197
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,37.42,342,8.5139,2.5994,88.35,68.71,31.29,0.58,59.94,63.16,36.84,-0.2706,-0.318
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,11.02,3378,3.3748,1.1155,67.8,55.51,44.49,7.22,52.99,42.3,57.7,-0.0606,0.0187
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,57.1,359,-8.5378,-2.7904,14.25,78.55,21.45,1.11,55.15,42.9,57.1,-0.6318,-0.0864
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.72,3986,-3.4854,-1.2123,35.79,52.36,47.64,15.1,49.3,35.3,64.7,-0.0392,-0.0453
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,71.64,1700,0.0263,0.0075,52.52,14.18,85.82,43.94,51.06,35.35,64.65,0.4966,0.2267
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,60.24,342,8.5139,2.5994,88.35,80.12,19.88,4.09,58.19,65.79,34.21,-0.7072,-0.586
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,13.26,3378,3.3748,1.1155,67.8,56.63,43.37,18.21,54.26,48.31,51.69,-0.1179,0.0658
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,74.38,359,-8.5378,-2.7904,14.25,87.19,12.81,5.57,57.94,42.06,57.94,-0.992,0.0942
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.68,3984,-3.4869,-1.2123,35.79,53.34,46.66,22.31,49.67,35.72,64.28,-0.0779,-0.0853
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,78.82,1700,0.0263,0.0075,52.52,10.59,89.41,46.65,51.29,38.18,61.82,0.6628,0.3207
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,73.68,342,8.5139,2.5994,88.35,86.84,13.16,10.53,59.65,70.47,29.53,-0.9928,-0.8156
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,11.14,3378,3.3748,1.1155,67.8,55.57,44.43,26.52,52.9,50.03,49.97,-0.1084,0.1056
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,84.4,359,-8.5378,-2.7904,14.25,92.2,7.8,21.17,55.15,39.0,61.0,-1.5406,-0.0067
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.88,3979,-3.4866,-1.2123,35.79,54.44,45.56,35.74,48.98,36.94,63.06,-0.1202,-0.2389
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,81.52,1700,0.0263,0.0075,52.52,9.24,90.76,49.29,50.65,41.76,58.24,0.8373,0.6048
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,87.14,342,8.5139,2.5994,88.35,93.57,6.43,23.39,61.99,68.13,31.87,-1.5361,-0.7778
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.82,3378,3.3748,1.1155,67.8,54.41,45.59,41.42,51.18,53.52,46.48,-0.0912,0.2204
