instrument,bar,horizon,environment,environmentDirection,hitMeaning,observations,weightedObservations,hitRatePct,baselineRatePct,liftPct,liftWilsonLow,avgFutureReturnPct,medianFutureReturnPct,avgAbsFutureReturnPct,avgFutureRangePct,periodWeightAvg,lowSample,eligibleForCross,mainHorizon,passCandidate,firstDate,lastDate
STRK-USDT,4H,1,CHAOS,neutral,高扰动命中,352,246.4,23.58,25.04,-1.46,-5.59,-0.089,-0.0793,1.7839,3.7142,0.7,False,True,False,False,2024-04-06 20:00,2026-06-02 00:00
STRK-USDT,4H,1,RANGE,neutral,低波动维持,376,263.2,56.65,50.02,6.63,1.58,-0.154,-0.2285,1.3311,2.7398,0.7,False,True,False,True,2024-04-06 12:00,2026-05-30 16:00
STRK-USDT,4H,1,TREND,down,方向命中,1354,947.8,49.93,53.4,-3.48,-6.13,-0.0583,0.0,1.7413,3.7115,0.7,False,True,False,False,2024-03-30 08:00,2026-05-29 20:00
STRK-USDT,4H,1,TREND,up,方向命中,1068,747.6,46.82,46.29,0.53,-2.45,-0.0121,-0.153,1.93,4.0693,0.7,False,True,False,False,2024-04-07 20:00,2026-06-01 00:00
STRK-USDT,4H,3,CHAOS,neutral,高扰动命中,352,246.4,25.0,25.04,-0.04,-4.28,-0.1953,-0.4133,3.0871,6.3439,0.7,False,True,False,False,2024-04-06 20:00,2026-06-02 00:00
STRK-USDT,4H,3,RANGE,neutral,低波动维持,376,263.2,51.86,50.02,1.84,-3.2,-0.3451,-0.3769,2.5263,5.0339,0.7,False,True,False,False,2024-04-06 12:00,2026-05-30 16:00
STRK-USDT,4H,3,TREND,down,方向命中,1353,947.1,51.52,53.15,-1.64,-4.3,-0.1979,-0.1215,3.028,6.5587,0.7,False,True,False,False,2024-03-30 20:00,2026-05-29 20:00
STRK-USDT,4H,3,TREND,up,方向命中,1068,747.6,46.54,47.14,-0.6,-3.57,-0.0936,-0.3352,3.4332,7.1562,0.7,False,True,False,False,2024-04-07 20:00,2026-06-01 00:00
STRK-USDT,4H,5,CHAOS,neutral,高扰动命中,351,245.7,24.79,25.04,-0.25,-4.48,-0.4223,-0.4521,4.1522,8.3564,0.7,False,True,True,False,2024-04-06 20:00,2026-06-01 04:00
STRK-USDT,4H,5,RANGE,neutral,低波动维持,376,263.2,46.81,50.02,-3.21,-8.2,-0.4996,-0.4158,3.5486,6.7949,0.7,False,True,True,False,2024-04-06 12:00,2026-05-30 16:00
STRK-USDT,4H,5,TREND,down,方向命中,1352,946.4,52.0,56.11,-4.11,-6.77,-0.3463,-0.2645,3.7856,8.4025,0.7,False,True,True,False,2024-04-01 00:00,2026-05-29 20:00
STRK-USDT,4H,5,TREND,up,方向命中,1068,747.6,42.13,44.64,-2.51,-5.44,-0.1927,-0.8467,4.5208,9.2724,0.7,False,True,True,False,2024-04-07 20:00,2026-06-01 00:00
STRK-USDT,4H,10,CHAOS,neutral,高扰动命中,350,245.0,25.71,25.04,0.67,-3.63,-0.9636,-1.2891,5.919,12.1756,0.7,False,True,True,False,2024-04-06 20:00,2026-05-27 12:00
STRK-USDT,4H,10,RANGE,neutral,低波动维持,376,263.2,46.28,50.03,-3.75,-8.73,-0.6028,-0.7447,5.4574,10.5421,0.7,False,True,True,False,2024-04-06 12:00,2026-05-30 16:00
STRK-USDT,4H,10,TREND,down,方向命中,1352,946.4,52.81,58.14,-5.33,-7.99,-0.3887,-0.3784,4.9866,11.476,0.7,False,True,True,False,2024-04-01 00:00,2026-05-29 20:00
STRK-USDT,4H,10,TREND,up,方向命中,1067,746.9,42.83,43.06,-0.23,-3.17,-0.4826,-1.4228,6.6064,13.4149,0.7,False,True,True,False,2024-04-07 20:00,2026-05-22 04:00
STRK-USDT,8H,1,CHAOS,neutral,高扰动命中,134,93.8,27.61,25.63,1.98,-4.89,-0.2135,-0.504,2.766,5.4505,0.7,False,True,False,False,2024-05-08 08:00,2026-05-27 00:00
STRK-USDT,8H,1,RANGE,neutral,低波动维持,110,77.0,50.91,50.04,0.87,-8.35,-0.3796,-0.5689,2.2067,4.1388,0.7,False,True,False,False,2024-05-29 00:00,2026-06-01 16:00
STRK-USDT,8H,1,TREND,down,方向命中,799,559.3,50.56,53.22,-2.66,-6.12,-0.0477,-0.0757,2.3596,5.0456,0.7,False,True,False,False,2024-05-08 16:00,2026-06-02 00:00
STRK-USDT,8H,1,TREND,up,方向命中,530,371.0,47.55,46.85,0.7,-3.52,0.0375,-0.1773,2.9212,6.2361,0.7,False,True,False,False,2024-05-21 00:00,2026-05-12 00:00
STRK-USDT,8H,3,CHAOS,neutral,高扰动命中,133,93.1,22.56,25.06,-2.51,-8.78,-0.8189,-1.1318,4.7451,9.2764,0.7,False,True,False,False,2024-05-24 08:00,2026-05-27 00:00
STRK-USDT,8H,3,RANGE,neutral,低波动维持,109,76.3,43.12,50.04,-6.92,-15.83,-0.9449,-0.8084,4.195,7.4441,0.7,False,True,False,False,2024-05-29 00:00,2026-05-27 08:00
STRK-USDT,8H,3,TREND,down,方向命中,797,557.9,51.07,54.77,-3.7,-7.17,-0.1275,-0.164,4.1103,8.9078,0.7,False,True,False,False,2024-05-09 16:00,2026-06-01 08:00
STRK-USDT,8H,3,TREND,up,方向命中,530,371.0,44.53,45.95,-1.42,-5.6,-0.0083,-0.8677,5.5427,11.1034,0.7,False,True,False,False,2024-05-21 00:00,2026-05-12 00:00
STRK-USDT,8H,5,CHAOS,neutral,高扰动命中,133,93.1,21.8,25.08,-3.27,-9.44,-0.5625,-0.6543,6.1319,11.649,0.7,False,True,True,False,2024-05-24 08:00,2026-05-27 00:00
STRK-USDT,8H,5,RANGE,neutral,低波动维持,109,76.3,46.79,50.04,-3.25,-12.35,-0.6776,-0.5965,5.5328,10.0448,0.7,False,True,True,False,2024-05-29 00:00,2026-05-27 08:00
STRK-USDT,8H,5,TREND,down,方向命中,795,556.5,51.95,56.92,-4.97,-8.44,-0.2841,-0.3882,5.0103,11.4067,0.7,False,True,True,False,2024-05-09 16:00,2026-05-31 08:00
STRK-USDT,8H,5,TREND,up,方向命中,530,371.0,43.58,44.18,-0.6,-4.76,-0.3064,-1.278,7.1389,14.5835,0.7,False,True,True,False,2024-05-21 00:00,2026-05-12 00:00
STRK-USDT,8H,10,CHAOS,neutral,高扰动命中,133,93.1,19.55,25.05,-5.5,-11.35,-0.4124,-2.406,8.7479,17.6091,0.7,False,True,True,False,2024-05-24 08:00,2026-05-27 00:00
STRK-USDT,8H,10,RANGE,neutral,低波动维持,109,76.3,51.38,50.03,1.35,-7.92,0.2694,-1.1558,7.6363,14.9556,0.7,False,True,True,False,2024-05-29 00:00,2026-05-27 08:00
STRK-USDT,8H,10,TREND,down,方向命中,790,553.0,56.58,58.98,-2.4,-5.88,-0.7807,-1.3401,7.2945,16.2651,0.7,False,True,True,False,2024-05-13 00:00,2026-05-30 00:00
STRK-USDT,8H,10,TREND,up,方向命中,530,371.0,41.7,42.2,-0.5,-4.63,-1.515,-2.1226,9.5227,20.9231,0.7,False,True,True,False,2024-05-21 00:00,2026-05-12 00:00
STX-USDT,1D,1,CHAOS,neutral,高扰动命中,86,60.2,24.42,25.27,-0.85,-8.71,-0.5718,-0.8327,3.9652,9.0373,0.7,False,True,False,False,2021-10-26,2026-05-22
STX-USDT,1D,1,RANGE,neutral,低波动维持,67,46.9,64.18,50.03,14.15,2.19,0.0414,-0.4102,2.961,6.7764,0.7,False,True,False,True,2021-11-18,2026-05-02
STX-USDT,1D,1,TREND,down,方向命中,545,381.5,52.48,54.15,-1.68,-5.87,0.0134,-0.2338,3.7981,8.5981,0.7,False,True,False,False,2021-11-02,2026-05-27
STX-USDT,1D,1,TREND,up,方向命中,489,342.3,48.67,45.95,2.72,-1.68,0.263,-0.2556,4.5372,10.1303,0.7,False,True,False,False,2021-10-22,2026-05-24
STX-USDT,1D,3,CHAOS,neutral,高扰动命中,86,60.2,26.74,25.2,1.55,-6.67,-1.4974,-2.0774,9.1083,16.7218,0.7,False,True,False,False,2021-10-26,2026-05-22
STX-USDT,1D,3,RANGE,neutral,低波动维持,67,46.9,61.19,50.03,11.16,-0.81,0.8916,0.1526,6.1164,13.8422,0.7,False,True,False,True,2021-11-18,2026-05-02
STX-USDT,1D,3,TREND,down,方向命中,545,381.5,52.48,53.4,-0.92,-5.11,0.1832,-0.4256,6.5163,15.1822,0.7,False,True,False,False,2021-11-02,2026-05-27
STX-USDT,1D,3,TREND,up,方向命中,487,340.9,44.97,47.68,-2.71,-7.07,0.7709,-0.9954,8.1214,17.9203,0.7,False,True,False,False,2021-10-24,2026-05-24
STX-USDT,1D,5,CHAOS,neutral,高扰动命中,86,60.2,20.93,25.98,-5.05,-12.31,-1.816,-3.0152,11.1145,21.323,0.7,False,True,True,False,2021-10-26,2026-05-22
STX-USDT,1D,5,RANGE,neutral,低波动维持,67,46.9,56.72,50.03,6.68,-5.22,1.0636,-1.1212,8.8573,19.0639,0.7,False,True,True,True,2021-11-18,2026-05-02
STX-USDT,1D,5,TREND,down,方向命中,545,381.5,52.11,52.97,-0.86,-5.06,0.1802,-0.2938,7.9005,19.9763,0.7,False,True,True,False,2021-11-02,2026-05-27
STX-USDT,1D,5,TREND,up,方向命中,485,339.5,47.22,48.01,-0.79,-5.19,1.206,-1.0384,10.9744,23.7714,0.7,False,True,True,False,2021-10-28,2026-05-24
STX-USDT,1D,10,CHAOS,neutral,高扰动命中,85,59.5,27.06,25.15,1.91,-6.39,-0.2071,-7.8334,18.0805,32.231,0.7,False,True,True,False,2021-11-16,2026-05-22
STX-USDT,1D,10,RANGE,neutral,低波动维持,67,46.9,49.25,50.1,-0.84,-12.44,3.1907,-0.8239,15.0922,30.389,0.7,False,True,True,False,2021-11-18,2026-05-02
STX-USDT,1D,10,TREND,down,方向命中,544,380.8,55.15,55.39,-0.24,-4.44,-0.4341,-1.1343,10.534,28.2932,0.7,False,True,True,False,2021-11-02,2026-04-28
STX-USDT,1D,10,TREND,up,方向命中,483,338.1,45.34,45.38,-0.04,-4.42,1.845,-1.4655,15.5691,33.7233,0.7,False,True,True,False,2021-11-06,2026-05-14
STX-USDT,1W,1,TREND,down,方向命中,30,0.0,56.67,64.61,-7.95,-25.42,-1.8854,-0.8098,7.015,17.166,0.0,False,True,False,False,2025-08-24,2026-05-10
STX-USDT,1W,3,TREND,down,方向命中,28,0.0,75.0,85.78,-10.78,-29.13,-5.721,-9.0183,16.0486,32.9392,0.0,True,False,False,False,2025-09-21,2026-05-03
STX-USDT,1W,5,TREND,down,方向命中,27,0.0,70.37,91.23,-20.86,-39.71,-9.7873,-11.8172,18.5757,40.2373,0.0,True,False,True,False,2025-09-21,2026-04-12
STX-USDT,1W,10,TREND,down,方向命中,21,0.0,90.48,99.29,-8.82,-28.21,-14.7939,-13.2932,15.6159,48.6352,0.0,True,False,True,False,2025-10-19,2026-03-15
STX-USDT,4H,1,CHAOS,neutral,高扰动命中,804,562.8,18.03,25.02,-6.98,-9.49,0.1006,0.067,1.7726,3.5588,0.7,False,True,False,False,2021-04-16 12:00,2026-06-01 16:00
STX-USDT,4H,1,RANGE,neutral,低波动维持,1012,708.4,65.51,50.01,15.5,12.52,-0.0559,-0.1143,1.2152,2.5502,0.7,False,True,False,True,2021-04-22 12:00,2026-06-01 20:00
STX-USDT,4H,1,TREND,down,方向命中,2572,1800.4,47.12,49.44,-2.32,-4.24,0.0433,0.1118,1.866,3.9486,0.7,False,True,False,False,2021-04-17 00:00,2026-05-29 00:00
STX-USDT,4H,1,TREND,up,方向命中,2870,2009.0,47.53,50.47,-2.94,-4.77,0.0538,-0.1192,1.925,4.2505,0.7,False,True,False,False,2021-04-12 04:00,2026-05-25 12:00
STX-USDT,4H,3,CHAOS,neutral,高扰动命中,804,562.8,16.67,25.02,-8.36,-10.77,0.2443,-0.0509,3.0574,6.4313,0.7,False,True,False,False,2021-04-16 12:00,2026-06-01 16:00
STX-USDT,4H,3,RANGE,neutral,低波动维持,1012,708.4,64.62,50.01,14.61,11.62,-0.1242,-0.1542,2.2569,4.774,0.7,False,True,False,True,2021-04-22 12:00,2026-06-01 20:00
STX-USDT,4H,3,TREND,down,方向命中,2572,1800.4,47.59,50.57,-2.98,-4.91,0.0877,0.2135,3.2172,6.9938,0.7,False,True,False,False,2021-04-17 00:00,2026-05-29 00:00
STX-USDT,4H,3,TREND,up,方向命中,2868,2007.6,45.96,49.71,-3.76,-5.57,0.1341,-0.2878,3.3447,7.4696,0.7,False,True,False,False,2021-04-12 12:00,2026-05-25 12:00
STX-USDT,4H,5,CHAOS,neutral,高扰动命中,804,562.8,15.67,25.02,-9.35,-11.7,0.3402,-0.0395,3.8647,8.1739,0.7,False,True,True,False,2021-04-16 12:00,2026-06-01 16:00
STX-USDT,4H,5,RANGE,neutral,低波动维持,1011,707.7,59.64,50.01,9.63,6.58,-0.2375,-0.1772,3.1936,6.5155,0.7,False,True,True,True,2021-04-22 12:00,2026-05-31 08:00
STX-USDT,4H,5,TREND,down,方向命中,2572,1800.4,47.67,50.55,-2.88,-4.81,0.1483,0.2345,4.2189,9.168,0.7,False,True,True,False,2021-04-17 00:00,2026-05-29 00:00
STX-USDT,4H,5,TREND,up,方向命中,2866,2006.2,46.09,49.84,-3.75,-5.56,0.2486,-0.3982,4.3766,9.7195,0.7,False,True,True,False,2021-04-12 20:00,2026-05-25 12:00
STX-USDT,4H,10,CHAOS,neutral,高扰动命中,803,562.1,15.82,25.02,-9.21,-11.57,0.6965,-0.0273,5.2496,11.5947,0.7,False,True,True,False,2021-04-16 12:00,2026-05-30 00:00
STX-USDT,4H,10,RANGE,neutral,低波动维持,1011,707.7,58.95,50.01,8.94,5.88,-0.3019,-0.2483,4.747,9.907,0.7,False,True,True,True,2021-04-22 12:00,2026-05-31 08:00
STX-USDT,4H,10,TREND,down,方向命中,2572,1800.4,48.95,52.02,-3.07,-5.0,0.3103,0.1364,5.8452,13.1974,0.7,False,True,True,False,2021-04-17 00:00,2026-05-29 00:00
STX-USDT,4H,10,TREND,up,方向命中,2861,2002.7,44.56,48.57,-4.01,-5.82,0.2831,-0.807,6.2061,13.7313,0.7,False,True,True,False,2021-04-13 16:00,2026-05-25 12:00
STX-USDT,8H,1,CHAOS,neutral,高扰动命中,334,233.8,17.37,25.05,-7.69,-11.37,-0.2818,-0.2067,2.3161,4.9725,0.7,False,True,False,False,2021-05-24 00:00,2026-05-31 16:00
STX-USDT,8H,1,RANGE,neutral,低波动维持,328,229.6,66.16,50.02,16.13,10.85,-0.0449,-0.1173,1.6539,3.4975,0.7,False,True,False,True,2021-06-02 00:00,2026-05-30 16:00
STX-USDT,8H,1,TREND,down,方向命中,1442,1009.4,48.47,49.53,-1.05,-3.62,0.0867,0.0512,2.4619,5.2974,0.7,False,True,False,False,2021-05-21 00:00,2026-06-02 00:00
STX-USDT,8H,1,TREND,up,方向命中,1581,1106.7,47.12,50.19,-3.06,-5.51,0.1154,-0.1236,2.7073,6.0234,0.7,False,True,False,False,2021-05-27 00:00,2026-05-25 08:00
STX-USDT,8H,3,CHAOS,neutral,高扰动命中,334,233.8,18.86,25.05,-6.19,-10.02,-0.2949,-0.601,4.1623,8.9546,0.7,False,True,False,False,2021-05-24 00:00,2026-05-31 16:00
STX-USDT,8H,3,RANGE,neutral,低波动维持,328,229.6,61.28,50.03,11.26,5.88,0.0559,-0.0658,3.2665,6.6712,0.7,False,True,False,True,2021-06-02 00:00,2026-05-30 16:00
STX-USDT,8H,3,TREND,down,方向命中,1439,1007.3,48.3,50.69,-2.39,-4.96,0.2777,0.1487,4.2228,9.4608,0.7,False,True,False,False,2021-05-21 16:00,2026-05-29 00:00
STX-USDT,8H,3,TREND,up,方向命中,1581,1106.7,46.17,49.96,-3.79,-6.23,0.1885,-0.3415,4.7541,10.5975,0.7,False,True,False,False,2021-05-27 00:00,2026-05-25 08:00
STX-USDT,8H,5,CHAOS,neutral,高扰动命中,334,233.8,15.57,25.07,-9.5,-12.99,0.1032,-0.6372,5.1432,11.5732,0.7,False,True,True,False,2021-05-24 00:00,2026-05-31 16:00
STX-USDT,8H,5,RANGE,neutral,低波动维持,328,229.6,60.98,50.03,10.95,5.57,0.3371,0.0281,4.4204,9.0792,0.7,False,True,True,True,2021-06-02 00:00,2026-05-30 16:00
STX-USDT,8H,5,TREND,down,方向命中,1437,1005.9,47.74,50.73,-2.99,-5.56,0.5457,0.281,5.508,12.3842,0.7,False,True,True,False,2021-05-22 08:00,2026-05-29 00:00
STX-USDT,8H,5,TREND,up,方向命中,1581,1106.7,45.41,50.12,-4.71,-7.15,0.2232,-0.742,6.2034,13.8073,0.7,False,True,True,False,2021-05-27 00:00,2026-05-25 08:00
STX-USDT,8H,10,CHAOS,neutral,高扰动命中,333,233.1,14.41,25.3,-10.89,-14.26,-0.5813,-1.0354,6.6252,16.2727,0.7,False,True,True,False,2021-05-24 00:00,2026-05-25 00:00
STX-USDT,8H,10,RANGE,neutral,低波动维持,326,228.2,58.59,50.02,8.57,3.15,0.1128,-0.3915,6.4142,14.2042,0.7,False,True,True,True,2021-06-02 00:00,2026-05-26 00:00
STX-USDT,8H,10,TREND,down,方向命中,1432,1002.4,48.04,50.31,-2.27,-4.85,1.0345,0.4497,7.9269,17.6387,0.7,False,True,True,False,2021-05-24 08:00,2026-05-29 00:00
STX-USDT,8H,10,TREND,up,方向命中,1581,1106.7,43.9,50.32,-6.42,-8.85,0.59,-1.506,9.0977,19.9682,0.7,False,True,True,False,2021-05-27 00:00,2026-05-25 08:00
SUI-USDT,1D,1,CHAOS,neutral,高扰动命中,46,32.2,15.22,25.1,-9.88,-17.53,1.1775,0.517,3.9803,8.7769,0.7,False,True,False,False,2024-01-09,2026-05-23
SUI-USDT,1D,1,RANGE,neutral,低波动维持,22,15.4,68.18,50.07,18.11,-2.76,-0.6421,-0.5581,2.8462,6.5555,0.7,True,False,False,True,2024-02-25,2026-05-02
SUI-USDT,1D,1,TREND,down,方向命中,296,207.2,53.72,50.38,3.34,-2.35,-0.2466,-0.4235,4.0906,8.86,0.7,False,True,False,False,2024-03-03,2026-05-31
SUI-USDT,1D,1,TREND,up,方向命中,321,224.7,47.98,53.55,-5.57,-10.98,0.6108,-0.3391,4.4492,9.5518,0.7,False,True,False,False,2023-12-21,2026-05-21
SUI-USDT,1D,3,CHAOS,neutral,高扰动命中,46,32.2,13.04,25.21,-12.17,-19.09,2.8011,-0.806,8.2622,16.2402,0.7,False,True,False,False,2024-01-09,2026-05-23
SUI-USDT,1D,3,RANGE,neutral,低波动维持,22,15.4,50.0,50.08,-0.08,-19.35,1.2074,-0.4249,6.7631,13.8502,0.7,True,False,False,False,2024-02-25,2026-05-02
SUI-USDT,1D,3,TREND,down,方向命中,294,205.8,51.7,49.61,2.09,-3.61,-0.4894,-0.379,6.6804,15.3113,0.7,False,True,False,False,2024-03-03,2026-05-28
SUI-USDT,1D,3,TREND,up,方向命中,319,223.3,49.84,53.77,-3.93,-9.38,1.5592,-0.0166,7.7255,17.093,0.7,False,True,False,False,2023-12-23,2026-05-21
SUI-USDT,1D,5,CHAOS,neutral,高扰动命中,46,32.2,13.04,25.1,-12.06,-18.98,2.3431,-2.415,9.921,20.1412,0.7,False,True,True,False,2024-01-09,2026-05-23
SUI-USDT,1D,5,RANGE,neutral,低波动维持,22,15.4,68.18,50.08,18.11,-2.76,-0.6237,-4.5655,7.9873,17.0029,0.7,True,False,True,True,2024-02-25,2026-05-02
SUI-USDT,1D,5,TREND,down,方向命中,293,205.1,54.27,51.66,2.6,-3.12,-0.5972,-0.9917,8.0365,19.6237,0.7,False,True,True,False,2024-03-03,2026-05-27
SUI-USDT,1D,5,TREND,up,方向命中,317,221.9,45.74,53.59,-7.85,-13.25,2.4077,-1.0829,10.2417,22.2927,0.7,False,True,True,False,2023-12-25,2026-05-21
SUI-USDT,1D,10,CHAOS,neutral,高扰动命中,45,31.5,24.44,25.22,-0.77,-10.98,1.9536,-1.2532,15.9274,32.8325,0.7,False,True,True,False,2024-01-09,2026-05-22
SUI-USDT,1D,10,RANGE,neutral,低波动维持,22,15.4,36.36,50.05,-13.69,-30.32,1.9364,-6.2701,16.2046,28.9519,0.7,True,False,True,False,2024-02-25,2026-05-02
SUI-USDT,1D,10,TREND,down,方向命中,292,204.4,55.48,47.79,7.69,1.95,-1.5444,-2.0768,11.3809,27.2678,0.7,False,True,True,True,2024-03-03,2026-04-28
SUI-USDT,1D,10,TREND,up,方向命中,312,218.4,46.47,58.35,-11.88,-17.34,3.7364,-1.6368,15.0023,31.3592,0.7,False,True,True,False,2023-12-30,2026-05-21
SUI-USDT,4H,1,CHAOS,neutral,高扰动命中,477,333.9,23.48,25.07,-1.59,-5.17,0.1653,0.0838,1.5973,3.3912,0.7,False,True,False,False,2023-06-12 08:00,2026-05-23 20:00
SUI-USDT,4H,1,RANGE,neutral,低波动维持,649,454.3,63.79,50.02,13.77,10.0,-0.0039,-0.1041,1.0878,2.3945,0.7,False,True,False,True,2023-06-15 16:00,2026-05-26 08:00
SUI-USDT,4H,1,TREND,down,方向命中,1522,1065.4,47.96,50.38,-2.42,-4.92,0.0464,0.07,1.7636,3.7544,0.7,False,True,False,False,2023-06-11 08:00,2026-06-02 08:00
SUI-USDT,4H,1,TREND,up,方向命中,1702,1191.4,47.88,49.29,-1.4,-3.77,0.0744,-0.0909,1.8853,3.9421,0.7,False,True,False,False,2023-06-13 16:00,2026-05-22 04:00
SUI-USDT,4H,3,CHAOS,neutral,高扰动命中,477,333.9,23.69,25.1,-1.41,-5.01,-0.1302,-0.1511,2.6514,5.8879,0.7,False,True,False,False,2023-06-12 08:00,2026-05-23 20:00
SUI-USDT,4H,3,RANGE,neutral,低波动维持,649,454.3,60.25,50.02,10.22,6.41,0.0572,-0.1302,2.0876,4.5341,0.7,False,True,False,True,2023-06-15 16:00,2026-05-26 08:00
SUI-USDT,4H,3,TREND,down,方向命中,1518,1062.6,47.23,51.29,-4.06,-6.56,0.2637,0.1996,3.0793,6.6214,0.7,False,True,False,False,2023-06-11 16:00,2026-06-02 00:00
SUI-USDT,4H,3,TREND,up,方向命中,1702,1191.4,46.36,48.99,-2.64,-4.99,0.2517,-0.2761,3.1206,6.7681,0.7,False,True,False,False,2023-06-13 16:00,2026-05-22 04:00
SUI-USDT,4H,5,CHAOS,neutral,高扰动命中,477,333.9,25.16,25.1,0.06,-3.62,-0.2205,-0.517,3.5796,7.671,0.7,False,True,True,False,2023-06-12 08:00,2026-05-23 20:00
SUI-USDT,4H,5,RANGE,neutral,低波动维持,649,454.3,58.71,50.02,8.68,4.85,0.1147,-0.248,2.8613,6.206,0.7,False,True,True,True,2023-06-15 16:00,2026-05-26 08:00
SUI-USDT,4H,5,TREND,down,方向命中,1514,1059.8,48.08,52.39,-4.31,-6.81,0.4312,0.1553,3.9685,8.6568,0.7,False,True,True,False,2023-06-12 00:00,2026-06-01 16:00
SUI-USDT,4H,5,TREND,up,方向命中,1702,1191.4,46.53,47.9,-1.37,-3.73,0.3431,-0.3498,3.9182,8.6447,0.7,False,True,True,False,2023-06-13 16:00,2026-05-22 04:00
SUI-USDT,4H,10,CHAOS,neutral,高扰动命中,474,331.8,23.63,25.08,-1.45,-5.06,-0.0881,-0.4282,4.7126,10.8631,0.7,False,True,True,False,2023-06-13 00:00,2026-05-23 20:00
SUI-USDT,4H,10,RANGE,neutral,低波动维持,649,454.3,54.85,50.03,4.83,0.98,-0.3258,-0.5153,4.3562,9.3626,0.7,False,True,True,False,2023-06-15 16:00,2026-05-26 08:00
SUI-USDT,4H,10,TREND,down,方向命中,1508,1055.6,50.4,51.46,-1.06,-3.58,0.8244,-0.0775,5.2039,12.135,0.7,False,True,True,False,2023-06-15 00:00,2026-05-31 20:00
SUI-USDT,4H,10,TREND,up,方向命中,1702,1191.4,46.94,48.82,-1.87,-4.24,0.6387,-0.4451,5.764,12.349,0.7,False,True,True,False,2023-06-13 16:00,2026-05-22 04:00
SUI-USDT,8H,1,CHAOS,neutral,高扰动命中,207,144.9,31.88,25.44,6.45,0.48,0.1258,0.0,2.4629,5.1771,0.7,False,True,False,False,2023-07-20 08:00,2026-05-23 16:00
SUI-USDT,8H,1,RANGE,neutral,低波动维持,238,166.6,57.98,50.06,7.93,1.58,0.0544,-0.0347,1.7134,3.6847,0.7,False,True,False,True,2023-07-22 00:00,2026-05-22 00:00
SUI-USDT,8H,1,TREND,down,方向命中,873,611.1,48.11,50.86,-2.75,-6.05,0.1088,0.0789,2.2854,5.0813,0.7,False,True,False,False,2023-07-24 08:00,2026-06-02 00:00
SUI-USDT,8H,1,TREND,up,方向命中,925,647.5,47.24,49.52,-2.28,-5.48,0.1488,-0.1262,2.4906,5.4366,0.7,False,True,False,False,2023-08-23 16:00,2026-05-21 00:00
SUI-USDT,8H,3,CHAOS,neutral,高扰动命中,206,144.2,30.58,25.07,5.51,-0.38,0.3338,-0.7858,4.2269,8.9999,0.7,False,True,False,False,2023-08-02 00:00,2026-05-23 16:00
SUI-USDT,8H,3,RANGE,neutral,低波动维持,238,166.6,57.56,50.07,7.5,1.15,0.504,-0.0161,3.2983,6.9033,0.7,False,True,False,True,2023-07-22 00:00,2026-05-22 00:00
SUI-USDT,8H,3,TREND,down,方向命中,871,609.7,49.83,53.73,-3.9,-7.22,0.3969,0.0283,4.1646,9.1399,0.7,False,True,False,False,2023-07-24 08:00,2026-06-01 00:00
SUI-USDT,8H,3,TREND,up,方向命中,925,647.5,46.05,47.02,-0.97,-4.16,0.3118,-0.5979,4.4211,9.3713,0.7,False,True,False,False,2023-08-23 16:00,2026-05-21 00:00
SUI-USDT,8H,5,CHAOS,neutral,高扰动命中,206,144.2,24.76,25.08,-0.32,-5.72,0.886,0.1375,4.8221,11.3484,0.7,False,True,True,False,2023-08-02 00:00,2026-05-23 16:00
SUI-USDT,8H,5,RANGE,neutral,低波动维持,238,166.6,56.3,50.08,6.22,-0.13,0.4623,0.0701,4.4908,9.5454,0.7,False,True,True,True,2023-07-22 00:00,2026-05-22 00:00
SUI-USDT,8H,5,TREND,down,方向命中,870,609.0,50.11,52.36,-2.24,-5.56,0.5688,-0.0485,5.2188,11.9626,0.7,False,True,True,False,2023-07-24 08:00,2026-05-31 16:00
SUI-USDT,8H,5,TREND,up,方向命中,925,647.5,45.95,48.21,-2.27,-5.45,0.5491,-0.6542,5.6976,12.2046,0.7,False,True,True,False,2023-08-23 16:00,2026-05-21 00:00
SUI-USDT,8H,10,CHAOS,neutral,高扰动命中,206,144.2,24.76,25.08,-0.32,-5.72,1.5258,0.6095,7.0687,16.2516,0.7,False,True,True,False,2023-08-02 00:00,2026-05-23 16:00
SUI-USDT,8H,10,RANGE,neutral,低波动维持,236,165.2,47.88,50.04,-2.16,-8.45,1.3897,-0.4133,7.8046,15.7771,0.7,False,True,True,False,2023-08-01 16:00,2026-05-22 00:00
SUI-USDT,8H,10,TREND,down,方向命中,865,605.5,49.94,52.93,-2.99,-6.31,0.6466,0.0185,7.4902,17.0004,0.7,False,True,True,False,2023-07-24 08:00,2026-05-29 16:00
SUI-USDT,8H,10,TREND,up,方向命中,925,647.5,46.49,48.35,-1.86,-5.06,0.997,-0.8123,8.1644,17.3026,0.7,False,True,True,False,2023-08-23 16:00,2026-05-21 00:00
TIA-USDT,1D,1,CHAOS,neutral,高扰动命中,49,34.3,32.65,25.21,7.44,-4.0,0.2142,-0.9508,5.5262,10.1776,0.7,False,True,False,False,2024-08-08,2026-05-29
TIA-USDT,1D,1,RANGE,neutral,低波动维持,32,22.4,53.12,50.15,2.98,-13.7,-0.3841,-0.7703,3.4925,7.5332,0.7,False,True,False,False,2024-07-18,2026-05-18
