indicator,indicatorKey,bucket,bucketRange,horizon,occurrences,valueMin,valueMedian,valueMax,avgReturnPct,medianReturnPct,upRatePct,avgAbsReturnPct,avgMaxUpPct,avgMaxDownPct,avgExcursionPct,lastSeen
3日ATR率,atr3Pct,偏低,10-30%,1,583,2.3268,2.7782,3.1874,-0.0781,0.0127,50.43,1.608,1.5057,-1.6821,3.1878,2026-05-14
3日ATR率,atr3Pct,中性,30-70%,1,1168,3.1893,4.0253,5.0835,0.1851,0.1289,52.83,2.0092,2.1438,-2.0653,4.2092,2020-02-26
3日ATR率,atr3Pct,偏高,70-90%,1,584,5.0852,5.8925,7.3081,0.0467,0.1235,52.4,2.4178,2.6153,-2.9033,5.5186,2021-07-28
3日ATR率,atr3Pct,极高,90-100%,1,293,7.31,9.1277,25.4999,0.3409,0.3443,54.27,3.7624,4.2483,-4.3754,8.6237,2020-03-12
3日ATR率,atr3Pct,极低,0-10%,3,292,0.977,1.9997,2.3268,1.1488,0.6623,59.25,2.9019,3.3818,-1.999,5.3809,2020-09-29
3日ATR率,atr3Pct,偏低,10-30%,3,581,2.3268,2.7762,3.1874,-0.1217,-0.1964,46.64,2.9924,2.972,-3.2542,6.2261,2026-05-14
3日ATR率,atr3Pct,中性,30-70%,3,1168,3.1893,4.0253,5.0835,0.345,0.1258,51.46,3.7607,3.9299,-3.6922,7.6221,2020-02-26
3日ATR率,atr3Pct,偏高,70-90%,3,584,5.0852,5.8925,7.3081,0.3277,0.3459,52.74,4.3551,4.7153,-4.9744,9.6897,2021-07-28
3日ATR率,atr3Pct,极高,90-100%,3,293,7.31,9.1277,25.4999,0.9134,1.1826,57,6.0754,7.0686,-6.7999,13.8685,2020-03-12
3日ATR率,atr3Pct,极低,0-10%,5,292,0.977,1.9997,2.3268,1.7823,0.9472,58.22,4.1059,4.8999,-2.6149,7.5148,2020-09-29
3日ATR率,atr3Pct,偏低,10-30%,5,579,2.3268,2.7782,3.1874,0.1013,-0.0997,49.05,4.0622,4.1082,-4.3128,8.421,2026-05-14
3日ATR率,atr3Pct,中性,30-70%,5,1168,3.1893,4.0253,5.0835,0.4323,0.1371,50.94,5.0841,5.1968,-4.8786,10.0754,2020-02-26
3日ATR率,atr3Pct,偏高,70-90%,5,584,5.0852,5.8925,7.3081,0.7663,0.38,53.08,5.6136,6.2855,-6.2187,12.5041,2021-07-28
3日ATR率,atr3Pct,极高,90-100%,5,293,7.31,9.1277,25.4999,1.225,0.6517,56.66,7.0638,8.8201,-8.3847,17.2048,2020-03-12
3日ATR率,atr3Pct,极低,0-10%,10,290,0.977,1.9988,2.3268,2.8429,1.38,62.76,6.8626,8.3172,-4.1348,12.4519,2020-09-29
3日ATR率,atr3Pct,偏低,10-30%,10,576,2.3268,2.7793,3.1874,0.8026,0.4823,53.47,6.3707,6.4778,-6.0967,12.5745,2026-05-14
3日ATR率,atr3Pct,中性,30-70%,10,1168,3.1893,4.0253,5.0835,0.696,-0.0676,49.66,7.5268,7.7318,-7.1764,14.9082,2020-02-26
3日ATR率,atr3Pct,偏高,70-90%,10,584,5.0852,5.8925,7.3081,1.8311,1.3483,56.51,8.1439,9.3581,-8.3174,17.6755,2021-07-28
3日ATR率,atr3Pct,极高,90-100%,10,293,7.31,9.1277,25.4999,2.4102,1.4801,55.29,9.0798,11.7934,-10.1339,21.9273,2020-03-12
8/13日ATR比,atr8To13,极低,0-10%,1,292,0.8002,0.8805,0.901,0.0878,0.0017,50,1.9669,1.819,-1.8307,3.6497,2020-04-04
8/13日ATR比,atr8To13,偏低,10-30%,1,584,0.9014,0.9306,0.9504,0.114,0.1426,52.74,1.8587,2.0019,-1.8691,3.871,2022-03-31
8/13日ATR比,atr8To13,中性,30-70%,1,1167,0.9505,0.9838,1.0253,0.1113,0.0633,51.5,1.9671,2.0765,-2.0841,4.1606,2024-11-01
8/13日ATR比,atr8To13,偏高,70-90%,1,584,1.0254,1.0522,1.0943,0.0823,0.064,51.54,2.3672,2.5756,-2.7147,5.2904,2020-12-30
8/13日ATR比,atr8To13,极高,90-100%,1,293,1.0944,1.1341,1.2702,0.3541,0.4299,58.02,2.835,3.3141,-3.5746,6.8887,2019-04-03
8/13日ATR比,atr8To13,极低,0-10%,3,292,0.8002,0.8805,0.901,0.3893,0.1235,52.4,3.7982,3.7125,-3.4916,7.204,2020-04-04
8/13日ATR比,atr8To13,偏低,10-30%,3,584,0.9014,0.9306,0.9504,0.2488,0.092,51.03,3.7007,3.802,-3.4864,7.2885,2022-03-31
8/13日ATR比,atr8To13,中性,30-70%,3,1165,0.9505,0.9837,1.0253,0.4405,0.031,50.39,3.6299,3.9462,-3.6472,7.5933,2024-11-01
8/13日ATR比,atr8To13,偏高,70-90%,3,584,1.0254,1.0522,1.0943,0.1672,0.2482,52.91,4.0338,4.3828,-4.7064,9.0892,2020-12-30
8/13日ATR比,atr8To13,极高,90-100%,3,293,1.0944,1.1341,1.2702,0.8767,1.1529,59.04,4.9384,5.6924,-5.5675,11.26,2019-04-03
8/13日ATR比,atr8To13,极低,0-10%,5,292,0.8002,0.8805,0.901,0.6763,0.1777,51.37,5.0211,5.258,-4.6925,9.9505,2020-04-04
8/13日ATR比,atr8To13,偏低,10-30%,5,584,0.9014,0.9306,0.9504,0.5003,0.1176,51.2,5.1359,5.232,-4.6103,9.8422,2022-03-31
8/13日ATR比,atr8To13,中性,30-70%,5,1163,0.9505,0.9835,1.0253,0.603,0.0799,50.82,4.8235,5.2227,-4.791,10.0137,2024-11-01
8/13日ATR比,atr8To13,偏高,70-90%,5,584,1.0254,1.0522,1.0943,0.3258,0.1639,52.23,5.1031,5.638,-5.8897,11.5277,2020-12-30
8/13日ATR比,atr8To13,极高,90-100%,5,293,1.0944,1.1341,1.2702,1.7379,1.4031,61.43,6.0809,7.4298,-6.7341,14.1639,2019-04-03
8/13日ATR比,atr8To13,极低,0-10%,10,292,0.8002,0.8805,0.901,2.0291,0.9679,56.51,7.8727,9.0818,-6.763,15.8447,2020-04-04
8/13日ATR比,atr8To13,偏低,10-30%,10,583,0.9014,0.9306,0.9504,0.7408,0.6457,52.66,7.4898,7.8459,-6.873,14.719,2022-03-31
8/13日ATR比,atr8To13,中性,30-70%,10,1159,0.9505,0.9835,1.0253,1.0827,0.5688,53.15,7.3743,7.7605,-7.0048,14.7652,2024-11-01
8/13日ATR比,atr8To13,偏高,70-90%,10,584,1.0254,1.0522,1.0943,1.4545,0.095,50.68,7.3667,8.4181,-7.6086,16.0267,2020-12-30
8/13日ATR比,atr8To13,极高,90-100%,10,293,1.0944,1.1341,1.2702,2.5477,1.8088,60.75,8.0312,10.0952,-8.1083,18.2036,2019-04-03
8/21日ATR比,atr8To21,极低,0-10%,1,292,0.6404,0.7777,0.8192,0.0819,0.0922,52.05,1.8177,1.7555,-1.7015,3.4569,2018-11-09
8/21日ATR比,atr8To21,偏低,10-30%,1,584,0.8193,0.8679,0.9068,0.1143,0.0628,51.37,1.8686,1.9847,-1.8949,3.8796,2026-01-13
8/21日ATR比,atr8To21,中性,30-70%,1,1167,0.9068,0.97,1.0486,0.1178,0.0738,51.59,2.0098,2.1103,-2.1266,4.2368,2021-11-16
8/21日ATR比,atr8To21,偏高,70-90%,1,584,1.0489,1.1053,1.1956,0.1153,0.0967,52.4,2.3148,2.57,-2.5908,5.1608,2022-05-11
8/21日ATR比,atr8To21,极高,90-100%,1,293,1.1958,1.2767,1.5396,0.268,0.4172,56.66,2.8985,3.2883,-3.7298,7.0181,2019-05-16
8/21日ATR比,atr8To21,极低,0-10%,3,292,0.6404,0.7777,0.8192,0.2147,0.1386,53.08,3.8978,3.6831,-3.4409,7.124,2018-11-09
8/21日ATR比,atr8To21,偏低,10-30%,3,584,0.8193,0.8679,0.9068,0.4028,0.0398,50.34,3.5573,3.8156,-3.4177,7.2333,2026-01-13
8/21日ATR比,atr8To21,中性,30-70%,3,1165,0.9068,0.97,1.0486,0.424,0.1321,51.67,3.6994,3.9355,-3.7142,7.6497,2021-11-16
8/21日ATR比,atr8To21,偏高,70-90%,3,584,1.0489,1.1053,1.1956,0.055,0.0581,51.03,3.9757,4.3325,-4.6393,8.9718,2022-05-11
8/21日ATR比,atr8To21,极高,90-100%,3,293,1.1958,1.2767,1.5396,1.0332,1.1757,58.36,4.9644,5.8375,-5.6222,11.4597,2019-05-16
8/21日ATR比,atr8To21,极低,0-10%,5,292,0.6404,0.7777,0.8192,0.3965,0.1089,51.03,5.3776,5.2768,-4.7564,10.0332,2018-11-09
8/21日ATR比,atr8To21,偏低,10-30%,5,584,0.8193,0.8679,0.9068,0.5688,-0.0423,49.66,4.6917,5.0614,-4.4171,9.4785,2026-01-13
8/21日ATR比,atr8To21,中性,30-70%,5,1163,0.9068,0.9703,1.0486,0.6798,0.2893,52.28,4.9568,5.2981,-4.8907,10.1889,2021-11-16
8/21日ATR比,atr8To21,偏高,70-90%,5,584,1.0489,1.1053,1.1956,0.2704,0.1497,51.88,5.0842,5.5662,-5.7905,11.3567,2022-05-11
8/21日ATR比,atr8To21,极高,90-100%,5,293,1.1958,1.2767,1.5396,1.6859,1.1152,59.73,6.1198,7.5946,-6.8573,14.4519,2019-05-16
8/21日ATR比,atr8To21,极低,0-10%,10,292,0.6404,0.7777,0.8192,1.6897,0.9332,56.16,8.4862,9.2087,-6.8293,16.038,2018-11-09
8/21日ATR比,atr8To21,偏低,10-30%,10,582,0.8193,0.8678,0.9068,0.3451,0.0231,50.17,7.067,7.2851,-6.8606,14.1457,2026-01-13
8/21日ATR比,atr8To21,中性,30-70%,10,1160,0.9068,0.9704,1.0486,1.1972,0.7166,54.22,7.2569,7.901,-7.026,14.927,2021-11-16
8/21日ATR比,atr8To21,偏高,70-90%,10,584,1.0489,1.1053,1.1956,1.6624,0.2406,51.37,7.8004,8.4222,-7.49,15.9123,2022-05-11
8/21日ATR比,atr8To21,极高,90-100%,10,293,1.1958,1.2767,1.5396,2.8031,1.6938,60.41,7.8603,10.5184,-8.2186,18.737,2019-05-16
8日剩余动能ATR,remainingMomentumAtr8,极低,0-10%,1,292,-0.8349,-0.556,-0.4942,-0.1428,-0.0679,47.95,1.7687,1.631,-1.8716,3.5026,2018-09-11
8日剩余动能ATR,remainingMomentumAtr8,偏低,10-30%,1,583,-0.4942,-0.3825,-0.2964,0.1457,0.1113,53.69,2.0913,2.1894,-2.1355,4.3249,2025-03-25
8日剩余动能ATR,remainingMomentumAtr8,中性,30-70%,1,1168,-0.2962,-0.1162,0.1075,0.1363,0.1315,52.31,2.0698,2.2099,-2.2013,4.4112,2018-08-13
8日剩余动能ATR,remainingMomentumAtr8,偏高,70-90%,1,584,0.1078,0.2706,0.5601,0.1975,0.1298,51.71,2.2139,2.3908,-2.4169,4.8077,2025-10-06
8日剩余动能ATR,remainingMomentumAtr8,极高,90-100%,1,293,0.5616,0.85,3.9631,0.1917,0.1526,54.61,2.4656,2.9647,-3.1294,6.0941,2018-10-14
8日剩余动能ATR,remainingMomentumAtr8,极低,0-10%,3,292,-0.8349,-0.556,-0.4942,-0.0023,-0.0666,48.29,3.3334,3.4719,-3.5693,7.0412,2018-09-11
8日剩余动能ATR,remainingMomentumAtr8,偏低,10-30%,3,583,-0.4942,-0.3825,-0.2964,0.2607,0.1323,52.32,3.7878,4.0691,-3.9424,8.0115,2025-03-25
8日剩余动能ATR,remainingMomentumAtr8,中性,30-70%,3,1167,-0.2962,-0.1159,0.1075,0.547,0.2106,52.19,3.977,4.2445,-3.956,8.2005,2018-08-13
8日剩余动能ATR,remainingMomentumAtr8,偏高,70-90%,3,583,0.1078,0.2705,0.5601,0.2262,0.2269,51.46,3.9017,4.1289,-4.1731,8.3021,2025-10-06
8日剩余动能ATR,remainingMomentumAtr8,极高,90-100%,3,293,0.5616,0.85,3.9631,0.7002,0.4446,56.31,4.1104,4.7187,-4.417,9.1357,2018-10-14
8日剩余动能ATR,remainingMomentumAtr8,极低,0-10%,5,292,-0.8349,-0.556,-0.4942,0.2035,-0.0456,49.66,4.4203,4.609,-4.571,9.18,2018-09-11
8日剩余动能ATR,remainingMomentumAtr8,偏低,10-30%,5,583,-0.4942,-0.3825,-0.2964,0.5672,0.1293,51.11,5.0101,5.481,-5.0903,10.5712,2025-03-25
8日剩余动能ATR,remainingMomentumAtr8,中性,30-70%,5,1165,-0.2962,-0.1166,0.1075,0.8793,0.4219,53.56,5.0791,5.6621,-5.0295,10.6916,2018-08-13
8日剩余动能ATR,remainingMomentumAtr8,偏高,70-90%,5,583,0.1078,0.2705,0.5601,0.5152,0.2409,52.49,5.1327,5.4116,-5.3598,10.7714,2025-10-06
8日剩余动能ATR,remainingMomentumAtr8,极高,90-100%,5,293,0.5616,0.85,3.9631,0.5995,0.1838,51.88,5.8567,6.2859,-6.0093,12.2952,2018-10-14
8日剩余动能ATR,remainingMomentumAtr8,极低,0-10%,10,292,-0.8349,-0.556,-0.4942,0.6261,0.2034,51.71,6.6236,7.1826,-6.6374,13.82,2018-09-11
8日剩余动能ATR,remainingMomentumAtr8,偏低,10-30%,10,583,-0.4942,-0.3825,-0.2964,1.2976,0.4634,53,7.0261,8.1065,-7.0589,15.1655,2025-03-25
8日剩余动能ATR,remainingMomentumAtr8,中性,30-70%,10,1162,-0.2962,-0.1162,0.1075,1.667,0.9869,54.73,7.6743,8.5077,-7.0297,15.5374,2018-08-13
8日剩余动能ATR,remainingMomentumAtr8,偏高,70-90%,10,581,0.1078,0.2705,0.5601,0.9439,0.4495,52.32,7.8826,8.257,-7.5939,15.8509,2025-10-06
8日剩余动能ATR,remainingMomentumAtr8,极高,90-100%,10,293,0.5616,0.85,3.9631,1.5373,1.1027,55.29,7.9859,8.8321,-7.8,16.6321,2018-10-14
8日涨跌,d8,极低,0-10%,1,292,-42.6271,-12.8128,-9.1462,-0.0241,0.0832,51.37,3.0949,3.2147,-3.9408,7.1555,2019-07-03
8日涨跌,d8,偏低,10-30%,1,583,-9.1447,-5.1385,-2.7114,0.1812,0.2032,54.2,2.1354,2.2886,-2.2508,4.5394,2025-12-10
8日涨跌,d8,中性,30-70%,1,1168,-2.7028,0.4906,4.1841,0.0979,0.087,51.88,1.7619,1.8101,-1.8363,3.6464,2026-01-15
8日涨跌,d8,偏高,70-90%,1,584,4.1954,6.9919,12.3355,0.0391,0.0024,50,1.9665,2.1202,-2.1477,4.2679,2023-06-27
8日涨跌,d8,极高,90-100%,1,293,12.3728,17.064,41.8353,0.4715,0.1652,55.29,2.7769,3.3221,-2.8293,6.1515,2019-06-25
8日涨跌,d8,极低,0-10%,3,292,-42.6271,-12.8128,-9.1462,0.2579,0.3828,53.77,5.2751,5.6335,-6.535,12.1685,2019-07-03
8日涨跌,d8,偏低,10-30%,3,581,-9.1447,-5.1385,-2.7114,0.3534,0.1484,51.64,3.7424,4.077,-3.8932,7.9702,2025-12-10
8日涨跌,d8,中性,30-70%,3,1168,-2.7028,0.4906,4.1841,0.4065,0.1285,52.31,3.4285,3.582,-3.3349,6.9169,2026-01-15
8日涨跌,d8,偏高,70-90%,3,584,4.1954,6.9919,12.3355,-0.018,-0.2377,47.95,3.6774,3.7891,-3.8392,7.6283,2023-06-27
8日涨跌,d8,极高,90-100%,3,293,12.3728,17.064,41.8353,1.303,1.2154,58.7,4.8979,5.8663,-4.6995,10.5658,2019-06-25
8日涨跌,d8,极低,0-10%,5,292,-42.6271,-12.8128,-9.1462,0.2477,0.6486,55.82,6.1489,6.8038,-7.9428,14.7466,2019-07-03
8日涨跌,d8,偏低,10-30%,5,581,-9.1447,-5.1385,-2.7114,0.6455,0.3289,53.7,5.1832,5.5443,-5.1565,10.7008,2025-12-10
8日涨跌,d8,中性,30-70%,5,1166,-2.7028,0.4932,4.1841,0.5678,0.1881,51.8,4.5766,4.9026,-4.3851,9.2877,2026-01-15
8日涨跌,d8,偏高,70-90%,5,584,4.1954,6.9919,12.3355,0.1453,-0.3953,47.09,4.7853,4.9206,-4.9617,9.8823,2023-06-27
8日涨跌,d8,极高,90-100%,5,293,12.3728,17.064,41.8353,2.3762,1.1152,58.36,6.4824,7.9736,-5.8747,13.8484,2019-06-25
8日涨跌,d8,极低,0-10%,10,292,-42.6271,-12.8128,-9.1462,0.9755,0.6114,52.4,8.3374,9.4273,-9.6596,19.0869,2019-07-03
8日涨跌,d8,偏低,10-30%,10,579,-9.1447,-5.1385,-2.7114,1.1421,0.9486,54.92,7.6035,8.3304,-7.5253,15.8557,2025-12-10
8日涨跌,d8,中性,30-70%,10,1163,-2.7028,0.5033,4.1841,0.949,0.3911,52.88,6.8728,7.4404,-6.4425,13.8829,2026-01-15
8日涨跌,d8,偏高,70-90%,10,584,4.1954,6.9919,12.3355,0.6679,-0.1796,48.8,7.538,7.419,-7.0558,14.4748,2023-06-27
8日涨跌,d8,极高,90-100%,10,293,12.3728,17.064,41.8353,4.8986,3.2113,65.19,8.9937,12.0567,-7.2644,19.3212,2019-06-25
8日ATR百分位,atr8Percentile,极低,0-10%,1,292,0.0262,2.5715,5.5103,0.1928,0.035,51.03,1.4352,1.6005,-1.257,2.8575,2022-11-02
8日ATR百分位,atr8Percentile,偏低,10-30%,1,583,5.5129,10.2718,16.2167,0.1179,0.1292,51.97,1.5576,1.6312,-1.5757,3.2069,2025-05-26
8日ATR百分位,atr8Percentile,中性,30-70%,1,1168,16.2203,31.2332,48.2563,0.0613,0.068,51.71,1.9655,2.0546,-2.1503,4.2049,2020-12-07
8日ATR百分位,atr8Percentile,偏高,70-90%,1,584,48.2586,58.6618,72.953,0.0909,0.1858,53.25,2.4614,2.7033,-2.8295,5.5328,2026-02-13
8日ATR百分位,atr8Percentile,极高,90-100%,1,293,73.0319,81.4328,99.6575,0.4238,0.4479,54.27,3.7824,4.1018,-4.2369,8.3386,2021-05-23
8日ATR百分位,atr8Percentile,极低,0-10%,3,292,0.0262,2.5715,5.5103,0.811,0.5012,56.85,3.2855,3.5552,-2.3551,5.9103,2022-11-02
8日ATR百分位,atr8Percentile,偏低,10-30%,3,581,5.5129,10.2714,16.2167,0.2757,0.0738,51.29,2.8845,3.0875,-2.9634,6.0509,2025-05-26
8日ATR百分位,atr8Percentile,中性,30-70%,3,1168,16.2203,31.2332,48.2563,0.1623,-0.0204,49.74,3.7518,3.8496,-3.8473,7.6969,2020-12-07
8日ATR百分位,atr8Percentile,偏高,70-90%,3,584,48.2586,58.6618,72.953,0.3786,0.2946,52.57,4.2823,4.6866,-4.8479,9.5345,2026-02-13
8日ATR百分位,atr8Percentile,极高,90-100%,3,293,73.0319,81.4328,99.6575,1.089,1.2549,57.34,6.0877,7.0439,-6.6556,13.6996,2021-05-23
8日ATR百分位,atr8Percentile,极低,0-10%,5,292,0.0262,2.5715,5.5103,1.2036,0.4819,53.42,4.6259,5.1275,-3.1952,8.3227,2022-11-02
8日ATR百分位,atr8Percentile,偏低,10-30%,5,579,5.5129,10.2718,16.2167,0.583,0.1173,51.99,3.9834,4.2347,-3.8755,8.1102,2025-05-26
8日ATR百分位,atr8Percentile,中性,30-70%,5,1168,16.2203,31.2332,48.2563,0.1135,0.0159,50.17,5.0026,5.0523,-5.1181,10.1704,2020-12-07
8日ATR百分位,atr8Percentile,偏高,70-90%,5,584,48.2586,58.6618,72.953,1.108,0.5916,54.11,5.6226,6.3943,-6.0098,12.4041,2026-02-13
8日ATR百分位,atr8Percentile,极高,90-100%,5,293,73.0319,81.4328,99.6575,1.4395,0.7211,56.66,7.0081,8.7025,-8.1318,16.8342,2021-05-23
8日ATR百分位,atr8Percentile,极低,0-10%,10,290,0.0262,2.5593,5.5103,2.2711,1.0049,58.28,7.7408,8.6185,-5.1842,13.8026,2022-11-02
8日ATR百分位,atr8Percentile,偏低,10-30%,10,576,5.5129,10.289,16.2167,0.9524,0.6005,54.34,6.1873,6.3666,-5.4444,11.811,2025-05-26
8日ATR百分位,atr8Percentile,中性,30-70%,10,1168,16.2203,31.2332,48.2563,0.4315,-0.1401,49.4,7.6099,7.5884,-7.5304,15.1187,2020-12-07
8日ATR百分位,atr8Percentile,偏高,70-90%,10,584,48.2586,58.6618,72.953,2.7731,1.6776,59.42,7.9547,9.8233,-7.735,17.5583,2026-02-13
8日ATR百分位,atr8Percentile,极高,90-100%,10,293,73.0319,81.4328,99.6575,1.8585,0.6297,53.24,8.617,11.3584,-10.1275,21.4859,2021-05-23
8日ATR率,atr8Pct,极低,0-10%,1,292,1.334,2.2863,2.5322,0.2512,0.1426,53.77,1.3671,1.5759,-1.1445,2.7204,2018-10-25
8日ATR率,atr8Pct,偏低,10-30%,1,583,2.5329,2.991,3.3876,0.1997,0.091,51.63,1.5032,1.6482,-1.4743,3.1225,2023-02-09
8日ATR率,atr8Pct,中性,30-70%,1,1168,3.3877,4.1538,5.0489,0.0091,0.0714,51.97,1.9751,2.0314,-2.186,4.2174,2021-11-23
8日ATR率,atr8Pct,偏高,70-90%,1,584,5.0493,5.7116,6.8828,0.1494,0.1235,52.23,2.5201,2.7405,-2.9042,5.6447,2018-12-26
8日ATR率,atr8Pct,极高,90-100%,1,293,6.8839,8.4949,17.9867,0.2942,0.295,53.24,3.8031,4.1111,-4.259,8.3701,2021-05-23
8日ATR率,atr8Pct,极低,0-10%,3,292,1.334,2.2863,2.5322,0.9745,0.5109,57.88,2.8388,3.2779,-1.9962,5.2741,2018-10-25
8日ATR率,atr8Pct,偏低,10-30%,3,581,2.5329,2.9943,3.3876,0.4712,0.1321,53.18,2.8706,3.2643,-2.7718,6.036,2023-02-09
8日ATR率,atr8Pct,中性,30-70%,3,1168,3.3877,4.1538,5.0489,0.0084,-0.0957,48.54,3.7666,3.7543,-3.9515,7.7058,2021-11-23
8日ATR率,atr8Pct,偏高,70-90%,3,584,5.0493,5.7116,6.8828,0.5349,0.4081,54.11,4.4027,4.8301,-4.9231,9.7532,2018-12-26
8日ATR率,atr8Pct,极高,90-100%,3,293,6.8839,8.4949,17.9867,0.8403,0.7168,54.27,6.2614,7.0638,-6.8282,13.8921,2021-05-23
8日ATR率,atr8Pct,极低,0-10%,5,290,1.334,2.2848,2.5322,1.4736,0.5556,54.14,4.0626,4.7439,-2.6418,7.3857,2018-10-25
8日ATR率,atr8Pct,偏低,10-30%,5,581,2.5329,2.9943,3.3876,0.9145,0.3037,53.18,3.9851,4.5039,-3.6184,8.1223,2023-02-09
8日ATR率,atr8Pct,中性,30-70%,5,1168,3.3877,4.1538,5.0489,-0.0572,-0.0973,49.32,5.004,4.9682,-5.2882,10.2564,2021-11-23
8日ATR率,atr8Pct,偏高,70-90%,5,584,5.0493,5.7116,6.8828,1.1205,0.6143,55.65,5.7172,6.4416,-6.0463,12.4879,2018-12-26
8日ATR率,atr8Pct,极高,90-100%,5,293,6.8839,8.4949,17.9867,1.1745,0.6517,53.92,7.3727,8.7952,-8.434,17.2292,2021-05-23
8日ATR率,atr8Pct,极低,0-10%,10,286,1.334,2.2805,2.5322,2.4113,1.2209,59.79,7.1217,7.9674,-4.3564,12.3238,2018-10-25
8日ATR率,atr8Pct,偏低,10-30%,10,580,2.5329,2.9947,3.3876,2.0951,1.2977,57.59,6.4516,7.1933,-5.0991,12.2923,2023-02-09
8日ATR率,atr8Pct,中性,30-70%,10,1168,3.3877,4.1538,5.0489,-0.1436,-0.346,48.03,7.3763,7.2373,-7.7382,14.9754,2021-11-23
8日ATR率,atr8Pct,偏高,70-90%,10,584,5.0493,5.7116,6.8828,2.4876,1.6294,58.05,8.0291,9.6715,-7.9409,17.6124,2018-12-26
8日ATR率,atr8Pct,极高,90-100%,10,293,6.8839,8.4949,17.9867,2.3391,0.9599,53.58,9.5023,12.0904,-10.3765,22.467,2021-05-23
波动倍率,volatilityMultiple,极低,0-10%,1,292,0.1477,0.4102,0.4725,-0.1195,-0.0491,48.29,1.7555,1.6127,-1.8081,3.4208,2020-04-13
波动倍率,volatilityMultiple,偏低,10-30%,1,583,0.4728,0.59,0.6859,0.1994,0.0932,52.83,2.0196,2.1138,-1.9794,4.0932,2022-11-15
波动倍率,volatilityMultiple,中性,30-70%,1,1168,0.6861,0.8716,1.1125,0.1102,0.1421,52.31,2.0955,2.2294,-2.2383,4.4677,2022-11-29
波动倍率,volatilityMultiple,偏高,70-90%,1,584,1.1126,1.2885,1.6041,0.2161,0.1451,52.74,2.1966,2.4087,-2.3894,4.7981,2018-06-10
波动倍率,volatilityMultiple,极高,90-100%,1,293,1.6042,1.9959,6.1315,0.1288,0.1408,53.92,2.5535,3.0198,-3.4105,6.4304,2018-10-14
波动倍率,volatilityMultiple,极低,0-10%,3,292,0.1477,0.4102,0.4725,0.1758,0.056,50.68,3.1367,3.4385,-3.312,6.7505,2020-04-13
波动倍率,volatilityMultiple,偏低,10-30%,3,583,0.4728,0.59,0.6859,0.2584,-0.0154,49.74,3.7731,3.96,-3.7891,7.7492,2022-11-15
波动倍率,volatilityMultiple,中性,30-70%,3,1167,0.6861,0.8716,1.1125,0.5002,0.2685,52.87,3.9846,4.2457,-3.9802,8.2259,2022-11-29
波动倍率,volatilityMultiple,偏高,70-90%,3,583,1.1126,1.2883,1.6041,0.2761,0.2952,52.14,3.9307,4.1845,-4.221,8.4055,2018-06-10
波动倍率,volatilityMultiple,极高,90-100%,3,293,1.6042,1.9959,6.1315,0.6144,0.4204,54.95,4.2479,4.8535,-4.7868,9.6403,2018-10-14
波动倍率,volatilityMultiple,极低,0-10%,5,292,0.1477,0.4102,0.4725,0.4845,0.3033,50.68,4.3765,4.6373,-4.3642,9.0016,2020-04-13
波动倍率,volatilityMultiple,偏低,10-30%,5,583,0.4728,0.59,0.6859,0.3154,-0.0945,49.23,4.9475,5.2822,-4.967,10.2492,2022-11-15
波动倍率,volatilityMultiple,中性,30-70%,5,1165,0.6861,0.8715,1.1125,0.9058,0.4352,53.91,5.0822,5.6555,-5.004,10.6594,2022-11-29
波动倍率,volatilityMultiple,偏高,70-90%,5,583,1.1126,1.2883,1.6041,0.6795,0.2728,53,5.1555,5.5779,-5.3854,10.9633,2018-06-10
波动倍率,volatilityMultiple,极高,90-100%,5,293,1.6042,1.9959,6.1315,0.3879,0.2135,52.22,5.9671,6.3485,-6.5112,12.8597,2018-10-14
波动倍率,volatilityMultiple,极低,0-10%,10,292,0.1477,0.4102,0.4725,1.3355,0.7467,54.79,6.5463,7.4392,-6.189,13.6282,2020-04-13
波动倍率,volatilityMultiple,偏低,10-30%,10,583,0.4728,0.59,0.6859,0.7886,0.1034,51.29,7.0786,7.8931,-7.187,15.0801,2022-11-15
波动倍率,volatilityMultiple,中性,30-70%,10,1161,0.6861,0.8715,1.1125,1.6804,0.997,54.44,7.7338,8.4823,-7.0053,15.4876,2022-11-29
波动倍率,volatilityMultiple,偏高,70-90%,10,582,1.1126,1.2856,1.6041,1.1272,0.5341,53.09,7.7733,8.3517,-7.5073,15.859,2018-06-10
波动倍率,volatilityMultiple,极高,90-100%,10,293,1.6042,1.9959,6.1315,1.4281,1.1027,55.29,7.9389,8.9146,-8.2589,17.1735,2018-10-14
波动倍率百分位,volatilityMultiplePercentile,极低,0-10%,1,292,0.0231,4.1948,9.1876,-0.1491,-0.0611,47.95,1.7613,1.6072,-1.8354,3.4426,2019-03-24
波动倍率百分位,volatilityMultiplePercentile,偏低,10-30%,1,583,9.2497,21.2788,31.13,0.1667,0.0555,51.63,1.9941,2.0698,-1.9786,4.0483,2025-05-15
波动倍率百分位,volatilityMultiplePercentile,中性,30-70%,1,1168,31.1808,51.8205,71.0718,0.0975,0.1446,52.74,2.1018,2.2308,-2.255,4.4858,2020-10-28
波动倍率百分位,volatilityMultiplePercentile,偏高,70-90%,1,584,71.0816,80.2902,90.1656,0.2689,0.167,53.25,2.2192,2.4526,-2.36,4.8126,2019-02-18
