kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,75.38,65,0.3494,0.0444,62.33,12.31,87.69,46.15,50.77,30.77,69.23,0.704,0.781
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,13.96,358,27.4427,4.3758,88.55,56.98,43.02,0.56,52.79,52.23,47.77,-0.1318,-0.3186
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,0.9,222,7.189,1.3907,71.8,49.55,50.45,16.22,54.5,44.59,55.41,0.0231,-0.166
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,2.34,815,-27.2901,-7.6067,20.34,51.17,48.83,3.31,46.99,39.26,60.74,-0.0648,-0.38
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,强,53.62,138,-5.3658,-1.2311,57.37,23.19,76.81,20.29,37.68,50.0,50.0,0.8119,-1.9933
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,81.54,65,0.3494,0.0444,62.33,9.23,90.77,47.69,53.85,36.92,63.08,0.7583,0.7256
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,23.46,358,27.4427,4.3758,88.55,61.73,38.27,2.51,55.87,51.96,48.04,-0.4425,-0.7617
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,18.92,222,7.189,1.3907,71.8,40.54,59.46,22.07,49.55,48.2,51.8,0.3954,0.3467
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,9.52,84,-14.2831,-2.9278,10.96,54.76,45.24,0.0,45.24,44.05,55.95,-0.1007,-0.4471
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,10.94,649,-5.3529,-1.1555,37.1,55.47,44.53,7.55,52.7,31.59,68.41,-0.0753,0.1367
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,55.06,316,0.0,0.0,53.04,22.47,77.53,36.71,51.58,34.18,65.82,0.2265,-0.0253
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,47.36,76,11.7209,2.3525,90.14,73.68,26.32,1.32,60.53,57.89,42.11,-0.3343,-0.5788
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,11.62,482,5.2534,1.1155,70.22,55.81,44.19,8.51,54.36,44.61,55.39,-0.0483,-0.1327
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,24.4,82,-14.2831,-2.9278,10.41,62.2,37.8,3.66,43.9,43.9,56.1,-0.2782,-1.1732
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.78,649,-5.3529,-1.1555,37.1,54.39,45.61,17.1,51.62,32.97,67.03,-0.0722,0.3372
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,70.26,316,0.0,0.0,53.04,14.87,85.13,46.84,52.85,42.72,57.28,0.4709,-0.1457
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,63.16,76,11.7209,2.3525,90.14,81.58,18.42,11.84,55.26,72.37,27.63,-0.6021,-0.9324
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,17.84,482,5.2534,1.1155,70.22,58.92,41.08,21.99,57.68,49.79,50.21,-0.1461,-0.4065
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,35.0,80,-14.143,-2.918,10.96,67.5,32.5,5.0,41.25,47.5,52.5,-0.523,-1.8264
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.4,649,-5.3529,-1.1555,37.1,54.7,45.3,24.04,53.0,34.67,65.33,-0.144,0.4231
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,73.42,316,0.0,0.0,53.04,13.29,86.71,48.42,50.32,43.67,56.33,0.6935,-0.1933
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,68.42,76,11.7209,2.3525,90.14,84.21,15.79,17.11,57.89,72.37,27.63,-0.9066,-1.2654
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.56,482,5.2534,1.1155,70.22,52.28,47.72,30.5,55.6,53.53,46.47,-0.0576,-0.628
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,68.0,75,-13.4743,-2.8703,11.57,84.0,16.0,16.0,36.0,44.0,56.0,-1.4519,-2.5206
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.48,649,-5.3529,-1.1555,37.1,54.24,45.76,36.06,51.16,38.06,61.94,-0.1024,0.7058
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,75.94,316,0.0,0.0,53.04,12.03,87.97,52.22,55.7,37.34,62.66,0.7217,-0.8364
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,89.48,76,11.7209,2.3525,90.14,94.74,5.26,27.63,51.32,80.26,19.74,-1.2403,-1.5094
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,10.38,482,5.2534,1.1155,70.22,55.19,44.81,44.81,58.51,51.24,48.76,-0.1095,-1.2933
