kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,100.0,13,-2.004,-0.1837,83.72,0.0,100.0,23.08,23.08,61.54,38.46,0.7783,-12.8498
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,28.58,28,14.7597,1.2668,96.46,64.29,35.71,35.71,71.43,67.86,32.14,-0.3405,-7.1981
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,中强,18.32,431,-56.2559,-13.5975,22.52,40.84,59.16,1.39,32.48,40.6,59.4,0.913,-3.4353
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,42.86,77,-13.7558,-1.2972,75.05,28.57,71.43,14.29,33.77,42.86,57.14,0.3554,-4.4341
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,100.0,13,-2.004,-0.1837,83.72,0.0,100.0,15.38,15.38,69.23,30.77,1.536,-15.8617
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,35.72,28,14.7597,1.2668,96.46,67.86,32.14,53.57,67.86,75.0,25.0,-0.3992,-11.7613
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,33.34,42,-24.6268,-2.8248,19.38,66.67,33.33,0.0,45.24,30.95,69.05,-0.1499,0.1317
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.16,323,-12.5149,-1.3982,39.5,48.92,51.08,3.41,44.89,35.91,64.09,0.0083,-0.5234
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,53.34,90,-0.8419,-0.0804,58.1,23.33,76.67,36.67,53.33,41.11,58.89,0.2543,-0.0416
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,81.82,11,20.5768,2.0637,88.35,90.91,9.09,0.0,72.73,90.91,9.09,-0.3833,-2.7871
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,23.92,92,8.5584,0.94,72.49,61.96,38.04,15.22,54.35,57.61,42.39,-0.1764,-0.1374
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,65.86,41,-24.7054,-2.8324,19.27,82.93,17.07,0.0,46.34,34.15,65.85,-0.4336,-0.16
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,0.62,322,-12.5294,-1.397,39.52,50.31,49.69,7.76,42.86,36.02,63.98,-0.0202,-1.2591
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,68.88,90,-0.8419,-0.0804,58.1,15.56,84.44,45.56,54.44,50.0,50.0,0.4734,-1.4307
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,100.0,11,20.5768,2.0637,88.35,100.0,0.0,18.18,63.64,81.82,18.18,-0.7195,-5.9708
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,19.56,92,8.5584,0.94,72.49,59.78,40.22,29.35,61.96,63.04,36.96,-0.1375,-0.5384
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,65.86,41,-24.7054,-2.8324,19.27,82.93,17.07,0.0,39.02,41.46,58.54,-0.6933,-2.9411
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.12,320,-12.4886,-1.3937,39.57,48.44,51.56,12.5,37.81,35.0,65.0,0.0353,-1.6635
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,82.22,90,-0.8419,-0.0804,58.1,8.89,91.11,50.0,53.33,55.56,44.44,0.8227,-1.9526
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,81.82,11,20.5768,2.0637,88.35,90.91,9.09,27.27,72.73,90.91,9.09,-1.6591,-8.0132
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,28.26,92,8.5584,0.94,72.49,64.13,35.87,46.74,66.3,65.22,34.78,-0.1705,-2.2448
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,90.0,40,-24.7328,-2.849,19.04,95.0,5.0,7.5,42.5,22.5,77.5,-1.1532,-2.889
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,1.9,316,-12.5294,-1.381,39.75,49.05,50.95,18.04,29.75,35.13,64.87,0.0249,-4.7403
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,82.22,90,-0.8419,-0.0804,58.1,8.89,91.11,45.56,54.44,52.22,47.78,1.0286,-3.8423
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,100.0,11,20.5768,2.0637,88.35,100.0,0.0,54.55,81.82,100.0,0.0,-1.6742,-9.7377
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,4.34,92,8.5584,0.94,72.49,52.17,47.83,53.26,64.13,65.22,34.78,-0.0966,-3.1646
