kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,0.4,5078,-14.7705,-5.8728,60.62,49.8,50.2,0.77,49.86,37.99,62.01,0.0063,0.0007
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,20.32,1639,-3.551,-1.473,70.08,39.84,60.16,14.09,45.21,41.85,58.15,0.2888,-0.3483
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,73.98,561,0.0486,0.0145,73.13,13.01,86.99,45.81,54.01,40.46,59.54,0.5888,0.3548
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,7.66,2361,19.2864,4.4339,86.72,53.83,46.17,1.06,52.73,49.68,50.32,-0.1193,0.1895
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,0.98,1218,3.6679,1.2687,76.72,49.51,50.49,19.13,57.55,44.5,55.5,0.0069,-0.1011
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,4.3,5078,-14.7705,-5.8728,60.62,52.15,47.85,2.13,48.96,40.0,60.0,-0.0993,-0.0403
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,29.1,1639,-3.551,-1.473,70.08,35.45,64.55,20.93,43.5,44.36,55.64,0.5245,-0.4957
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,85.36,560,0.045,0.0144,73.13,7.32,92.68,50.18,53.75,42.86,57.14,1.0563,0.7883
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,15.76,2360,19.295,4.4342,86.72,57.88,42.12,2.33,53.64,51.61,48.39,-0.3221,0.3369
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,6.84,1215,3.6675,1.2692,76.72,46.58,53.42,30.7,59.18,46.91,53.09,0.0984,-0.2865
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,中强,29.86,288,-8.3704,-2.7519,15.25,64.93,35.07,0.0,54.51,38.54,61.46,-0.2039,0.1503
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.12,4821,-3.5377,-1.1938,35.61,52.56,47.44,4.9,49.26,31.72,68.28,-0.0273,-0.0459
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,55.87,1797,-0.0829,-0.0251,50.12,22.04,77.91,37.45,49.64,33.78,66.22,0.2288,-0.0446
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,32.02,303,9.9239,2.8235,85.89,66.01,33.99,0.33,52.81,67.66,32.34,-0.2694,0.2329
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.48,3652,3.3954,1.1456,65.0,52.74,47.26,6.74,50.03,44.09,55.91,-0.0399,0.0518
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,50.7,288,-8.3704,-2.7519,15.25,75.35,24.65,1.74,53.82,38.89,61.11,-0.6183,0.3281
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.62,4821,-3.5377,-1.1938,35.61,53.31,46.69,13.79,47.54,34.45,65.55,-0.0563,-0.1661
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,73.74,1797,-0.0829,-0.0251,50.12,13.13,86.87,43.63,50.14,33.89,66.11,0.4506,-0.0624
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,48.52,303,9.9239,2.8235,85.89,74.26,25.74,2.64,50.83,75.25,24.75,-0.7388,0.6617
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.98,3650,3.39,1.1456,65.0,54.49,45.51,18.41,50.93,49.89,50.11,-0.0858,0.1636
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,59.02,288,-8.3704,-2.7519,15.25,79.51,20.49,8.68,55.9,38.19,61.81,-1.0213,0.6131
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,7.24,4821,-3.5377,-1.1938,35.61,53.62,46.38,20.08,47.06,34.7,65.3,-0.0763,-0.2664
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,80.3,1797,-0.0829,-0.0251,50.12,9.85,90.15,46.52,49.86,33.83,66.17,0.6792,-0.032
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,65.02,303,9.9239,2.8235,85.89,82.51,17.49,6.27,47.19,77.23,22.77,-1.0147,0.8812
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.6,3648,3.39,1.1457,65.0,54.8,45.2,27.41,52.36,52.96,47.04,-0.1031,0.2343
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,86.8,288,-8.3704,-2.7519,15.25,93.4,6.6,19.1,48.26,39.24,60.76,-1.5122,-0.0666
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.04,4820,-3.5379,-1.1942,35.61,54.52,45.48,31.91,46.62,36.08,63.92,-0.1084,-0.478
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,82.2,1797,-0.0829,-0.0251,50.12,8.9,91.1,48.53,49.19,37.34,62.66,0.7807,0.0128
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,83.5,303,9.9239,2.8235,85.89,91.75,8.25,22.77,49.17,83.5,16.5,-1.5187,1.9012
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,11.74,3644,3.3954,1.1457,65.01,55.87,44.13,42.21,53.7,55.16,44.84,-0.1322,0.4378
