kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,强,31.34,335,-5.3266,-1.4696,63.85,34.33,65.67,20.3,44.48,42.39,57.61,0.5181,0.1137
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,94.12,102,-0.0914,-0.0319,69.0,2.94,97.06,47.06,46.08,44.12,55.88,1.3017,-0.0371
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,20.56,773,22.8043,4.284,86.39,60.28,39.72,2.33,53.69,51.62,48.38,-0.3406,0.2098
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中强,20.78,361,6.7623,1.4629,74.73,39.61,60.39,24.1,50.97,42.94,57.06,0.2987,0.7823
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,中强,26.9,145,-10.9713,-2.7217,11.69,63.45,36.55,0.0,50.34,37.93,62.07,-0.1575,-0.0091
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.82,1383,-4.7011,-1.1791,32.1,51.41,48.59,6.15,49.53,31.53,68.47,-0.0174,-0.0975
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,50.84,533,0.0434,0.0102,48.84,24.58,75.42,36.4,50.84,30.58,69.42,0.206,-0.0842
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,36.18,94,11.6137,2.6478,87.44,68.09,31.91,0.0,57.45,77.66,22.34,-0.2947,-0.3564
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.3,1113,4.6564,1.134,65.26,52.65,47.35,6.56,52.02,42.68,57.32,-0.0269,0.0827
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,55.86,145,-10.9713,-2.7217,11.69,77.93,22.07,0.0,51.03,38.62,61.38,-0.5675,-0.1199
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.58,1381,-4.7011,-1.1791,32.1,53.29,46.71,15.13,50.18,34.18,65.82,-0.0545,-0.2649
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,71.48,533,0.0434,0.0102,48.84,14.26,85.74,40.15,45.97,33.02,66.98,0.4732,-0.167
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,63.82,94,11.6137,2.6478,87.44,81.91,18.09,4.26,52.13,88.3,11.7,-0.9442,-0.7499
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.18,1113,4.6564,1.134,65.26,54.09,45.91,17.16,52.2,50.31,49.69,-0.0825,0.1665
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,61.38,145,-10.9713,-2.7217,11.69,80.69,19.31,5.52,48.28,37.93,62.07,-1.031,0.0261
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.3,1379,-4.6794,-1.1768,32.1,53.15,46.85,21.39,48.44,33.87,66.13,-0.0786,-0.4077
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,76.36,533,0.0434,0.0102,48.84,11.82,88.18,44.65,48.22,35.27,64.73,0.7107,-0.2503
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,74.46,94,11.6137,2.6478,87.44,87.23,12.77,11.7,52.13,87.23,12.77,-0.9844,-0.3778
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.98,1113,4.6564,1.134,65.26,54.99,45.01,25.16,52.65,52.47,47.53,-0.0971,0.1393
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,76.56,145,-10.9713,-2.7217,11.69,88.28,11.72,17.93,38.62,29.66,70.34,-1.5461,-1.0038
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.96,1374,-4.709,-1.1791,32.09,52.98,47.02,33.48,45.12,35.44,64.56,-0.068,-0.502
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,80.48,533,0.0434,0.0102,48.84,9.76,90.24,47.09,47.09,36.59,63.41,0.8357,-0.4026
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,91.48,94,11.6137,2.6478,87.44,95.74,4.26,34.04,62.77,88.3,11.7,-1.6383,-2.318
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,10.88,1113,4.6564,1.134,65.26,55.44,44.56,38.9,53.1,55.17,44.83,-0.0985,0.1392
