kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,7.12,2405,-18.1163,-6.3727,47.35,46.44,53.56,0.58,48.23,39.04,60.96,0.1007,-0.2246
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,19.34,548,-4.2128,-1.3612,69.25,40.33,59.67,16.42,47.81,35.95,64.05,0.2612,-0.2405
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,82.88,187,0.0268,0.0097,73.89,8.56,91.44,45.45,48.13,37.97,62.03,0.7792,0.6145
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中强,22.7,577,17.0023,3.661,88.91,61.35,38.65,1.73,58.75,51.47,48.53,-0.3054,-0.4715
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,0.94,529,4.2027,1.1688,79.75,49.53,50.47,18.9,56.33,38.56,61.44,0.0153,-0.3545
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,3.54,2405,-18.1163,-6.3727,47.35,48.23,51.77,1.58,47.07,41.04,58.96,0.0765,-0.5525
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,23.16,544,-4.234,-1.3695,69.23,38.42,61.58,22.61,49.45,34.01,65.99,0.4303,-0.1033
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,80.74,187,0.0268,0.0097,73.89,9.63,90.37,49.73,52.41,39.04,60.96,1.1256,1.6152
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,强,34.48,577,17.0023,3.661,88.91,67.24,32.76,6.93,63.78,52.86,47.14,-0.6401,-1.4107
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,13.26,528,4.2041,1.1697,79.75,43.37,56.63,26.7,56.44,44.51,55.49,0.165,-0.4109
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,中强,21.06,190,-10.1483,-2.8128,11.68,60.53,39.47,0.0,58.95,28.95,71.05,-0.1553,0.2012
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.26,1972,-3.9861,-1.2096,35.37,52.13,47.87,4.92,49.7,30.93,69.07,-0.0266,-0.0904
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,55.62,676,-0.0723,-0.0209,49.85,22.19,77.81,36.39,49.85,37.57,62.43,0.2352,-0.1067
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,48.64,74,10.5744,2.7406,85.31,74.32,25.68,1.35,59.46,78.38,21.62,-0.5062,-0.2399
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.12,1338,3.8015,1.1689,64.99,53.06,46.94,7.4,52.09,42.53,57.47,-0.0412,0.0168
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,43.16,190,-10.1483,-2.8128,11.68,71.58,28.42,0.53,57.89,33.68,66.32,-0.5436,0.4638
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.28,1972,-3.9861,-1.2096,35.37,52.64,47.36,14.25,49.39,34.08,65.92,-0.0474,-0.1866
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,76.26,674,-0.0746,-0.0211,49.85,11.87,88.13,41.54,48.37,37.09,62.91,0.4962,-0.2231
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,78.38,74,10.5744,2.7406,85.31,89.19,10.81,1.35,62.16,85.14,14.86,-1.1354,-0.8894
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,10.92,1338,3.8015,1.1689,64.99,55.46,44.54,20.63,54.19,47.09,52.91,-0.1062,-0.0868
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,53.68,190,-10.1483,-2.8128,11.68,76.84,23.16,7.89,61.05,30.0,70.0,-0.9414,0.8454
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.86,1972,-3.9861,-1.2096,35.37,52.43,47.57,20.89,48.23,32.96,67.04,-0.0444,-0.1686
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,81.0,674,-0.0746,-0.0211,49.85,9.5,90.5,43.32,46.14,39.76,60.24,0.6865,-0.6524
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,83.78,74,10.5744,2.7406,85.31,91.89,8.11,12.16,64.86,87.84,12.16,-1.3853,-1.1982
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,12.58,1336,3.8015,1.169,64.96,56.29,43.71,30.61,54.72,50.0,50.0,-0.153,-0.237
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,75.78,190,-10.1483,-2.8128,11.68,87.89,12.11,21.58,55.26,30.0,70.0,-1.5023,0.6021
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,10.54,1972,-3.9861,-1.2096,35.37,55.27,44.73,32.45,49.29,35.6,64.4,-0.1427,-0.1652
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,84.56,674,-0.0746,-0.0211,49.85,7.72,92.28,48.07,48.07,40.36,59.64,0.903,-1.2392
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,86.48,74,10.5744,2.7406,85.31,93.24,6.76,27.03,55.41,86.49,13.51,-1.6499,0.5751
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,中,10.3,1331,3.8008,1.169,64.87,55.15,44.85,49.21,58.38,51.84,48.16,-0.1205,-0.8338
