indicator,indicatorKey,bucket,bucketRange,horizon,occurrences,valueMin,valueMedian,valueMax,avgReturnPct,medianReturnPct,upRatePct,avgAbsReturnPct,avgMaxUpPct,avgMaxDownPct,avgExcursionPct,lastSeen
3日ATR率,atr3Pct,极低,0-10%,1,15,1.6982,2.0791,2.202,0.0796,0.038,53.33,1.3477,1.5031,-1.2371,2.7402,2026-05-19
3日ATR率,atr3Pct,偏低,10-30%,1,29,2.2461,2.4788,2.6432,0.0818,0.2135,51.72,1.4247,1.3526,-1.2351,2.5877,2026-01-23
3日ATR率,atr3Pct,中性,30-70%,1,59,2.6475,3.2887,4.1257,0.0672,0.1495,52.54,1.6467,1.6622,-1.7242,3.3864,2026-04-16
3日ATR率,atr3Pct,偏高,70-90%,1,30,4.1258,4.5132,5.4517,-0.7303,-0.936,30,2.015,1.6835,-2.3836,4.0671,2026-03-04
3日ATR率,atr3Pct,极高,90-100%,1,15,5.4658,6.0595,9.9367,-0.047,0.7825,53.33,2.74,2.5445,-3.5821,6.1266,2026-02-05
3日ATR率,atr3Pct,极低,0-10%,3,15,1.6982,2.0791,2.202,0.6367,-0.201,46.67,2.8391,3.0668,-2.292,5.3587,2026-05-19
3日ATR率,atr3Pct,偏低,10-30%,3,29,2.2461,2.4788,2.6432,-0.6013,-0.75,41.38,2.4627,2.2364,-2.6603,4.8967,2026-01-23
3日ATR率,atr3Pct,中性,30-70%,3,57,2.6475,3.3126,4.1257,-0.063,-0.4287,45.61,2.6133,2.9403,-2.9578,5.8981,2026-04-16
3日ATR率,atr3Pct,偏高,70-90%,3,30,4.1258,4.5132,5.4517,-0.4438,-0.0569,50,3.234,3.141,-4.4137,7.5546,2026-03-04
3日ATR率,atr3Pct,极高,90-100%,3,15,5.4658,6.0595,9.9367,-1.7327,-0.8562,46.67,4.3543,3.7797,-6.3105,10.0902,2026-02-05
3日ATR率,atr3Pct,极低,0-10%,5,15,1.6982,2.0791,2.202,-0.2205,0.2158,53.33,2.2132,3.2048,-2.8523,6.0571,2026-05-19
3日ATR率,atr3Pct,偏低,10-30%,5,27,2.2461,2.4769,2.6432,-1.0498,-1.1304,37.04,3.6852,3.1149,-3.7003,6.8152,2026-01-23
3日ATR率,atr3Pct,中性,30-70%,5,57,2.6475,3.3126,4.1257,-0.0746,-0.3775,45.61,3.3775,3.8119,-3.8844,7.6963,2026-04-16
3日ATR率,atr3Pct,偏高,70-90%,5,30,4.1258,4.5132,5.4517,-0.2416,0.5796,60,3.9186,4.2685,-5.2902,9.5588,2026-03-04
3日ATR率,atr3Pct,极高,90-100%,5,15,5.4658,6.0595,9.9367,-3.0036,-1.7826,26.67,3.6533,3.9667,-8.7997,12.7664,2026-02-05
3日ATR率,atr3Pct,极低,0-10%,10,13,1.6982,2.0791,2.202,-1.2441,-2.914,38.46,3.8918,4.002,-4.3129,8.3148,2026-05-19
3日ATR率,atr3Pct,偏低,10-30%,10,25,2.2461,2.4462,2.6432,-3.124,-2.905,44,6.4499,4.3067,-6.7789,11.0856,2026-01-23
3日ATR率,atr3Pct,中性,30-70%,10,56,2.6475,3.3165,4.1257,0.2578,0.2485,53.57,5.6397,5.4164,-5.6272,11.0437,2026-04-16
3日ATR率,atr3Pct,偏高,70-90%,10,30,4.1258,4.5132,5.4517,-0.8768,-0.2261,46.67,5.4307,6.2614,-7.6522,13.9136,2026-03-04
3日ATR率,atr3Pct,极高,90-100%,10,15,5.4658,6.0595,9.9367,-3.004,-2.5642,33.33,4.8936,3.9667,-9.2924,13.2591,2026-02-05
8/13日ATR比,atr8To13,极低,0-10%,1,15,0.8774,0.9045,0.9226,0.3222,0.6259,60,1.6287,1.4861,-1.4395,2.9255,2026-05-08
8/13日ATR比,atr8To13,偏低,10-30%,1,30,0.9249,0.9409,0.9527,0.314,0.2379,56.67,1.646,1.7806,-1.3477,3.1283,2026-02-17
8/13日ATR比,atr8To13,中性,30-70%,1,58,0.953,0.9755,0.9887,0.1228,0.0995,51.72,1.6508,1.8704,-1.6187,3.489,2026-05-17
8/13日ATR比,atr8To13,偏高,70-90%,1,30,0.9908,1.0036,1.0493,-0.5386,-0.9007,30,1.6642,1.1918,-1.9684,3.1602,2026-03-03
8/13日ATR比,atr8To13,极高,90-100%,1,15,1.0521,1.1087,1.1747,-1.3536,-0.8852,40,2.7174,1.9048,-4.4256,6.3304,2026-02-05
8/13日ATR比,atr8To13,极低,0-10%,3,15,0.8774,0.9045,0.9226,1.2058,1.1771,60,3.4221,3.8726,-2.6257,6.4984,2026-05-08
8/13日ATR比,atr8To13,偏低,10-30%,3,30,0.9249,0.9409,0.9527,0.9802,1.1473,60,2.2552,3.1392,-2.0501,5.1893,2026-02-17
8/13日ATR比,atr8To13,中性,30-70%,3,58,0.953,0.9755,0.9887,-0.3687,-0.7795,43.1,2.6142,2.949,-3.0355,5.9845,2026-05-17
8/13日ATR比,atr8To13,偏高,70-90%,3,28,0.9908,1.0036,1.0493,-0.9168,-1.0638,35.71,2.6341,2.3599,-3.5066,5.8665,2026-03-03
8/13日ATR比,atr8To13,极高,90-100%,3,15,1.0521,1.1087,1.1747,-3.4147,-3.8871,33.33,5.3954,2.6663,-8.8039,11.4701,2026-02-05
8/13日ATR比,atr8To13,极低,0-10%,5,15,0.8774,0.9045,0.9226,0.9399,0.8928,53.33,2.917,4.6608,-2.9135,7.5743,2026-05-08
8/13日ATR比,atr8To13,偏低,10-30%,5,30,0.9249,0.9409,0.9527,1.0282,0.4845,56.67,2.877,4.0027,-2.7391,6.7418,2026-02-17
8/13日ATR比,atr8To13,中性,30-70%,5,56,0.953,0.9748,0.9887,-0.3134,0.0047,50,3.6308,3.9731,-4.0239,7.997,2026-05-17
8/13日ATR比,atr8To13,偏高,70-90%,5,28,0.9908,1.0036,1.0493,-1.2936,-1.1651,32.14,2.6808,2.9187,-4.4974,7.416,2026-03-03
8/13日ATR比,atr8To13,极高,90-100%,5,15,1.0521,1.1087,1.1747,-5.2919,-3.5086,26.67,5.9416,2.8533,-11.8444,14.6977,2026-02-05
8/13日ATR比,atr8To13,极低,0-10%,10,15,0.8774,0.9045,0.9226,2.7217,2.5243,66.67,4.6788,6.6471,-3.7882,10.4353,2026-05-08
8/13日ATR比,atr8To13,偏低,10-30%,10,28,0.9249,0.9395,0.9527,2.0246,2.3035,67.86,4.6216,6.3398,-3.4906,9.8304,2026-02-17
8/13日ATR比,atr8To13,中性,30-70%,10,53,0.953,0.9732,0.9887,-1.3905,-1.0256,45.28,5.4075,5.3102,-5.9488,11.259,2026-05-17
8/13日ATR比,atr8To13,偏高,70-90%,10,28,0.9908,1.0036,1.0493,-2.5425,-1.9916,32.14,5.7601,3.8893,-7.82,11.7093,2026-03-03
8/13日ATR比,atr8To13,极高,90-100%,10,15,1.0521,1.1087,1.1747,-6.9219,-4.8951,20,7.7681,2.8533,-14.7204,17.5737,2026-02-05
8/21日ATR比,atr8To21,极低,0-10%,1,15,0.7764,0.82,0.8461,0.6477,0.6259,66.67,1.5736,1.6684,-1.0567,2.7251,2026-05-08
8/21日ATR比,atr8To21,偏低,10-30%,1,30,0.8464,0.8848,0.9046,-0.2111,-0.2178,43.33,1.4658,1.3755,-1.6059,2.9814,2026-04-24
8/21日ATR比,atr8To21,中性,30-70%,1,58,0.9052,0.9397,0.9649,0.2239,0.2999,55.17,1.7925,1.9097,-1.6383,3.548,2026-03-25
8/21日ATR比,atr8To21,偏高,70-90%,1,30,0.966,0.9934,1.0818,-0.5053,-0.936,30,1.6249,1.3642,-2.0124,3.3767,2026-03-03
8/21日ATR比,atr8To21,极高,90-100%,1,15,1.1175,1.193,1.3331,-1.0865,-0.3894,46.67,2.6635,2.0358,-4.1277,6.1635,2026-02-05
8/21日ATR比,atr8To21,极低,0-10%,3,15,0.7764,0.82,0.8461,1.0602,0.0025,53.33,3.1229,3.4225,-2.0131,5.4355,2026-05-08
8/21日ATR比,atr8To21,偏低,10-30%,3,30,0.8464,0.8848,0.9046,0.3964,0.3224,53.33,2.4362,2.7311,-2.718,5.4491,2026-04-24
8/21日ATR比,atr8To21,中性,30-70%,3,58,0.9052,0.9397,0.9649,-0.1669,-0.5794,46.55,2.8186,3.1707,-3.0249,6.1957,2026-03-25
8/21日ATR比,atr8To21,偏高,70-90%,3,28,0.966,0.9939,1.0818,-0.8796,-0.7108,39.29,2.4254,2.4897,-3.4562,5.946,2026-03-03
8/21日ATR比,atr8To21,极高,90-100%,3,15,1.1175,1.193,1.3331,-2.9512,-3.4765,33.33,4.9319,2.8327,-8.2159,11.0485,2026-02-05
8/21日ATR比,atr8To21,极低,0-10%,5,15,0.7764,0.82,0.8461,0.6532,0.8928,60,3.1869,3.951,-2.4289,6.3799,2026-05-08
8/21日ATR比,atr8To21,偏低,10-30%,5,30,0.8464,0.8848,0.9046,0.738,0.4845,56.67,2.6278,3.6814,-3.0378,6.7191,2026-04-24
8/21日ATR比,atr8To21,中性,30-70%,5,56,0.9052,0.9395,0.9649,-0.5097,-0.3314,42.86,3.8978,4.1738,-4.2817,8.4554,2026-03-25
8/21日ATR比,atr8To21,偏高,70-90%,5,28,0.966,0.9939,1.0818,-0.6713,-0.6314,42.86,2.5042,3.1528,-4.2473,7.4001,2026-03-03
8/21日ATR比,atr8To21,极高,90-100%,5,15,1.1175,1.193,1.3331,-4.8536,-3.0571,26.67,5.5033,3.0197,-11.2361,14.2558,2026-02-05
8/21日ATR比,atr8To21,极低,0-10%,10,15,0.7764,0.82,0.8461,0.148,0.0291,53.33,3.9349,5.2913,-3.9491,9.2405,2026-05-08
8/21日ATR比,atr8To21,偏低,10-30%,10,28,0.8464,0.8848,0.9046,2.1171,3.194,64.29,5.3447,6.0302,-3.6812,9.7113,2026-04-24
8/21日ATR比,atr8To21,中性,30-70%,10,53,0.9052,0.9393,0.9649,-1.3889,0.1126,50.94,6.2986,5.6675,-6.7262,12.3937,2026-03-25
8/21日ATR比,atr8To21,偏高,70-90%,10,28,0.966,0.9939,1.0818,-1.6801,-1.5833,32.14,4.1697,4.1596,-6.893,11.0527,2026-03-03
8/21日ATR比,atr8To21,极高,90-100%,10,15,1.1175,1.193,1.3331,-6.1361,-4.5301,20,6.9823,3.0197,-13.1876,16.2073,2026-02-05
8日剩余动能ATR,remainingMomentumAtr8,极低,0-10%,1,15,-0.6706,-0.5502,-0.4678,-0.2916,-0.0965,46.67,1.3728,1.2255,-1.6021,2.8276,2026-02-13
8日剩余动能ATR,remainingMomentumAtr8,偏低,10-30%,1,29,-0.4652,-0.3777,-0.2356,-0.0784,0.038,51.72,1.768,1.6385,-1.8752,3.5136,2026-01-05
8日剩余动能ATR,remainingMomentumAtr8,中性,30-70%,1,59,-0.2348,-0.0455,0.1713,0.3259,0.2135,55.93,1.7513,1.9362,-1.5083,3.4445,2026-01-12
8日剩余动能ATR,remainingMomentumAtr8,偏高,70-90%,1,30,0.1865,0.2732,0.4527,-0.6016,-0.5347,36.67,2.0898,1.5165,-2.337,3.8536,2026-01-19
8日剩余动能ATR,remainingMomentumAtr8,极高,90-100%,1,15,0.4892,0.6614,1.1469,-0.6413,-1.1382,33.33,1.4903,1.5257,-2.922,4.4477,2026-01-28
8日剩余动能ATR,remainingMomentumAtr8,极低,0-10%,3,15,-0.6706,-0.5502,-0.4678,0.7665,-0.0192,46.67,2.9959,3.2937,-2.9312,6.2249,2026-02-13
8日剩余动能ATR,remainingMomentumAtr8,偏低,10-30%,3,29,-0.4652,-0.3777,-0.2356,-0.3353,-0.4165,48.28,3.1264,2.9768,-3.5898,6.5666,2026-01-05
8日剩余动能ATR,remainingMomentumAtr8,中性,30-70%,3,58,-0.2348,-0.0353,0.1713,0.1013,0.0551,51.72,2.6587,3.0506,-2.8697,5.9203,2026-01-12
8日剩余动能ATR,remainingMomentumAtr8,偏高,70-90%,3,29,0.1865,0.2682,0.4527,-1.0655,-0.6073,37.93,2.7838,2.8592,-4.0478,6.907,2026-01-19
8日剩余动能ATR,remainingMomentumAtr8,极高,90-100%,3,15,0.4892,0.6614,1.1469,-1.8355,-2.4524,33.33,3.6507,2.2528,-5.0194,7.2722,2026-01-28
8日剩余动能ATR,remainingMomentumAtr8,极低,0-10%,5,15,-0.6706,-0.5502,-0.4678,0.1644,0.4629,53.33,3.4562,4.1947,-3.6137,7.8085,2026-02-13
8日剩余动能ATR,remainingMomentumAtr8,偏低,10-30%,5,29,-0.4652,-0.3777,-0.2356,-0.2705,-0.2852,37.93,3.1131,3.7779,-4.4333,8.2112,2026-01-05
8日剩余动能ATR,remainingMomentumAtr8,中性,30-70%,5,56,-0.2348,-0.0353,0.1713,0.4315,0.516,58.93,3.0616,4.0267,-3.5527,7.5794,2026-01-12
8日剩余动能ATR,remainingMomentumAtr8,偏高,70-90%,5,29,0.1865,0.2682,0.4527,-1.8172,-1.18,34.48,4.0542,3.521,-5.5845,9.1055,2026-01-19
8日剩余动能ATR,remainingMomentumAtr8,极高,90-100%,5,15,0.4892,0.6614,1.1469,-3.6194,-3.424,26.67,4.429,2.4617,-7.4088,9.8705,2026-01-28
8日剩余动能ATR,remainingMomentumAtr8,极低,0-10%,10,15,-0.6706,-0.5502,-0.4678,1.5657,2.344,53.33,5.8488,6.102,-4.7696,10.8715,2026-02-13
8日剩余动能ATR,remainingMomentumAtr8,偏低,10-30%,10,29,-0.4652,-0.3777,-0.2356,-1.411,-1.0256,48.28,4.232,4.7927,-6.088,10.8807,2026-01-05
8日剩余动能ATR,remainingMomentumAtr8,中性,30-70%,10,52,-0.2348,-0.0229,0.1713,-0.0155,-0.1689,48.08,4.8036,5.5671,-5.0437,10.6108,2026-01-12
8日剩余动能ATR,remainingMomentumAtr8,偏高,70-90%,10,29,0.1865,0.2682,0.4527,-2.3624,0.7171,51.72,7.3677,5.1333,-8.4505,13.5838,2026-01-19
8日剩余动能ATR,remainingMomentumAtr8,极高,90-100%,10,14,0.4892,0.6729,1.1469,-4.6035,-2.8703,21.43,6.4342,2.9633,-11.0131,13.9764,2026-01-28
8日涨跌,d8,极低,0-10%,1,15,-24.5857,-12.1174,-7.8554,-0.9784,0.4497,53.33,2.5143,1.8963,-4.0274,5.9236,2026-01-25
8日涨跌,d8,偏低,10-30%,1,29,-7.437,-4.9668,-3.2941,0.3157,0.1495,51.72,1.7174,1.9773,-1.575,3.5523,2026-05-12
8日涨跌,d8,中性,30-70%,1,59,-3.2499,0.0269,3.0249,-0.2475,-0.3807,42.37,1.6289,1.5287,-1.7607,3.2894,2026-03-08
8日涨跌,d8,偏高,70-90%,1,30,3.0725,4.5771,6.1573,0.6035,0.1757,56.67,1.5355,1.6698,-1.3951,3.0649,2026-05-04
8日涨跌,d8,极高,90-100%,1,15,6.3146,7.408,14.7227,-0.8712,-1.9633,40,2.0369,1.4964,-1.968,3.4643,2026-03-03
8日涨跌,d8,极低,0-10%,3,15,-24.5857,-12.1174,-7.8554,-2.7574,-3.0804,33.33,4.7381,2.8671,-7.726,10.593,2026-01-25
8日涨跌,d8,偏低,10-30%,3,27,-7.437,-4.9668,-3.2941,-0.6419,0.1544,51.85,2.6182,3.0125,-3.3427,6.3552,2026-05-12
8日涨跌,d8,中性,30-70%,3,59,-3.2499,0.0269,3.0249,0.2413,-0.4453,44.07,2.8191,2.9207,-3.0079,5.9285,2026-03-08
8日涨跌,d8,偏高,70-90%,3,30,3.0725,4.5771,6.1573,0.3209,0.0551,53.33,2.0798,3.1584,-2.1741,5.3324,2026-05-04
8日涨跌,d8,极高,90-100%,3,15,6.3146,7.408,14.7227,-1.0638,-1.4372,40,3.654,2.5308,-3.891,6.4218,2026-03-03
8日涨跌,d8,极低,0-10%,5,15,-24.5857,-12.1174,-7.8554,-4.608,-3.0571,26.67,5.2577,3.0541,-10.9716,14.0257,2026-01-25
8日涨跌,d8,偏低,10-30%,5,27,-7.437,-4.9668,-3.2941,-1.2097,-1.18,37.04,3.8845,3.7841,-4.5371,8.3212,2026-05-12
8日涨跌,d8,中性,30-70%,5,57,-3.2499,0.0269,3.0249,0.3128,0.46,52.63,3.0142,3.922,-3.6699,7.592,2026-03-08
8日涨跌,d8,偏高,70-90%,5,30,3.0725,4.5771,6.1573,0.0376,-0.1535,46.67,3.3222,3.9361,-3.1778,7.1139,2026-05-04
8日涨跌,d8,极高,90-100%,5,15,6.3146,7.408,14.7227,-0.3588,0.6993,53.33,2.8238,3.1593,-4.2141,7.3734,2026-03-03
8日涨跌,d8,极低,0-10%,10,15,-24.5857,-12.1174,-7.8554,-7.1562,-4.8951,20,8.0024,3.0541,-13.5012,16.5553,2026-01-25
8日涨跌,d8,偏低,10-30%,10,25,-7.437,-4.9668,-3.2941,-2.9637,-3.5734,36,7.9261,5.2562,-8.8725,14.1287,2026-05-12
8日涨跌,d8,中性,30-70%,10,54,-3.2499,0.1077,3.0249,0.3045,0.1631,53.7,4.7333,5.7609,-5.3103,11.0712,2026-03-08
8日涨跌,d8,偏高,70-90%,10,30,3.0725,4.5771,6.1573,0.0627,-0.0063,50,4.2222,4.8846,-4.2781,9.1627,2026-05-04
8日涨跌,d8,极高,90-100%,10,15,6.3146,7.408,14.7227,0.7944,1.0093,60,4.2357,5.0343,-4.679,9.7133,2026-03-03
8日ATR百分位,atr8Percentile,极低,0-10%,1,15,4.0529,6.7837,9.8678,0.0202,-0.4729,46.67,1.7728,1.4034,-1.4897,2.893,2026-01-16
8日ATR百分位,atr8Percentile,偏低,10-30%,1,29,9.9043,13.274,17.0904,-0.1936,0.1495,51.72,1.0772,1.0883,-1.3161,2.4043,2026-01-19
8日ATR百分位,atr8Percentile,中性,30-70%,1,59,17.6296,46.687,71.0293,-0.1867,-0.1761,45.76,1.8063,1.6718,-1.9,3.5718,2026-03-25
8日ATR百分位,atr8Percentile,偏高,70-90%,1,30,73.7668,83.4246,89.907,0.1306,0.0555,50,2.3915,2.1415,-2.2659,4.4074,2026-02-01
8日ATR百分位,atr8Percentile,极高,90-100%,1,15,90.3794,97.1915,99.9537,-0.1785,-0.2123,46.67,1.6061,2.2017,-2.7169,4.9186,2026-02-05
8日ATR百分位,atr8Percentile,极低,0-10%,3,15,4.0529,6.7837,9.8678,-0.66,-0.7615,33.33,2.5629,2.4525,-3.0025,5.455,2026-01-16
8日ATR百分位,atr8Percentile,偏低,10-30%,3,29,9.9043,13.274,17.0904,-0.1711,-0.7423,44.83,2.1056,1.9635,-2.1944,4.1579,2026-01-19
8日ATR百分位,atr8Percentile,中性,30-70%,3,57,17.6296,46.7334,71.0293,-0.3102,-0.4453,42.11,2.9441,2.9692,-3.3246,6.2938,2026-03-25
8日ATR百分位,atr8Percentile,偏高,70-90%,3,30,73.7668,83.4246,89.907,-0.225,0.9123,60,3.8353,4.0132,-4.7312,8.7444,2026-02-01
8日ATR百分位,atr8Percentile,极高,90-100%,3,15,90.3794,97.1915,99.9537,-0.7661,-0.8562,46.67,2.8614,3.0673,-4.4718,7.5391,2026-02-05
8日ATR百分位,atr8Percentile,极低,0-10%,5,15,4.0529,6.7837,9.8678,-1.6102,-2.774,26.67,3.0846,2.5317,-3.7725,6.3042,2026-01-16
8日ATR百分位,atr8Percentile,偏低,10-30%,5,27,9.9043,13.274,17.0904,-0.9308,-0.3097,40.74,2.7248,2.7181,-3.2711,5.9891,2026-01-19
8日ATR百分位,atr8Percentile,中性,30-70%,5,57,17.6296,46.7334,71.0293,-0.4725,0.4629,50.88,3.9634,3.8352,-4.224,8.0592,2026-03-25
8日ATR百分位,atr8Percentile,偏高,70-90%,5,30,73.7668,83.4246,89.907,0.0973,-0.0224,50,3.932,5.1502,-6.2842,11.4344,2026-02-01
8日ATR百分位,atr8Percentile,极高,90-100%,5,15,90.3794,97.1915,99.9537,-0.9939,-0.2718,46.67,2.2579,3.5025,-5.3737,8.8762,2026-02-05
8日ATR百分位,atr8Percentile,极低,0-10%,10,13,4.0529,6.7837,9.8678,-3.5901,-4.3865,15.38,4.6556,3.2322,-6.1872,9.4193,2026-01-16
8日ATR百分位,atr8Percentile,偏低,10-30%,10,24,9.9043,13.1633,17.0904,-2.4898,-3.1874,41.67,4.57,3.4249,-4.9102,8.335,2026-01-19
8日ATR百分位,atr8Percentile,中性,30-70%,10,57,17.6296,46.7334,71.0293,-0.1785,3.4361,59.65,7.1698,5.6659,-6.9674,12.6333,2026-03-25
8日ATR百分位,atr8Percentile,偏高,70-90%,10,30,73.7668,83.4246,89.907,-0.3595,0.1607,50,4.487,6.7761,-6.9873,13.7634,2026-02-01
8日ATR百分位,atr8Percentile,极高,90-100%,10,15,90.3794,97.1915,99.9537,-1.5875,-2.4485,26.67,3.3664,3.9933,-6.9721,10.9655,2026-02-05
8日ATR率,atr8Pct,极低,0-10%,1,15,2.1671,2.325,2.4274,0.0202,-0.4729,46.67,1.7728,1.4034,-1.4897,2.893,2026-01-16
8日ATR率,atr8Pct,偏低,10-30%,1,29,2.4486,2.5367,2.6351,-0.1936,0.1495,51.72,1.0772,1.0883,-1.3161,2.4043,2026-01-19
8日ATR率,atr8Pct,中性,30-70%,1,59,2.6582,3.4213,4.1339,-0.1867,-0.1761,45.76,1.8063,1.6718,-1.9,3.5718,2026-03-25
8日ATR率,atr8Pct,偏高,70-90%,1,30,4.2192,4.5319,4.889,0.1306,0.0555,50,2.3915,2.1415,-2.2659,4.4074,2026-03-04
8日ATR率,atr8Pct,极高,90-100%,1,15,4.9923,6.1568,7.2352,-0.1785,-0.2123,46.67,1.6061,2.2017,-2.7169,4.9186,2026-02-05
8日ATR率,atr8Pct,极低,0-10%,3,15,2.1671,2.325,2.4274,-0.66,-0.7615,33.33,2.5629,2.4525,-3.0025,5.455,2026-01-16
8日ATR率,atr8Pct,偏低,10-30%,3,29,2.4486,2.5367,2.6351,-0.1711,-0.7423,44.83,2.1056,1.9635,-2.1944,4.1579,2026-01-19
8日ATR率,atr8Pct,中性,30-70%,3,57,2.6582,3.4214,4.1339,-0.3102,-0.4453,42.11,2.9441,2.9692,-3.3246,6.2938,2026-03-25
8日ATR率,atr8Pct,偏高,70-90%,3,30,4.2192,4.5319,4.889,-0.225,0.9123,60,3.8353,4.0132,-4.7312,8.7445,2026-03-04
8日ATR率,atr8Pct,极高,90-100%,3,15,4.9923,6.1568,7.2352,-0.7661,-0.8562,46.67,2.8614,3.0673,-4.4718,7.5391,2026-02-05
8日ATR率,atr8Pct,极低,0-10%,5,15,2.1671,2.325,2.4274,-1.6102,-2.774,26.67,3.0846,2.5317,-3.7725,6.3042,2026-01-16
8日ATR率,atr8Pct,偏低,10-30%,5,27,2.4486,2.5429,2.6351,-0.9308,-0.3097,40.74,2.7248,2.7181,-3.2711,5.9891,2026-01-19
8日ATR率,atr8Pct,中性,30-70%,5,57,2.6582,3.4214,4.1339,-0.4725,0.4629,50.88,3.9634,3.8352,-4.224,8.0592,2026-03-25
8日ATR率,atr8Pct,偏高,70-90%,5,30,4.2192,4.5319,4.889,0.0973,-0.0224,50,3.932,5.1502,-6.2842,11.4344,2026-03-04
8日ATR率,atr8Pct,极高,90-100%,5,15,4.9923,6.1568,7.2352,-0.9939,-0.2718,46.67,2.2579,3.5025,-5.3737,8.8762,2026-02-05
8日ATR率,atr8Pct,极低,0-10%,10,13,2.1671,2.325,2.4274,-3.5901,-4.3865,15.38,4.6556,3.2322,-6.1872,9.4193,2026-01-16
8日ATR率,atr8Pct,偏低,10-30%,10,24,2.4486,2.5392,2.6351,-2.4898,-3.1874,41.67,4.57,3.4249,-4.9102,8.335,2026-01-19
8日ATR率,atr8Pct,中性,30-70%,10,57,2.6582,3.4214,4.1339,-0.1785,3.4361,59.65,7.1698,5.6659,-6.9674,12.6333,2026-03-25
8日ATR率,atr8Pct,偏高,70-90%,10,30,4.2192,4.5319,4.889,-0.3595,0.1607,50,4.487,6.7761,-6.9873,13.7634,2026-03-04
8日ATR率,atr8Pct,极高,90-100%,10,15,4.9923,6.1568,7.2352,-1.5875,-2.4485,26.67,3.3664,3.9933,-6.9721,10.9655,2026-02-05
波动倍率,volatilityMultiple,极低,0-10%,1,15,0.3029,0.4224,0.4921,-0.332,-0.0965,46.67,1.4132,1.2401,-1.6305,2.8706,2026-04-25
波动倍率,volatilityMultiple,偏低,10-30%,1,29,0.5086,0.6291,0.7325,0.2025,0.241,55.17,1.5918,1.646,-1.5797,3.2257,2026-05-19
波动倍率,volatilityMultiple,中性,30-70%,1,59,0.7433,0.9384,1.1274,0.1722,0.1695,54.24,1.8017,1.8945,-1.6093,3.5038,2026-05-03
波动倍率,volatilityMultiple,偏高,70-90%,1,30,1.1303,1.2468,1.4583,-0.2138,-0.3876,40,1.8798,1.6692,-2.0822,3.7513,2026-05-22
波动倍率,volatilityMultiple,极高,90-100%,1,15,1.4767,1.6549,2.3033,-1.3149,-1.1593,26.67,2.0124,1.3554,-3.5772,4.9326,2026-01-28
波动倍率,volatilityMultiple,极低,0-10%,3,15,0.3029,0.4224,0.4921,0.8157,-0.0192,46.67,2.9467,3.3083,-2.83,6.1383,2026-04-25
波动倍率,volatilityMultiple,偏低,10-30%,3,29,0.5086,0.6291,0.7325,-0.0507,0.3488,51.72,3.1237,3.0984,-3.3177,6.4161,2026-05-19
波动倍率,volatilityMultiple,中性,30-70%,3,58,0.7433,0.9434,1.1274,-0.2253,-0.2884,48.28,2.5068,2.8752,-2.9943,5.8696,2026-05-03
波动倍率,volatilityMultiple,偏高,70-90%,3,29,1.1303,1.2467,1.4583,-0.4454,-0.4453,44.83,2.9293,3.1935,-3.4697,6.6632,2026-05-22
波动倍率,volatilityMultiple,极高,90-100%,3,15,1.4767,1.6549,2.3033,-2.371,-2.6631,26.67,4.0111,2.0349,-6.2825,8.3174,2026-01-28
波动倍率,volatilityMultiple,极低,0-10%,5,15,0.3029,0.4224,0.4921,0.5215,0.5061,60,3.1666,4.2093,-3.4827,7.692,2026-04-25
波动倍率,volatilityMultiple,偏低,10-30%,5,29,0.5086,0.6291,0.7325,-0.2867,-0.2852,41.38,3.1708,3.8511,-4.1681,8.0192,2026-05-19
波动倍率,volatilityMultiple,中性,30-70%,5,56,0.7433,0.9434,1.1274,0.3114,0.4802,55.36,3.0765,3.8547,-3.6963,7.551,2026-05-03
波动倍率,volatilityMultiple,偏高,70-90%,5,29,1.1303,1.2467,1.4583,-1.6587,-1.18,34.48,4.0224,3.8851,-5.1136,8.9986,2026-05-22
波动倍率,volatilityMultiple,极高,90-100%,5,15,1.4767,1.6549,2.3033,-3.8033,-3.8089,26.67,4.6129,2.2439,-8.427,10.6708,2026-01-28
