kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.14,3021,3.1392,0.9907,78.75,51.57,48.43,8.28,51.67,41.44,58.56,-0.0311,0.0565
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,38.08,646,-8.8474,-2.9314,50.89,69.04,30.96,1.7,45.98,41.49,58.51,-0.4926,-0.55
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.26,4755,-3.8061,-1.2366,62.9,51.63,48.37,15.16,50.2,34.41,65.59,-0.0302,0.018
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,73.52,1904,0.0,0.0,71.93,13.24,86.76,43.91,49.21,35.98,64.02,0.4579,0.1815
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,44.3,937,7.8151,2.2361,88.38,72.15,27.85,6.62,55.18,61.26,38.74,-0.507,0.0602
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.46,3021,3.1392,0.9907,78.75,52.23,47.77,21.42,53.56,46.31,53.69,-0.0477,0.0844
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,53.86,646,-8.8474,-2.9314,50.89,76.93,23.07,6.5,48.14,40.25,59.75,-0.8552,-0.6806
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.12,4754,-3.8064,-1.2367,62.9,52.06,47.94,21.83,49.6,34.41,65.59,-0.0454,-0.0029
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,76.66,1903,0.0,0.0,71.93,11.67,88.33,45.35,49.61,38.31,61.69,0.6431,0.3858
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,54.96,937,7.8151,2.2361,88.38,77.48,22.52,12.7,52.61,64.03,35.97,-0.752,0.2955
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.2,3021,3.1392,0.9907,78.75,52.1,47.9,31.28,54.88,47.04,52.96,-0.0426,0.0202
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,76.78,646,-8.8474,-2.9314,50.89,88.39,11.61,19.66,43.34,41.02,58.98,-1.6349,-1.363
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.16,4751,-3.8086,-1.2369,62.9,53.08,46.92,34.56,49.4,35.72,64.28,-0.0807,0.0418
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,78.96,1902,0.0,0.0,71.93,10.52,89.48,47.79,49.63,41.48,58.52,0.8084,0.5843
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,65.84,937,7.8151,2.2361,88.38,82.92,17.08,31.06,51.65,64.99,35.01,-1.0308,0.5947
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,2.92,3020,3.1397,0.9907,78.75,48.54,51.46,47.28,56.26,50.36,49.64,0.0374,0.0869
