kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,弱,8.24,1855,29.614,4.7011,21.25,54.12,45.88,0.86,49.54,51.97,48.03,-0.1263,0.5847
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,弱,9.06,950,5.9994,1.3748,21.25,45.47,54.53,17.68,50.84,45.05,54.95,0.1345,0.1661
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,弱,4.96,3405,-18.6137,-6.8232,21.25,47.52,52.48,2.32,45.96,33.92,66.08,0.1285,0.0662
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,中强,27.58,950,-4.8749,-1.3539,21.25,36.21,63.79,24.21,46.11,40.63,59.37,0.5595,-0.411
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,强,89.36,395,0.0,0.0,21.25,5.32,94.68,42.28,45.32,41.52,58.48,0.9626,1.1995
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,中,14.5,1855,29.614,4.7011,21.25,57.25,42.75,1.89,49.11,54.45,45.55,-0.2792,1.1965
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,中,11.12,945,6.0039,1.3743,21.25,44.44,55.56,26.98,55.87,47.09,52.91,0.1523,0.1028
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,37.26,322,-10.1258,-2.5312,12.14,68.63,31.37,0.0,54.66,40.99,59.01,-0.2167,0.2444
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.74,2915,-4.4033,-1.153,25.13,51.87,48.13,5.97,49.57,31.05,68.95,-0.0202,-0.006
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,46.57,1400,0.0,0.0,35.95,17.5,64.07,28.93,39.0,28.86,71.14,0.1451,-0.0362
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,中强,26.98,241,12.9695,2.8014,62.1,63.49,36.51,0.83,52.28,60.17,39.83,-0.2201,-0.3534
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,4.44,2681,4.9014,1.1991,46.27,52.22,47.78,6.12,49.65,42.63,57.37,-0.0319,0.1319
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,60.62,320,-10.1749,-2.53,12.16,80.31,19.69,2.19,57.19,34.69,65.31,-0.6525,0.9294
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,3.06,2915,-4.4033,-1.153,25.13,51.53,48.47,16.02,49.67,33.21,66.79,-0.0276,-0.0705
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,61.43,1400,0.0,0.0,35.95,10.14,71.57,32.79,38.86,30.0,70.0,0.3537,0.0803
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,59.34,241,12.9695,2.8014,62.1,79.67,20.33,4.56,56.02,72.2,27.8,-0.6213,-0.1839
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,8.76,2681,4.9014,1.1991,46.27,54.38,45.62,16.6,50.21,50.13,49.87,-0.0845,0.2524
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,71.06,318,-10.2486,-2.5274,12.16,85.53,14.47,8.49,54.4,37.11,62.89,-0.8702,0.7846
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,6.0,2915,-4.4033,-1.153,25.13,53.0,47.0,22.71,48.75,31.11,68.89,-0.0611,-0.0503
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,64.43,1400,0.0,0.0,35.95,8.71,73.14,33.79,37.07,31.36,68.64,0.4596,0.2249
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,65.98,241,12.9695,2.8014,62.1,82.99,17.01,11.2,56.85,74.69,25.31,-0.9782,-0.129
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.88,2681,4.9014,1.1991,46.27,54.94,45.06,24.17,49.61,53.41,46.59,-0.1013,0.3509
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,强,83.54,316,-10.2803,-2.5274,12.14,91.77,8.23,27.22,52.22,36.71,63.29,-1.3108,0.5632
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,轻微回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,5.42,2912,-4.4031,-1.1525,25.13,52.71,47.29,35.71,46.63,31.97,68.03,-0.0572,0.0428
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,强,69.21,1400,0.0,0.0,35.95,6.5,75.71,35.21,37.14,30.07,69.93,0.5958,0.7813
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,强,88.38,241,12.9695,2.8014,62.1,94.19,5.81,22.82,51.04,73.86,26.14,-1.651,0.6627
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,轻微回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,弱,9.06,2681,4.9014,1.1991,46.27,54.53,45.47,39.39,50.58,56.47,43.53,-0.1193,0.3989
