kind,kindKey,role,state,horizon,weatherTag,ruleSignal,ruleUse,riskNote,confidence,probabilityEdgePct,occurrences,medianDeviationRate,medianDeviationAtr,medianPositionPct,returnCloserProbabilityPct,continueAwayProbabilityPct,crossBaselineProbabilityPct,reversionDirectionHitPct,atrUpProbabilityPct,atrDownProbabilityPct,medianDistanceChangeAtr,avgReturnPct
233MA,ma233,大周期天气过滤,233MA下侧极端,5,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,样本偏少,36.84,76,-38.3289,-2.9359,1.32,31.58,68.42,11.84,52.63,25.0,75.0,0.4888,10.9302
233MA,ma233,大周期天气过滤,233MA下侧偏离,5,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,54.54,44,-17.8209,-1.2424,27.15,22.73,77.27,13.64,36.36,59.09,40.91,0.5617,-3.2911
233MA,ma233,大周期天气过滤,233MA贴近中轴,5,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,76.48,34,0.896,0.0483,24.98,11.76,88.24,55.88,52.94,44.12,55.88,0.5696,0.5619
233MA,ma233,大周期天气过滤,233MA上侧极端,5,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,100.0,9,58.9145,2.4373,95.62,100.0,0.0,11.11,77.78,100.0,0.0,-1.4963,-19.6289
233MA,ma233,大周期天气过滤,233MA上侧偏离,5,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,37.5,48,20.4491,0.8414,57.1,68.75,31.25,25.0,77.08,68.75,31.25,-0.3879,-9.1196
233MA,ma233,大周期天气过滤,233MA下侧极端,10,大周期弱势深水区,风险过滤,禁止仅凭超跌当买点，低吸必须等短期指标和波动确认,历史上继续远离 233MA 的概率不低,样本偏少,26.76,71,-37.9558,-2.8308,1.8,36.62,63.38,9.86,57.75,25.35,74.65,0.5552,8.4739
233MA,ma233,大周期天气过滤,233MA下侧偏离,10,大周期偏弱,谨慎过滤,趋势多头降权，反弹策略需要更严格确认,未到极端，但大天气仍偏弱,样本偏少,54.54,44,-17.8209,-1.2424,27.15,22.73,77.27,31.82,43.18,47.73,52.27,1.0688,4.3622
233MA,ma233,大周期天气过滤,233MA贴近中轴,10,大周期中轴附近,方向切换区,不做趋势天气判断，等待方向重新拉开,中轴附近容易出现反复,样本偏少,100.0,34,0.896,0.0483,24.98,0.0,100.0,44.12,50.0,38.24,61.76,1.0528,6.0543
233MA,ma233,大周期天气过滤,233MA上侧极端,10,大周期强势高位,趋势过滤,不把高乖离直接当做空信号，更多提示追高风险,强势区可以长期维持在 233MA 上方,样本偏少,100.0,9,58.9145,2.4373,95.62,100.0,0.0,22.22,100.0,100.0,0.0,-1.8953,-33.2308
233MA,ma233,大周期天气过滤,233MA上侧偏离,10,大周期偏强,顺势过滤,趋势策略可加权，均值回落只当降温提示,不是天然做空区域,样本偏少,54.16,48,20.4491,0.8414,57.1,77.08,22.92,50.0,77.08,66.67,33.33,-0.3719,-12.9148
中值,middle,短期拉伸/回归,中值下侧极端,1,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,60.0,10,-41.2772,-2.6817,11.42,80.0,20.0,0.0,60.0,20.0,80.0,-0.1691,8.3712
中值,middle,短期拉伸/回归,中值下侧偏离,1,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,14.78,115,-21.8041,-1.3222,34.02,42.61,57.39,3.48,44.35,37.39,62.61,0.0589,-0.2433
中值,middle,短期拉伸/回归,中值贴近中轴,1,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,50.0,48,-1.6586,-0.0914,54.48,25.0,75.0,31.25,45.83,50.0,50.0,0.1406,-1.1004
中值,middle,短期拉伸/回归,中值上侧极端,1,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,50.0,4,32.6617,1.9993,89.23,75.0,25.0,0.0,50.0,75.0,25.0,-0.4708,-0.5928
中值,middle,短期拉伸/回归,中值上侧偏离,1,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,15.78,38,13.6374,0.7952,69.22,57.89,42.11,10.53,55.26,63.16,36.84,-0.1081,-0.8065
中值,middle,短期拉伸/回归,中值下侧极端,3,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,80.0,10,-41.2772,-2.6817,11.42,90.0,10.0,10.0,90.0,0.0,100.0,-1.5053,31.0279
中值,middle,短期拉伸/回归,中值下侧偏离,3,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,15.04,113,-21.8128,-1.3267,33.95,42.48,57.52,11.5,36.28,38.05,61.95,0.1321,0.0011
中值,middle,短期拉伸/回归,中值贴近中轴,3,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,54.16,48,-1.6586,-0.0914,54.48,22.92,77.08,33.33,45.83,45.83,54.17,0.4159,-5.2954
中值,middle,短期拉伸/回归,中值上侧极端,3,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,100.0,4,32.6617,1.9993,89.23,100.0,0.0,50.0,100.0,100.0,0.0,-1.4709,-15.5463
中值,middle,短期拉伸/回归,中值上侧偏离,3,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,26.32,38,13.6374,0.7952,69.22,63.16,36.84,23.68,57.89,73.68,26.32,-0.2777,0.242
中值,middle,短期拉伸/回归,中值下侧极端,5,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,100.0,10,-41.2772,-2.6817,11.42,100.0,0.0,10.0,90.0,0.0,100.0,-1.4184,34.1199
中值,middle,短期拉伸/回归,中值下侧偏离,5,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,4.5,111,-21.9048,-1.3267,33.95,47.75,52.25,21.62,40.54,34.23,65.77,0.0897,2.8938
中值,middle,短期拉伸/回归,中值贴近中轴,5,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,58.34,48,-1.6586,-0.0914,54.48,20.83,79.17,41.67,41.67,56.25,43.75,0.5393,-9.4109
中值,middle,短期拉伸/回归,中值上侧极端,5,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,100.0,4,32.6617,1.9993,89.23,100.0,0.0,75.0,75.0,100.0,0.0,-1.4802,-18.2395
中值,middle,短期拉伸/回归,中值上侧偏离,5,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,42.1,38,13.6374,0.7952,69.22,71.05,28.95,39.47,55.26,86.84,13.16,-0.3692,-1.2405
中值,middle,短期拉伸/回归,中值下侧极端,10,短期过冷,回归倾向强,适合观察反弹/空头止盈，不直接等于大趋势转多,如果大周期仍弱，只能当短线天气看,样本偏少,100.0,9,-42.1243,-2.6966,11.17,100.0,0.0,22.22,77.78,0.0,100.0,-2.0347,19.087
中值,middle,短期拉伸/回归,中值下侧偏离,10,短期下侧偏离,回归倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,28.98,107,-21.9048,-1.3222,34.02,64.49,35.51,33.64,54.21,27.1,72.9,-0.2865,10.0041
中值,middle,短期拉伸/回归,中值贴近中轴,10,短期贴近中轴,方向信息弱,不做均值回归依据，更多看波动是否扩张,贴近中轴时继续拉伸概率通常更高,样本偏少,83.34,48,-1.6586,-0.0914,54.48,8.33,91.67,37.5,41.67,54.17,45.83,1.013,-17.4938
中值,middle,短期拉伸/回归,中值上侧极端,10,短期过热,回落倾向强,适合观察追多降温/多头止盈，不直接等于做空信号,强趋势里极端可以延续，必须看波动和量能,样本偏少,100.0,4,32.6617,1.9993,89.23,100.0,0.0,100.0,100.0,100.0,0.0,-1.0295,-31.3148
中值,middle,短期拉伸/回归,中值上侧偏离,10,短期上侧偏离,回落倾向,只做观察项，等待更极端或其他指标共振,优势不够大，不能单独触发策略,样本偏少,42.1,38,13.6374,0.7952,69.22,71.05,28.95,65.79,52.63,89.47,10.53,-0.3114,-5.1794
