indicator,indicatorKey,date,close,value,rankPct,bucket,bucketRange,horizon,futureReturnPct,absReturnPct,maxUpPct,maxDownPct,excursionPct
ATR率,atrPct,2026-04-26,76758.1,3.0554,41.22,中性,30-70%,1,-0.9534,0.9534,0.8936,-1.4766,2.3702
ATR率,atrPct,2026-04-26,76758.1,3.0554,41.22,中性,30-70%,3,-0.4453,0.4453,1.4646,-2.4295,3.8941
ATR率,atrPct,2026-04-26,76758.1,3.0554,41.22,中性,30-70%,5,2.2016,2.2016,2.7748,-2.4295,5.2043
ATR率,atrPct,2026-04-26,76758.1,3.0554,41.22,中性,30-70%,10,4.044,4.044,7.8714,-2.4295,10.3008
ATR率,atrPct,2026-04-28,75892.4,3.0698,41.89,中性,30-70%,1,0.6903,0.6903,0.96,-1.3165,2.2765
ATR率,atrPct,2026-04-28,75892.4,3.0698,41.89,中性,30-70%,3,3.3674,3.3674,3.9472,-1.3165,5.2636
ATR率,atrPct,2026-04-28,75892.4,3.0698,41.89,中性,30-70%,5,5.4,5.4,6.1996,-1.3165,7.516
ATR率,atrPct,2026-04-28,75892.4,3.0698,41.89,中性,30-70%,10,6.0511,6.0511,9.1018,-1.3165,10.4183
ATR率,atrPct,2026-04-24,77290,3.1144,42.57,中性,30-70%,1,0.9253,0.9253,1.1581,-0.3306,1.4887
ATR率,atrPct,2026-04-24,77290,3.1144,42.57,中性,30-70%,3,-1.635,1.635,2.8463,-2.1546,5.0009
ATR率,atrPct,2026-04-24,77290,3.1144,42.57,中性,30-70%,5,-1.1304,1.1304,2.8463,-3.1009,5.9472
ATR率,atrPct,2026-04-24,77290,3.1144,42.57,中性,30-70%,10,5.4267,5.4267,5.6903,-3.1009,8.7912
ATR率,atrPct,2026-04-23,78006.8,3.2584,43.24,中性,30-70%,1,-0.9189,0.9189,0.0347,-1.0314,1.0662
ATR率,atrPct,2026-04-23,78006.8,3.2584,43.24,中性,30-70%,3,-1.6008,1.6008,1.9012,-1.9086,3.8098
ATR率,atrPct,2026-04-23,78006.8,3.2584,43.24,中性,30-70%,5,-2.7105,2.7105,1.9012,-3.0537,4.955
ATR率,atrPct,2026-04-23,78006.8,3.2584,43.24,中性,30-70%,10,2.5431,2.5431,3.321,-3.9913,7.3123
ATR率,atrPct,2026-04-20,75795.6,3.2982,43.92,中性,30-70%,1,4.5352,4.5352,4.7228,-1.3583,6.0811
ATR率,atrPct,2026-04-20,75795.6,3.2982,43.92,中性,30-70%,3,2.9173,2.9173,4.8127,-1.3583,6.1709
ATR率,atrPct,2026-04-20,75795.6,3.2982,43.92,中性,30-70%,5,2.9152,2.9152,4.8127,-1.3583,6.1709
ATR率,atrPct,2026-04-20,75795.6,3.2982,43.92,中性,30-70%,10,3.4361,3.4361,4.874,-1.3583,6.2323
ATR率,atrPct,2026-04-22,78331.3,3.3103,44.59,中性,30-70%,1,-0.4143,0.4143,0.2752,-1.8131,2.0883
ATR率,atrPct,2026-04-22,78331.3,3.3103,44.59,中性,30-70%,3,-0.4163,0.4163,0.2752,-1.8131,2.0883
ATR率,atrPct,2026-04-22,78331.3,3.3103,44.59,中性,30-70%,5,-2.9426,2.9426,1.4791,-3.4553,4.9344
ATR率,atrPct,2026-04-22,78331.3,3.3103,44.59,中性,30-70%,10,0.3841,0.3841,1.4791,-4.3891,5.8682
ATR率,atrPct,2026-01-29,82858.2,3.3694,45.27,中性,30-70%,1,-1.9304,1.9304,2.0983,-2.5191,4.6174
ATR率,atrPct,2026-01-29,82858.2,3.3694,45.27,中性,30-70%,3,-4.9007,4.9007,2.0983,-10.0034,12.1016
ATR率,atrPct,2026-01-29,82858.2,3.3694,45.27,中性,30-70%,5,-10.5678,10.5678,2.0983,-12.0032,14.1014
ATR率,atrPct,2026-01-29,82858.2,3.3694,45.27,中性,30-70%,10,-16.0975,16.0975,2.0983,-27.697,29.7952
ATR率,atrPct,2026-04-19,75669.8,3.3744,45.95,中性,30-70%,1,0.1662,0.1662,1.6581,-0.5708,2.2289
ATR率,atrPct,2026-04-19,75669.8,3.3744,45.95,中性,30-70%,3,3.5173,3.5173,4.9869,-1.1943,6.1812
ATR率,atrPct,2026-04-19,75669.8,3.3744,45.95,中性,30-70%,5,2.1411,2.1411,4.9869,-1.1943,6.1812
ATR率,atrPct,2026-04-19,75669.8,3.3744,45.95,中性,30-70%,10,0.9865,0.9865,5.0484,-1.1943,6.2426
ATR率,atrPct,2026-04-18,75806.8,3.4017,46.62,中性,30-70%,1,-0.1807,0.1807,0.0123,-2.824,2.8363
ATR率,atrPct,2026-04-18,75806.8,3.4017,46.62,中性,30-70%,3,4.5198,4.5198,4.7074,-2.824,7.5314
ATR率,atrPct,2026-04-18,75806.8,3.4017,46.62,中性,30-70%,5,2.9021,2.9021,4.7972,-2.824,7.6212
ATR率,atrPct,2026-04-18,75806.8,3.4017,46.62,中性,30-70%,10,0.1129,0.1129,4.8585,-2.824,7.6826
ATR率,atrPct,2026-04-10,72826.6,3.4406,47.3,中性,30-70%,1,-2.6873,2.6873,1.3354,-3.0986,4.434
ATR率,atrPct,2026-04-10,72826.6,3.4406,47.3,中性,30-70%,3,3.3694,3.3694,4.3575,-3.2551,7.6126
ATR率,atrPct,2026-04-10,72826.6,3.4406,47.3,中性,30-70%,5,2.5175,2.5175,4.3575,-3.2551,7.6126
ATR率,atrPct,2026-04-10,72826.6,3.4406,47.3,中性,30-70%,10,4.0768,4.0768,7.5472,-3.2551,10.8024
ATR率,atrPct,2026-04-17,76121.9,3.4503,47.97,中性,30-70%,1,-0.4139,0.4139,0.128,-1.6874,1.8154
ATR率,atrPct,2026-04-17,76121.9,3.4503,47.97,中性,30-70%,3,-0.4287,0.4287,1.0544,-3.2263,4.2806
ATR率,atrPct,2026-04-17,76121.9,3.4503,47.97,中性,30-70%,5,2.9024,2.9024,4.3634,-3.2263,7.5897
ATR率,atrPct,2026-04-17,76121.9,3.4503,47.97,中性,30-70%,10,-0.1256,0.1256,4.4245,-3.2263,7.6508
ATR率,atrPct,2026-04-14,73802.4,3.4625,48.65,中性,30-70%,1,1.162,1.162,2.1537,-0.7889,2.9426
ATR率,atrPct,2026-04-14,73802.4,3.4625,48.65,中性,30-70%,3,3.1429,3.1429,6.1253,-0.7889,6.9141
ATR率,atrPct,2026-04-14,73802.4,3.4625,48.65,中性,30-70%,5,2.5303,2.5303,6.1253,-0.7889,6.9141
ATR率,atrPct,2026-04-14,73802.4,3.4625,48.65,中性,30-70%,10,4.7256,4.7256,7.6434,-0.7889,8.4322
ATR率,atrPct,2026-04-15,74660,3.4898,49.32,中性,30-70%,1,4.1255,4.1255,4.522,-1.0628,5.5848
ATR率,atrPct,2026-04-15,74660,3.4898,49.32,中性,30-70%,3,1.536,1.536,4.9062,-1.0628,5.9691
ATR率,atrPct,2026-04-15,74660,3.4898,49.32,中性,30-70%,5,1.521,1.521,4.9062,-1.3314,6.2376
ATR率,atrPct,2026-04-15,74660,3.4898,49.32,中性,30-70%,10,4.4806,4.4806,6.4069,-1.3314,7.7383
ATR率,atrPct,2026-04-21,79233.1,3.4919,50,中性,30-70%,1,-1.1382,1.1382,0.2654,-2.6536,2.919
ATR率,atrPct,2026-04-21,79233.1,3.4919,50,中性,30-70%,3,-2.4524,2.4524,0.2654,-2.9306,3.196
ATR率,atrPct,2026-04-21,79233.1,3.4919,50,中性,30-70%,5,-3.1237,3.1237,0.3241,-3.4267,3.7508
ATR率,atrPct,2026-04-21,79233.1,3.4919,50,中性,30-70%,10,-0.9909,0.9909,0.3241,-5.4773,5.8014
ATR率,atrPct,2026-04-11,70869.5,3.4937,50.68,中性,30-70%,1,1.3569,1.3569,2.1935,-0.5835,2.7769
ATR率,atrPct,2026-04-11,70869.5,3.4937,50.68,中性,30-70%,3,4.1385,4.1385,7.2394,-0.5835,7.8228
ATR率,atrPct,2026-04-11,70869.5,3.4937,50.68,中性,30-70%,5,9.6947,9.6947,10.1124,-0.5835,10.6959
ATR率,atrPct,2026-04-11,70869.5,3.4937,50.68,中性,30-70%,10,11.8014,11.8014,12.0021,-0.5835,12.5855
ATR率,atrPct,2026-04-12,71831.1,3.5321,51.35,中性,30-70%,1,4.802,4.802,5.8038,-0.2691,6.0729
ATR率,atrPct,2026-04-12,71831.1,3.5321,51.35,中性,30-70%,3,3.9383,3.9383,5.8038,-0.2691,6.0729
ATR率,atrPct,2026-04-12,71831.1,3.5321,51.35,中性,30-70%,5,5.9735,5.9735,9.0377,-0.2691,9.3068
ATR率,atrPct,2026-04-12,71831.1,3.5321,51.35,中性,30-70%,10,9.0493,9.0493,10.5975,-0.2691,10.8666
ATR率,atrPct,2026-01-30,81258.7,3.5357,52.03,中性,30-70%,1,-4.5518,4.5518,1.1399,-6.8924,8.0324
ATR率,atrPct,2026-01-30,81258.7,3.5357,52.03,中性,30-70%,3,-3.8871,3.8871,1.1399,-8.2319,9.3718
ATR率,atrPct,2026-01-30,81258.7,3.5357,52.03,中性,30-70%,5,-16.9856,16.9856,1.1399,-17.9583,19.0983
ATR率,atrPct,2026-01-30,81258.7,3.5357,52.03,中性,30-70%,10,-14.7791,14.7791,1.1399,-26.2737,27.4137
ATR率,atrPct,2026-04-16,77740.1,3.6022,52.7,中性,30-70%,1,-2.0816,2.0816,0.7498,-2.5814,3.3312
ATR率,atrPct,2026-04-16,77740.1,3.6022,52.7,中性,30-70%,3,-2.6631,2.6631,0.7498,-5.2407,5.9905
ATR率,atrPct,2026-04-16,77740.1,3.6022,52.7,中性,30-70%,5,1.9205,1.9205,2.1034,-5.2407,7.3441
ATR率,atrPct,2026-04-16,77740.1,3.6022,52.7,中性,30-70%,10,-1.2632,1.2632,2.2508,-5.2407,7.4915
ATR率,atrPct,2026-04-09,72418.3,3.6036,53.38,中性,30-70%,1,0.5638,0.5638,1.4278,-0.0965,1.5243
ATR率,atrPct,2026-04-09,72418.3,3.6036,53.38,中性,30-70%,3,-0.8108,0.8108,1.9067,-2.7097,4.6164
ATR率,atrPct,2026-04-09,72418.3,3.6036,53.38,中性,30-70%,5,1.9113,1.9113,4.9458,-2.7097,7.6555
ATR率,atrPct,2026-04-09,72418.3,3.6036,53.38,中性,30-70%,10,4.4899,4.4899,8.1536,-2.7097,10.8633
ATR率,atrPct,2026-04-06,68138.7,3.6416,54.05,中性,30-70%,1,4.5886,4.5886,6.9532,-0.1302,7.0833
ATR率,atrPct,2026-04-06,68138.7,3.6416,54.05,中性,30-70%,3,6.2807,6.2807,7.5571,-0.1302,7.6873
ATR率,atrPct,2026-04-06,68138.7,3.6416,54.05,中性,30-70%,5,4.0077,4.0077,8.3072,-0.1302,8.4373
ATR率,atrPct,2026-04-06,68138.7,3.6416,54.05,中性,30-70%,10,14.091,14.091,14.5254,-0.1302,14.6555
ATR率,atrPct,2026-04-13,75280.4,3.6697,54.73,中性,30-70%,1,-1.9633,1.9633,0.5153,-2.4407,2.956
ATR率,atrPct,2026-04-13,75280.4,3.6697,54.73,中性,30-70%,3,3.2674,3.2674,3.6606,-2.7367,6.3973
ATR率,atrPct,2026-04-13,75280.4,3.6697,54.73,中性,30-70%,5,0.6993,0.6993,4.0417,-2.7367,6.7784
ATR率,atrPct,2026-04-13,75280.4,3.6697,54.73,中性,30-70%,10,3.6217,3.6217,5.53,-2.7367,8.2667
ATR率,atrPct,2026-04-04,67281,3.7024,55.41,中性,30-70%,1,3.9268,3.9268,4.4527,-0.1993,4.652
ATR率,atrPct,2026-04-04,67281,3.7024,55.41,中性,30-70%,3,5.9219,5.9219,8.3166,-0.1993,8.5159
ATR率,atrPct,2026-04-04,67281,3.7024,55.41,中性,30-70%,5,7.6356,7.6356,8.9282,-0.1993,9.1275
ATR率,atrPct,2026-04-04,67281,3.7024,55.41,中性,30-70%,10,9.6928,9.6928,12.9591,-0.1993,13.1584
ATR率,atrPct,2026-04-08,72105.7,3.7216,56.08,中性,30-70%,1,0.4335,0.4335,1.6397,-0.9941,2.6338
ATR率,atrPct,2026-04-08,72105.7,3.7216,56.08,中性,30-70%,3,-1.7144,1.7144,2.3485,-2.1298,4.4783
ATR率,atrPct,2026-04-08,72105.7,3.7216,56.08,中性,30-70%,5,4.4028,4.4028,5.4008,-2.2879,7.6887
ATR率,atrPct,2026-04-08,72105.7,3.7216,56.08,中性,30-70%,10,5.1329,5.1329,8.6225,-2.2879,10.9104
ATR率,atrPct,2026-04-05,69923,3.7735,56.76,中性,30-70%,1,-2.5518,2.5518,0.5718,-3.2075,3.7793
ATR率,atrPct,2026-04-05,69923,3.7735,56.76,中性,30-70%,3,3.1216,3.1216,4.2239,-3.2075,7.4315
ATR率,atrPct,2026-04-05,69923,3.7735,56.76,中性,30-70%,5,4.1526,4.1526,5.0474,-3.2075,8.2549
ATR率,atrPct,2026-04-05,69923,3.7735,56.76,中性,30-70%,10,6.7746,6.7746,8.691,-3.2075,11.8985
ATR率,atrPct,2026-04-03,67346,3.8726,57.43,中性,30-70%,1,-0.0965,0.0965,0.7426,-1.1488,1.8914
ATR率,atrPct,2026-04-03,67346,3.8726,57.43,中性,30-70%,3,1.1771,1.1771,4.4202,-1.1488,5.569
ATR率,atrPct,2026-04-03,67346,3.8726,57.43,中性,30-70%,5,7.0675,7.0675,8.2121,-1.1488,9.3609
ATR率,atrPct,2026-04-03,67346,3.8726,57.43,中性,30-70%,10,11.7815,11.7815,12.8501,-1.1488,13.9989
ATR率,atrPct,2026-01-31,77560,3.9215,58.11,中性,30-70%,1,1.5957,1.5957,2.2715,-3.8556,6.1271
ATR率,atrPct,2026-01-31,77560,3.9215,58.11,中性,30-70%,3,-4.4586,4.4586,2.2715,-5.992,8.2635
ATR率,atrPct,2026-01-31,77560,3.9215,58.11,中性,30-70%,5,-11.5709,11.5709,2.2715,-22.7579,25.0294
ATR率,atrPct,2026-01-31,77560,3.9215,58.11,中性,30-70%,10,-14.2742,14.2742,2.2715,-22.7579,25.0294
ATR率,atrPct,2026-04-07,71265.3,3.9759,58.78,中性,30-70%,1,1.1793,1.1793,1.4992,-1.1833,2.6825
ATR率,atrPct,2026-04-07,71265.3,3.9759,58.78,中性,30-70%,3,2.1908,2.1908,3.0688,-1.1833,4.2521
ATR率,atrPct,2026-04-07,71265.3,3.9759,58.78,中性,30-70%,5,0.7939,0.7939,3.5554,-1.1833,4.7388
ATR率,atrPct,2026-04-07,71265.3,3.9759,58.78,中性,30-70%,10,6.8148,6.8148,9.9034,-1.1833,11.0867
ATR率,atrPct,2026-04-02,66808,4.0745,59.46,中性,30-70%,1,0.8053,0.8053,1.1106,-0.1295,1.2401
ATR率,atrPct,2026-04-02,66808,4.0745,59.46,中性,30-70%,3,4.6626,4.6626,5.1922,-0.3528,5.545
ATR率,atrPct,2026-04-02,66808,4.0745,59.46,中性,30-70%,5,6.6718,6.6718,9.0835,-0.3528,9.4363
ATR率,atrPct,2026-04-02,66808,4.0745,59.46,中性,30-70%,10,7.5187,7.5187,10.4645,-0.3528,10.8173
ATR率,atrPct,2026-02-02,78100.1,4.0891,60.14,中性,30-70%,1,-5.1193,5.1193,0.0133,-6.6421,6.6554
ATR率,atrPct,2026-02-02,78100.1,4.0891,60.14,中性,30-70%,3,-12.1824,12.1824,0.0133,-23.292,23.3053
ATR率,atrPct,2026-02-02,78100.1,4.0891,60.14,中性,30-70%,5,-8.8951,8.8951,0.0133,-23.292,23.3053
ATR率,atrPct,2026-02-02,78100.1,4.0891,60.14,中性,30-70%,10,-12.0917,12.0917,0.0133,-23.292,23.3053
ATR率,atrPct,2026-03-16,73878,4.1153,60.81,中性,30-70%,1,-3.3049,3.3049,1.2119,-4.1499,5.3618
ATR率,atrPct,2026-03-16,73878,4.1153,60.81,中性,30-70%,3,-5.4656,5.4656,1.2119,-6.9344,8.1463
ATR率,atrPct,2026-03-16,73878,4.1153,60.81,中性,30-70%,5,-6.8598,6.8598,1.2119,-7.955,9.1669
ATR率,atrPct,2026-03-16,73878,4.1153,60.81,中性,30-70%,10,-10.5398,10.5398,1.2119,-11.0934,12.3053
ATR率,atrPct,2026-04-01,66818.1,4.1277,61.49,中性,30-70%,1,-0.0151,0.0151,0.8709,-0.8502,1.7211
ATR率,atrPct,2026-04-01,66818.1,4.1277,61.49,中性,30-70%,3,0.6928,0.6928,1.5385,-0.8502,2.3887
ATR率,atrPct,2026-04-01,66818.1,4.1277,61.49,中性,30-70%,5,1.9764,1.9764,5.2451,-0.8502,6.0954
ATR率,atrPct,2026-04-01,66818.1,4.1277,61.49,中性,30-70%,10,6.0633,6.0633,10.4478,-0.8502,11.298
ATR率,atrPct,2026-03-21,68810.1,4.1306,62.16,中性,30-70%,1,1.8731,1.8731,4.3117,-2.1835,6.4953
ATR率,atrPct,2026-03-21,68810.1,4.1306,62.16,中性,30-70%,3,2.8904,2.8904,4.6198,-2.1835,6.8034
ATR率,atrPct,2026-03-21,68810.1,4.1306,62.16,中性,30-70%,5,-3.951,3.951,4.6198,-4.5454,9.1652
ATR率,atrPct,2026-03-21,68810.1,4.1306,62.16,中性,30-70%,10,0.1126,0.1126,4.6198,-5.6377,10.2575
ATR率,atrPct,2026-03-30,66705,4.1491,62.84,中性,30-70%,1,3.272,3.272,3.9139,-0.0132,3.9271
ATR率,atrPct,2026-03-30,66705,4.1491,62.84,中性,30-70%,3,0.1544,0.1544,3.9139,-1.5771,5.491
ATR率,atrPct,2026-03-30,66705,4.1491,62.84,中性,30-70%,5,0.8635,0.8635,3.9139,-1.5771,5.491
ATR率,atrPct,2026-03-30,66705,4.1491,62.84,中性,30-70%,10,8.565,8.565,9.8688,-1.5771,11.4459
ATR率,atrPct,2026-03-17,71436.4,4.1714,63.51,中性,30-70%,1,-2.8856,2.8856,0.7398,-3.7535,4.4934
ATR率,atrPct,2026-03-17,71436.4,4.1714,63.51,中性,30-70%,3,-1.1873,1.1873,0.7398,-3.7535,4.4934
ATR率,atrPct,2026-03-17,71436.4,4.1714,63.51,中性,30-70%,5,-1.8722,1.8722,0.7398,-5.7797,6.5195
ATR率,atrPct,2026-03-17,71436.4,4.1714,63.51,中性,30-70%,10,-6.2327,6.2327,0.7736,-8.2938,9.0674
ATR率,atrPct,2026-03-28,66500.2,4.179,64.19,中性,30-70%,1,1.6556,1.6556,2.5544,-2.36,4.9144
ATR率,atrPct,2026-03-28,66500.2,4.179,64.19,中性,30-70%,3,3.5901,3.5901,4.234,-2.36,6.594
ATR率,atrPct,2026-03-28,66500.2,4.179,64.19,中性,30-70%,5,0.4629,0.4629,4.234,-2.36,6.594
ATR率,atrPct,2026-03-28,66500.2,4.179,64.19,中性,30-70%,10,7.1655,7.1655,9.5884,-2.36,11.9484
ATR率,atrPct,2026-03-31,68887.6,4.1851,64.86,中性,30-70%,1,-3.0042,3.0042,0.4104,-4.6955,5.1059
ATR率,atrPct,2026-03-31,68887.6,4.1851,64.86,中性,30-70%,3,-2.2378,2.2378,0.4104,-4.6955,5.1059
ATR率,atrPct,2026-03-31,68887.6,4.1851,64.86,中性,30-70%,5,1.503,1.503,2.0166,-4.6955,6.7121
ATR率,atrPct,2026-03-31,68887.6,4.1851,64.86,中性,30-70%,10,5.718,5.718,6.6263,-4.6955,11.3218
ATR率,atrPct,2026-03-23,69832.1,4.2045,65.54,中性,30-70%,1,1.3846,1.3846,3.0887,-1.3805,4.4691
ATR率,atrPct,2026-03-23,69832.1,4.2045,65.54,中性,30-70%,3,-5.3567,5.3567,3.0887,-5.9424,9.0311
ATR率,atrPct,2026-03-23,69832.1,4.2045,65.54,中性,30-70%,5,-4.7713,4.7713,3.0887,-6.187,9.2757
ATR率,atrPct,2026-03-23,69832.1,4.2045,65.54,中性,30-70%,10,-4.3305,4.3305,3.0887,-7.0187,10.1074
ATR率,atrPct,2026-03-20,70588.2,4.2072,66.22,中性,30-70%,1,-2.519,2.519,0.0493,-3.6652,3.7145
ATR率,atrPct,2026-03-20,70588.2,4.2072,66.22,中性,30-70%,3,-1.0711,1.0711,1.6841,-4.6475,6.3317
ATR率,atrPct,2026-03-20,70588.2,4.2072,66.22,中性,30-70%,5,-2.1761,2.1761,1.9845,-4.6475,6.632
ATR率,atrPct,2026-03-20,70588.2,4.2072,66.22,中性,30-70%,10,-5.5012,5.5012,1.9845,-8.0147,9.9991
ATR率,atrPct,2026-03-25,69052.1,4.2073,66.89,中性,30-70%,1,-4.2876,4.2876,0.5849,-4.8799,5.4649
ATR率,atrPct,2026-03-25,69052.1,4.2073,66.89,中性,30-70%,3,-3.6956,3.6956,0.5849,-5.1273,5.7122
ATR率,atrPct,2026-03-25,69052.1,4.2073,66.89,中性,30-70%,5,-3.399,3.399,0.5849,-5.9684,6.5533
ATR率,atrPct,2026-03-25,69052.1,4.2073,66.89,中性,30-70%,10,-2.5649,2.5649,0.5849,-5.9684,6.5533
ATR率,atrPct,2026-03-15,73240.9,4.2327,67.57,中性,30-70%,1,0.8699,0.8699,3.745,-0.1892,3.9343
ATR率,atrPct,2026-03-15,73240.9,4.2327,67.57,中性,30-70%,3,-5.2783,5.2783,3.745,-6.1249,9.8699
ATR率,atrPct,2026-03-15,73240.9,4.2327,67.57,中性,30-70%,5,-3.6219,3.6219,3.745,-6.1249,9.8699
ATR率,atrPct,2026-03-15,73240.9,4.2327,67.57,中性,30-70%,10,-5.7192,5.7192,3.745,-8.1011,11.8461
ATR率,atrPct,2026-03-24,70799,4.2383,68.24,中性,30-70%,1,-2.4674,2.4674,1.302,-3.2541,4.5561
ATR率,atrPct,2026-03-24,70799,4.2383,68.24,中性,30-70%,3,-5.3885,5.3885,1.302,-7.4682,8.7702
ATR率,atrPct,2026-03-24,70799,4.2383,68.24,中性,30-70%,5,-4.5167,4.5167,1.302,-8.2885,9.5905
ATR率,atrPct,2026-03-24,70799,4.2383,68.24,中性,30-70%,10,-4.8772,4.8772,1.302,-8.2885,9.5905
ATR率,atrPct,2026-02-01,78797.6,4.2527,68.92,中性,30-70%,1,-0.8852,0.8852,0.5669,-2.2633,2.8302
ATR率,atrPct,2026-02-01,78797.6,4.2527,68.92,中性,30-70%,3,-14.3928,14.3928,0.5669,-15.3959,15.9628
ATR率,atrPct,2026-02-01,78797.6,4.2527,68.92,中性,30-70%,5,-12.2787,12.2787,0.5669,-23.971,24.5379
ATR率,atrPct,2026-02-01,78797.6,4.2527,68.92,中性,30-70%,10,-14.8411,14.8411,0.5669,-23.971,24.5379
ATR率,atrPct,2026-03-29,67601.2,4.2597,69.59,中性,30-70%,1,-1.3257,1.3257,1.1652,-2.4485,3.6137
ATR率,atrPct,2026-03-29,67601.2,4.2597,69.59,中性,30-70%,3,-1.1584,1.1584,2.5363,-2.8819,5.4182
ATR率,atrPct,2026-03-29,67601.2,4.2597,69.59,中性,30-70%,5,-0.3775,0.3775,2.5363,-2.8819,5.4182
ATR率,atrPct,2026-03-29,67601.2,4.2597,69.59,中性,30-70%,10,6.6633,6.6633,7.8036,-2.8819,10.6855
ATR率,atrPct,2026-03-14,71450.1,4.2604,70.27,偏高,70-90%,1,2.5064,2.5064,4.2684,-0.2983,4.5667
ATR率,atrPct,2026-03-14,71450.1,4.2604,70.27,偏高,70-90%,3,-0.0192,0.0192,6.3453,-0.8929,7.2382
ATR率,atrPct,2026-03-14,71450.1,4.2604,70.27,偏高,70-90%,5,-2.2533,2.2533,6.3453,-3.772,10.1173
ATR率,atrPct,2026-03-14,71450.1,4.2604,70.27,偏高,70-90%,10,-0.9113,0.9113,6.3453,-5.7978,12.143
ATR率,atrPct,2026-02-03,74101.9,4.3063,70.95,偏高,70-90%,1,-8.9681,8.9681,0.1553,-10.0347,10.19
ATR率,atrPct,2026-02-03,74101.9,4.3063,70.95,偏高,70-90%,3,-6.7199,6.7199,0.1553,-19.1532,19.3085
ATR率,atrPct,2026-02-03,74101.9,4.3063,70.95,偏高,70-90%,5,-6.1831,6.1831,0.1553,-19.1532,19.3085
ATR率,atrPct,2026-02-03,74101.9,4.3063,70.95,偏高,70-90%,10,-5.8673,5.8673,0.1553,-19.1532,19.3085
ATR率,atrPct,2026-03-18,69375,4.3268,71.62,偏高,70-90%,1,0.6704,0.6704,2.8378,-0.4098,3.2476
ATR率,atrPct,2026-03-18,69375,4.3268,71.62,偏高,70-90%,3,-0.8143,0.8143,2.8378,-1.9805,4.8183
ATR率,atrPct,2026-03-18,69375,4.3268,71.62,偏高,70-90%,5,0.6589,0.6589,3.4623,-2.98,6.4424
ATR率,atrPct,2026-03-18,69375,4.3268,71.62,偏高,70-90%,10,-4.1439,4.1439,3.7679,-5.5689,9.3368
ATR率,atrPct,2026-03-13,70555.7,4.3537,72.3,偏高,70-90%,1,1.2677,1.2677,1.9053,-0.1427,2.048
ATR率,atrPct,2026-03-13,70555.7,4.3537,72.3,偏高,70-90%,3,4.7088,4.7088,7.6934,-0.1427,7.8361
ATR率,atrPct,2026-03-13,70555.7,4.3537,72.3,偏高,70-90%,5,-1.6734,1.6734,7.6934,-2.5522,10.2455
ATR率,atrPct,2026-03-13,70555.7,4.3537,72.3,偏高,70-90%,10,-1.0256,1.0256,7.6934,-4.6036,12.297
ATR率,atrPct,2026-03-19,69840.1,4.3691,72.97,偏高,70-90%,1,1.0712,1.0712,1.7864,-0.6952,2.4815
ATR率,atrPct,2026-03-19,69840.1,4.3691,72.97,偏高,70-90%,3,0.3707,0.3707,2.7733,-3.6261,6.3995
ATR率,atrPct,2026-03-19,69840.1,4.3691,72.97,偏高,70-90%,5,1.373,1.373,3.0769,-3.6261,6.703
ATR率,atrPct,2026-03-19,69840.1,4.3691,72.97,偏高,70-90%,10,-3.2058,3.2058,3.0769,-7.0293,10.1062
ATR率,atrPct,2026-02-21,67659.7,4.3948,73.65,偏高,70-90%,1,-2.9982,2.9982,0.1039,-5.0661,5.17
ATR率,atrPct,2026-02-21,67659.7,4.3948,73.65,偏高,70-90%,3,-0.4311,0.4311,0.1039,-7.7738,7.8777
ATR率,atrPct,2026-02-21,67659.7,4.3948,73.65,偏高,70-90%,5,-2.3525,2.3525,3.5933,-7.7738,11.367
ATR率,atrPct,2026-02-21,67659.7,4.3948,73.65,偏高,70-90%,10,8.4134,8.4134,8.5624,-7.7738,16.3362
ATR率,atrPct,2026-03-26,66091.4,4.3959,74.32,偏高,70-90%,1,1.3506,1.3506,1.8202,-0.8773,2.6975
ATR率,atrPct,2026-03-26,66091.4,4.3959,74.32,偏高,70-90%,3,2.2844,2.2844,3.1888,-1.7561,4.9448
ATR率,atrPct,2026-03-26,66091.4,4.3959,74.32,偏高,70-90%,5,4.2308,4.2308,4.8787,-1.7561,6.6348
ATR率,atrPct,2026-03-26,66091.4,4.3959,74.32,偏高,70-90%,10,5.7974,5.7974,6.3327,-1.7561,8.0888
ATR率,atrPct,2026-03-22,70099,4.3986,75,偏高,70-90%,1,-0.3807,0.3807,1.8203,-0.9116,2.7319
ATR率,atrPct,2026-03-22,70099,4.3986,75,偏高,70-90%,3,-1.4935,1.4935,2.6962,-2.288,4.9842
ATR率,atrPct,2026-03-22,70099,4.3986,75,偏高,70-90%,5,-4.4437,4.4437,2.6962,-6.5442,9.2404
ATR率,atrPct,2026-03-22,70099,4.3986,75,偏高,70-90%,10,-4.6804,4.6804,2.6962,-7.3727,10.0689
ATR率,atrPct,2026-03-27,66984,4.4575,75.68,偏高,70-90%,1,-0.7223,0.7223,0.1944,-1.1361,1.3305
ATR率,atrPct,2026-03-27,66984,4.4575,75.68,偏高,70-90%,3,-0.4165,0.4165,2.0974,-3.0652,5.1626
ATR率,atrPct,2026-03-27,66984,4.4575,75.68,偏高,70-90%,5,-0.2477,0.2477,3.4811,-3.0652,6.5463
ATR率,atrPct,2026-03-27,66984,4.4575,75.68,偏高,70-90%,10,1.7238,1.7238,4.9845,-3.0652,8.0497
ATR率,atrPct,2026-03-11,70291,4.4786,76.35,偏高,70-90%,1,2.1468,2.1468,5.087,-0.8086,5.8956
