date,routeKey,routeLabel,family,direction,score,scoreBucket,horizon,close,weatherLabels,reasons,success,directionalWin,routeReturnPct,futureReturnPct,absReturnPct,maxUpPct,maxDownPct,futureRangePct,atrPct,volatilityMultiple,atr3To21,volumeMultiple,trendScore,middleDeviationAtr,maDeviationAtr
2026-03-07,meanReversionLong,低吸均值回归,meanReversion,long,2,不适配,10,67209,波动:高波动冷却 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:趋势不明 | 量能:缩量 | 动能:剩余动能不足,,0,1,6.3369,6.3369,6.3369,13.0977,-2.3698,15.4674,4.6632,0.522,0.7996,0.4845,-0.5318,-0.3441,-9.9166
2026-03-07,breakoutUp,向上突破,breakout,long,0,不适配,1,67209,波动:高波动冷却 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:趋势不明 | 量能:缩量 | 动能:剩余动能不足,,0,1,3.3751,2.4657,2.4657,3.3751,-2.3698,5.7449,4.6632,0.522,0.7996,0.4845,-0.5318,-0.3441,-9.9166
2026-03-07,breakoutUp,向上突破,breakout,long,0,不适配,3,67209,波动:高波动冷却 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:趋势不明 | 量能:缩量 | 动能:剩余动能不足,,1,1,6.8046,4.5036,4.5036,6.8046,-2.3698,9.1744,4.6632,0.522,0.7996,0.4845,-0.5318,-0.3441,-9.9166
2026-03-07,breakoutUp,向上突破,breakout,long,0,不适配,5,67209,波动:高波动冷却 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:趋势不明 | 量能:缩量 | 动能:剩余动能不足,,1,1,9.9451,6.8785,6.8785,9.9451,-2.3698,12.3149,4.6632,0.522,0.7996,0.4845,-0.5318,-0.3441,-9.9166
2026-03-07,breakoutUp,向上突破,breakout,long,0,不适配,10,67209,波动:高波动冷却 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:趋势不明 | 量能:缩量 | 动能:剩余动能不足,,1,1,13.0977,6.3369,6.3369,13.0977,-2.3698,15.4674,4.6632,0.522,0.7996,0.4845,-0.5318,-0.3441,-9.9166
2026-03-07,meanReversionShort,高抛均值回归,meanReversion,short,0,不适配,1,67209,波动:高波动冷却 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:趋势不明 | 量能:缩量 | 动能:剩余动能不足,,0,0,-2.4657,2.4657,2.4657,3.3751,-2.3698,5.7449,4.6632,0.522,0.7996,0.4845,-0.5318,-0.3441,-9.9166
2026-03-07,meanReversionShort,高抛均值回归,meanReversion,short,0,不适配,3,67209,波动:高波动冷却 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:趋势不明 | 量能:缩量 | 动能:剩余动能不足,,0,0,-4.5036,4.5036,4.5036,6.8046,-2.3698,9.1744,4.6632,0.522,0.7996,0.4845,-0.5318,-0.3441,-9.9166
2026-03-07,meanReversionShort,高抛均值回归,meanReversion,short,0,不适配,5,67209,波动:高波动冷却 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:趋势不明 | 量能:缩量 | 动能:剩余动能不足,,0,0,-6.8785,6.8785,6.8785,9.9451,-2.3698,12.3149,4.6632,0.522,0.7996,0.4845,-0.5318,-0.3441,-9.9166
2026-03-07,meanReversionShort,高抛均值回归,meanReversion,short,0,不适配,10,67209,波动:高波动冷却 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:趋势不明 | 量能:缩量 | 动能:剩余动能不足,,0,0,-6.3369,6.3369,6.3369,13.0977,-2.3698,15.4674,4.6632,0.522,0.7996,0.4845,-0.5318,-0.3441,-9.9166
2026-03-08,trendLong,趋势追多,trend,long,69.23,中适配,1,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,多周期趋势向上 | 价格在MA下侧极端，追多需等待修复,1,1,3.5981,3.5981,3.5981,4.2344,-0.918,5.1525,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,trendLong,趋势追多,trend,long,69.23,中适配,3,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,多周期趋势向上 | 价格在MA下侧极端，追多需等待修复,1,1,2.1212,2.1212,2.1212,4.2344,-0.918,5.1525,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,trendLong,趋势追多,trend,long,69.23,中适配,5,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,多周期趋势向上 | 价格在MA下侧极端，追多需等待修复,1,1,2.4873,2.4873,2.4873,7.2994,-0.918,8.2174,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,trendLong,趋势追多,trend,long,69.23,中适配,10,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,多周期趋势向上 | 价格在MA下侧极端，追多需等待修复,1,1,0.7889,0.7889,0.7889,10.3761,-0.918,11.2941,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,breakoutUp,向上突破,breakout,long,63,中适配,1,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,放量或量能偏强,0,1,4.2344,3.5981,3.5981,4.2344,-0.918,5.1525,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,breakoutUp,向上突破,breakout,long,63,中适配,3,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,放量或量能偏强,0,1,4.2344,2.1212,2.1212,4.2344,-0.918,5.1525,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,breakoutUp,向上突破,breakout,long,63,中适配,5,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,放量或量能偏强,1,1,7.2994,2.4873,2.4873,7.2994,-0.918,8.2174,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,breakoutUp,向上突破,breakout,long,63,中适配,10,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,放量或量能偏强,1,1,10.3761,0.7889,0.7889,10.3761,-0.918,11.2941,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,breakoutDown,向下突破,breakout,short,39,低适配,1,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,放量或量能偏强,0,0,0.918,3.5981,3.5981,4.2344,-0.918,5.1525,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,breakoutDown,向下突破,breakout,short,39,低适配,3,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,放量或量能偏强,0,0,0.918,2.1212,2.1212,4.2344,-0.918,5.1525,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,breakoutDown,向下突破,breakout,short,39,低适配,5,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,放量或量能偏强,0,0,0.918,2.4873,2.4873,7.2994,-0.918,8.2174,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,breakoutDown,向下突破,breakout,short,39,低适配,10,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,放量或量能偏强,0,0,0.918,0.7889,0.7889,10.3761,-0.918,11.2941,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,waitDefense,防守等待,wait,neutral,38.31,低适配,1,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,MA位置极端，等待结构修复,0,,0,3.5981,3.5981,4.2344,-0.918,5.1525,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,waitDefense,防守等待,wait,neutral,38.31,低适配,3,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,MA位置极端，等待结构修复,0,,0,2.1212,2.1212,4.2344,-0.918,5.1525,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,waitDefense,防守等待,wait,neutral,38.31,低适配,5,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,MA位置极端，等待结构修复,0,,0,2.4873,2.4873,7.2994,-0.918,8.2174,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,waitDefense,防守等待,wait,neutral,38.31,低适配,10,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,MA位置极端，等待结构修复,0,,0,0.7889,0.7889,10.3761,-0.918,11.2941,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,trendShort,趋势做空,trend,short,13.23,不适配,1,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,趋势向上，追空降权,0,0,-3.5981,3.5981,3.5981,4.2344,-0.918,5.1525,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,trendShort,趋势做空,trend,short,13.23,不适配,3,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,趋势向上，追空降权,0,0,-2.1212,2.1212,2.1212,4.2344,-0.918,5.1525,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,trendShort,趋势做空,trend,short,13.23,不适配,5,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,趋势向上，追空降权,0,0,-2.4873,2.4873,2.4873,7.2994,-0.918,8.2174,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,trendShort,趋势做空,trend,short,13.23,不适配,10,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,趋势向上，追空降权,0,0,-0.7889,0.7889,0.7889,10.3761,-0.918,11.2941,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,meanReversionLong,低吸均值回归,meanReversion,long,0,不适配,1,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,,0,1,3.5981,3.5981,3.5981,4.2344,-0.918,5.1525,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,meanReversionLong,低吸均值回归,meanReversion,long,0,不适配,3,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,,0,1,2.1212,2.1212,2.1212,4.2344,-0.918,5.1525,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,meanReversionLong,低吸均值回归,meanReversion,long,0,不适配,5,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,,0,1,2.4873,2.4873,2.4873,7.2994,-0.918,8.2174,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,meanReversionLong,低吸均值回归,meanReversion,long,0,不适配,10,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,,0,1,0.7889,0.7889,0.7889,10.3761,-0.918,11.2941,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,meanReversionShort,高抛均值回归,meanReversion,short,0,不适配,1,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,趋势强上行，高抛降权,0,0,-3.5981,3.5981,3.5981,4.2344,-0.918,5.1525,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,meanReversionShort,高抛均值回归,meanReversion,short,0,不适配,3,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,趋势强上行，高抛降权,0,0,-2.1212,2.1212,2.1212,4.2344,-0.918,5.1525,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,meanReversionShort,高抛均值回归,meanReversion,short,0,不适配,5,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,趋势强上行，高抛降权,0,0,-2.4873,2.4873,2.4873,7.2994,-0.918,8.2174,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,meanReversionShort,高抛均值回归,meanReversion,short,0,不适配,10,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,趋势强上行，高抛降权,1,0,-0.7889,0.7889,0.7889,10.3761,-0.918,11.2941,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,gridNeutral,震荡网格,grid,neutral,0,不适配,1,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,,1,,-3.5981,3.5981,3.5981,4.2344,-0.918,5.1525,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,gridNeutral,震荡网格,grid,neutral,0,不适配,3,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,,1,,-2.1212,2.1212,2.1212,4.2344,-0.918,5.1525,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,gridNeutral,震荡网格,grid,neutral,0,不适配,5,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,,1,,-2.4873,2.4873,2.4873,7.2994,-0.918,8.2174,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-08,gridNeutral,震荡网格,grid,neutral,0,不适配,10,68866.2,波动:高波动扩张 | 短波动:短波动中性 | 中值位置:中值贴近 | MA位置:MA下侧极端 | 趋势:弱趋势上行 | 量能:量能正常 | 动能:剩余动能为正,,1,,-0.7889,0.7889,0.7889,10.3761,-0.918,11.2941,4.7838,1.2009,0.9272,1.2576,2.2454,0.1767,-9.1823
2026-03-09,trendLong,趋势追多,trend,long,68.4,中适配,1,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,多周期趋势向上 | 价格在MA下侧极端，追多需等待修复,0,0,-1.5535,-1.5535,1.5535,0.4942,-3.3173,3.8115,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,trendLong,趋势追多,trend,long,68.4,中适配,3,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,多周期趋势向上 | 价格在MA下侧极端，追多需等待修复,1,1,0.6839,0.6839,0.6839,3.5727,-3.3173,6.89,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,trendLong,趋势追多,trend,long,68.4,中适配,5,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,多周期趋势向上 | 价格在MA下侧极端，追多需等待修复,1,1,0.1878,0.1878,0.1878,3.5727,-3.3173,6.89,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,trendLong,趋势追多,trend,long,68.4,中适配,10,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,多周期趋势向上 | 价格在MA下侧极端，追多需等待修复,0,0,-2.0653,-2.0653,2.0653,6.5425,-3.5711,10.1137,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,waitDefense,防守等待,wait,neutral,38.42,低适配,1,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,MA位置极端，等待结构修复,1,,1.5535,-1.5535,1.5535,0.4942,-3.3173,3.8115,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,waitDefense,防守等待,wait,neutral,38.42,低适配,3,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,MA位置极端，等待结构修复,0,,0,0.6839,0.6839,3.5727,-3.3173,6.89,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,waitDefense,防守等待,wait,neutral,38.42,低适配,5,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,MA位置极端，等待结构修复,0,,0,0.1878,0.1878,3.5727,-3.3173,6.89,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,waitDefense,防守等待,wait,neutral,38.42,低适配,10,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,MA位置极端，等待结构修复,1,,2.0653,-2.0653,2.0653,6.5425,-3.5711,10.1137,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,breakoutUp,向上突破,breakout,long,33,低适配,1,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,,0,0,0.4942,-1.5535,1.5535,0.4942,-3.3173,3.8115,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,breakoutUp,向上突破,breakout,long,33,低适配,3,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,,0,1,3.5727,0.6839,0.6839,3.5727,-3.3173,6.89,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,breakoutUp,向上突破,breakout,long,33,低适配,5,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,,0,1,3.5727,0.1878,0.1878,3.5727,-3.3173,6.89,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,breakoutUp,向上突破,breakout,long,33,低适配,10,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,,1,0,6.5425,-2.0653,2.0653,6.5425,-3.5711,10.1137,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,meanReversionShort,高抛均值回归,meanReversion,short,27.43,不适配,1,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,中值上侧偏离 | 趋势强上行，高抛降权,1,1,1.5535,-1.5535,1.5535,0.4942,-3.3173,3.8115,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,meanReversionShort,高抛均值回归,meanReversion,short,27.43,不适配,3,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,中值上侧偏离 | 趋势强上行，高抛降权,0,0,-0.6839,0.6839,0.6839,3.5727,-3.3173,6.89,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,meanReversionShort,高抛均值回归,meanReversion,short,27.43,不适配,5,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,中值上侧偏离 | 趋势强上行，高抛降权,0,0,-0.1878,0.1878,0.1878,3.5727,-3.3173,6.89,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,meanReversionShort,高抛均值回归,meanReversion,short,27.43,不适配,10,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,中值上侧偏离 | 趋势强上行，高抛降权,1,1,2.0653,-2.0653,2.0653,6.5425,-3.5711,10.1137,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,gridNeutral,震荡网格,grid,neutral,14,不适配,1,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,趋势动能强，网格降权,1,,-1.5535,-1.5535,1.5535,0.4942,-3.3173,3.8115,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,gridNeutral,震荡网格,grid,neutral,14,不适配,3,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,趋势动能强，网格降权,1,,-0.6839,0.6839,0.6839,3.5727,-3.3173,6.89,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,gridNeutral,震荡网格,grid,neutral,14,不适配,5,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,趋势动能强，网格降权,1,,-0.1878,0.1878,0.1878,3.5727,-3.3173,6.89,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,gridNeutral,震荡网格,grid,neutral,14,不适配,10,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,趋势动能强，网格降权,1,,-2.0653,-2.0653,2.0653,6.5425,-3.5711,10.1137,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,trendShort,趋势做空,trend,short,12.4,不适配,1,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,趋势向上，追空降权,1,1,1.5535,-1.5535,1.5535,0.4942,-3.3173,3.8115,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,trendShort,趋势做空,trend,short,12.4,不适配,3,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,趋势向上，追空降权,0,0,-0.6839,0.6839,0.6839,3.5727,-3.3173,6.89,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,trendShort,趋势做空,trend,short,12.4,不适配,5,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,趋势向上，追空降权,0,0,-0.1878,0.1878,0.1878,3.5727,-3.3173,6.89,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,trendShort,趋势做空,trend,short,12.4,不适配,10,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,趋势向上，追空降权,1,1,2.0653,-2.0653,2.0653,6.5425,-3.5711,10.1137,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,breakoutDown,向下突破,breakout,short,9,不适配,1,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,,0,1,3.3173,-1.5535,1.5535,0.4942,-3.3173,3.8115,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
2026-03-09,breakoutDown,向下突破,breakout,short,9,不适配,3,71344.1,波动:常态波动 | 短波动:短波动中性 | 中值位置:中值上侧偏离 | MA位置:MA下侧极端 | 趋势:强趋势上行 | 量能:量能正常 | 动能:接近正常动能,,0,0,3.3173,0.6839,0.6839,3.5727,-3.3173,6.89,4.7032,1.0955,0.9806,1.073,3.6796,0.9404,-8.287
